,AT,BP,DT,HU,RN,SL,VB,WD,WL,WS,WT
2017-11-29 07:00:00,25.5,1013.4,,71.0,,32.1,,349,116.0,0.6,25.0
2017-11-29 08:00:00,25.0,1013.1,,73.0,,31.8,,44.1,126.0,0.9.1,25.0
2017-11-29 09:00:00,25.7,1013.1,,68.0,,31.9,,45.1,137.0,1.4.1,25.1
2017-11-29 10:00:00,25.9,1013.6,,66.0,,31.9,,55,149.0,1.7.1,25.2
2017-11-29 11:00:00,26.2,1014.7,,66.0,,31.7,,61,157.0,2.2,25.6
2017-11-29 12:00:00,27.4,1015.3,,62.0,,31.9,,79,161.0,2.2.1,25.8
2017-11-29 13:00:00,29.2,1015.5,,56.0,,31.9,,61.1,160.0,2.3,26.1
2017-11-29 14:00:00,30.2,1015.4,,56.0,,31.9,,70,156.0,1.6.1,26.1
2017-11-29 15:00:00,30.8,1014.7,,53.0,,31.9,,47,146.0,1.2,26.1
2017-11-29 16:00:00,30.9,1013.6,,53.0,,31.8,,65,154.0,2.8,26.2
2017-11-29 17:00:00,31.4,1012.4,,54.0,,31.2,,79.1,20.0,2.2.2,26.5
2017-11-29 18:00:00,31.2,1012.1,,54.0,,31.1,,62,171.0,1.8.1,26.4
2017-11-29 19:00:00,30.2,1012.2,,61.0,,31.6,,326,603.0,1.9,26.4
2017-11-29 20:00:00,27.5,1012.5,,74.0,,31.6,,277,110.0,2.2.3,26.3
2017-11-29 21:00:00,27.1,1012.8,,77.0,,31.6,,261,1310.0,2.1,26.2
2017-11-29 22:00:00,26.8,1013.3,,76.0,,31.6,,192,163.0,0.9.2,26.2
2017-11-29 23:00:00,26.7,1014.1,,75.0,,31.9,,321,2003.0,0.1,26.1
2017-11-30 00:00:00,26.7,1014.5,,72.0,,32.0,,14,151.0,0.6,26.0
2017-11-30 01:00:00,26.7,1014.6,,72.0,,32.0,,84,149.0,0.5,25.9
2017-11-30 02:00:00,26.3,1014.7,,72.0,,32.1,,41,143.0,1.4,25.8
2017-11-30 03:00:00,26.2,1014.4,,72.0,,31.6,,50,132.0,1.4.1,25.5
2017-11-30 04:00:00,26.0,1013.8,,72.0,,31.3,,64,121.0,1.4.2,25.3
2017-11-30 05:00:00,25.5,1013.3,,74.0,,31.4,,55,115.0,1.0,25.3
2017-11-30 06:00:00,25.2,1012.8,,73.0,,31.6,,30,115.0,0.7,25.3
2017-11-30 07:00:00,24.8,1012.8,,75.0,,30.9,,25,117.0,0.2,25.2
2017-11-30 08:00:00,24.4,1012.9,,78.0,,31.3,,352,127.0,0.3,25.4
2017-11-30 09:00:00,24.0,1013.2,,79.0,,31.4,,58,140.0,0.7.1,25.5
2017-11-30 10:00:00,24.3,1013.9,,76.0,,31.6,,30.1,155.0,0.4,25.9
2017-11-30 11:00:00,25.2,1014.7,,71.0,,31.7,,49,165.0,1.0.1,26.1
2017-11-30 12:00:00,26.5,1015.1,,67.0,,31.7,,352.1,173.0,1.1,26.5
2017-11-30 13:00:00,28.9,1015.4,,57.0,,31.8,,42,174.0,1.8,26.2
2017-11-30 14:00:00,30.0,1015.0,,54.0,,31.8,,61,169.0,1.5,26.4
2017-11-30 15:00:00,30.6,1014.4,,51.0,,31.9,,74,156.0,2.1,26.6
2017-11-30 16:00:00,30.7,1013.2,,54.0,,31.4,,88,133.0,2.1.1,27.0
2017-11-30 17:00:00,30.9,1012.0,,51.0,,31.6,,89,211.0,2.1.2,26.8
2017-11-30 18:00:00,31.2,1011.2,,50.0,,31.6,,68,155.0,2.3,26.5
2017-11-30 19:00:00,30.5,1011.1,,55.0,,31.9,,83,749.0,1.5.1,26.2
2017-11-30 20:00:00,29.5,1011.2,,58.0,,32.3,,81,113.0,1.3,26.2
2017-11-30 21:00:00,27.4,1011.9,,66.0,,32.4,,60,1356.0,1.8.1,26.2
2017-11-30 22:00:00,26.6,1012.9,,68.0,,32.4,,68.1,176.0,1.3.1,25.9
2017-11-30 23:00:00,26.5,1013.8,,66.0,,32.4,,44,2034.0,2.4,25.7
