,AT,BP,DT,HU,RN,SL,VB,WD,WL,WS,WT
2017-02-02 07:00:00,22.7,1017.5,,65.0,,32.5,,38.0,166.0,1.3,22.4
2017-02-02 08:00:00,23.0,1017.5,,64.0,,32.0,,66.0,163.0,1.8,22.4
2017-02-02 09:00:00,23.0,1017.8,,64.0,,32.1,,66.1,153.0,1.9.1,22.4
2017-02-02 10:00:00,22.9,1018.1,,64.0,,32.0,,51.0,144.0,2.6.1,22.5
2017-02-02 11:00:00,23.1,1018.4,,62.0,,31.9,,47.0,140.0,3.6,22.7
2017-02-02 12:00:00,23.4,1018.8,,60.0,,31.9,,50.0,131.0,3.7,22.9
2017-02-02 13:00:00,24.5,1019.4,,57.0,,31.4,,47.1,128.0,3.1,23.3
2017-02-02 14:00:00,26.3,1018.8,,51.0,,31.2,,33.0,135.0,2.8,23.2
2017-02-02 15:00:00,26.8,1018.8,,50.0,,31.1,,60.2,146.0,2.3.2,23.0
2017-02-02 16:00:00,27.1,1018.0,,49.0,,31.2,,63.0,199.0,2.1,23.0
2017-02-02 17:00:00,27.7,1016.8,,48.0,,31.2,,41.0,139.0,1.6,22.9
2017-02-02 18:00:00,27.5,1016.3,,48.0,,31.2,,48.0,109.0,2.3.3,22.9
2017-02-02 19:00:00,27.0,1016.1,,52.0,,32.7,,70.0,956.0,2.0,22.7
2017-02-02 20:00:00,26.3,1016.6,,54.0,,32.8,,48.1,169.0,1.6.1,22.6
2017-02-02 21:00:00,24.9,1016.9,,58.0,,32.8,,61.0,1455.0,3.3,22.4
2017-02-02 22:00:00,24.0,1017.4,,61.0,,32.8,,48.2,127.0,3.3.1,22.3
2017-02-02 23:00:00,23.5,1018.1,,62.0,,32.6,,56.2,2040.0,2.7,22.2
2017-02-03 00:00:00,23.3,1018.6,,62.0,,32.5,,42.0,126.0,2.9,22.3
2017-02-03 01:00:00,23.1,1018.6,,62.0,,32.5,,58.0,126.0,2.4,22.3
2017-02-03 02:00:00,22.9,1018.1,,63.0,,32.3,,63.0,123.0,2.0,22.3
2017-02-03 03:00:00,22.7,1018.0,,64.0,,32.1,,63.1,128.0,1.8,22.3
2017-02-03 04:00:00,22.6,1018.0,,67.0,,32.1,,53.0,143.0,2.5,22.3
2017-02-03 05:00:00,22.7,1017.7,,67.0,,32.1,,50.0,153.0,1.8.1,22.2
2017-02-03 06:00:00,22.7,1017.1,,68.0,,32.2,,45.0,165.0,1.9,22.2
2017-02-03 07:00:00,22.7,1016.6,,68.0,,32.5,,59.0,175.0,1.6,22.3
2017-02-03 08:00:00,22.7,1016.2,,66.0,,32.0,,46.0,176.0,2.0.1,22.2
2017-02-03 09:00:00,22.8,1016.1,,66.0,,32.0,,55.0,174.0,2.2,22.2
2017-02-03 10:00:00,22.9,1016.8,,66.0,,32.0,,60.0,165.0,1.3,22.3
2017-02-03 11:00:00,22.7,1017.3,,68.0,,32.1,,63.2,149.0,1.7,22.3
2017-02-03 12:00:00,23.3,1017.8,,66.0,,31.7,,50.1,139.0,2.1,22.5
2017-02-03 13:00:00,24.0,1018.2,,64.0,,31.3,,54.0,132.0,0.9,22.7
2017-02-03 14:00:00,24.5,1017.9,,63.0,,31.5,,29.0,132.0,1.8.2,22.7
2017-02-03 15:00:00,25.9,1017.2,,59.0,,31.3,,51.0,132.0,2.3,22.6
2017-02-03 16:00:00,26.2,1016.1,,58.0,,31.0,,49.0,184.0,2.7,22.7
2017-02-03 17:00:00,26.5,1015.0,,56.0,,31.1,,60.1,319.0,2.4.1,22.5
2017-02-03 18:00:00,26.7,1014.1,,55.0,,31.8,,40.0,117.0,2.2.1,22.5
2017-02-03 19:00:00,26.1,1014.1,,57.0,,32.6,,57.0,920.0,3.0,22.5
2017-02-03 20:00:00,25.6,1014.2,,59.0,,32.5,,58.1,181.0,3.0.1,22.4
2017-02-03 21:00:00,24.9,1014.6,,62.0,,32.6,,58.2,1530.0,2.5.1,22.4
2017-02-03 22:00:00,24.5,1015.3,,65.0,,32.5,,49.1,126.0,2.9.1,22.3
2017-02-03 23:00:00,24.0,1015.8,,66.0,,32.5,,46.1,2145.0,2.8,22.2
2017-02-04 00:00:00,23.7,1016.3,,68.0,,32.3,,47.0,136.0,1.5,22.1
2017-02-04 01:00:00,23.6,1016.4,,69.0,,32.1,,61.0,135.0,1.5.1,22.2
2017-02-04 02:00:00,23.5,1016.1,,69.0,,32.0,,49.0,130.0,1.9,22.1
2017-02-04 03:00:00,23.5,1015.9,,69.0,,32.0,,41.0,121.0,1.9.1,22.1
2017-02-04 04:00:00,23.4,1015.5,,70.0,,32.0,,43.0,122.0,2.0,22.2
2017-02-04 05:00:00,23.4,1014.7,,70.0,,32.0,,50.0,134.0,2.2,22.2
2017-02-04 06:00:00,23.4,1013.9,,71.0,,31.9,,52.0,149.0,1.7,22.2
2017-02-04 07:00:00,23.4,1013.3,,71.0,,32.3,,54.0,161.0,2.4,22.2
2017-02-04 08:00:00,23.4,1013.3,,72.0,,31.5,,44.0,171.0,1.5.2,22.1
2017-02-04 09:00:00,23.2,1013.3,,73.0,,31.3,,55.0,181.0,1.7.1,22.2
2017-02-04 10:00:00,23.1,1014.0,,73.0,,31.9,,53.0,178.0,1.3,22.4
2017-02-04 11:00:00,23.4,1014.8,,73.0,,31.9,,50.1,172.0,1.4,22.6
2017-02-04 12:00:00,24.6,1015.1,,69.0,,31.9,,35.0,166.0,1.0,23.1
2017-02-04 13:00:00,25.8,1015.5,,63.0,,32.3,,50.2,146.0,1.9.2,23.1
2017-02-04 14:00:00,26.4,1015.2,,61.0,,32.2,,81.0,138.0,1.4.1,23.2
2017-02-04 15:00:00,28.2,1014.4,,54.0,,30.4,,67.0,124.0,0.8,23.4
2017-02-04 16:00:00,27.6,1013.2,,55.0,,31.1,,138.0,112.0,2.2.1,23.4
2017-02-04 17:00:00,28.3,1012.0,,54.0,,30.7,,41.1,170.0,1.9.3,23.7
2017-02-04 18:00:00,29.4,1010.9,,52.0,,30.7,,173.0,335.0,2.5,23.5
2017-02-04 19:00:00,30.0,1010.6,,49.0,,32.4,,168.0,116.0,3.3,23.1
2017-02-04 20:00:00,28.6,1010.7,,53.0,,32.2,,157.0,1022.0,2.3,23.0
2017-02-04 21:00:00,26.6,1011.4,,59.0,,32.2,,173.1,182.0,1.8,22.8
2017-02-04 22:00:00,25.2,1011.9,,66.0,,32.3,,107.0,1545.0,1.0.1,22.7
2017-02-04 23:00:00,24.7,1012.5,,67.0,,32.3,,68.0,9999.0,1.0.2,22.6
2017-02-05 00:00:00,24.8,1013.2,,68.0,,32.2,,45.0,120.0,0.7,22.5
2017-02-05 01:00:00,24.4,1013.5,,72.0,,32.1,,204.0,115.0,0.9,22.4
2017-02-05 02:00:00,23.9,1013.3,,76.0,,31.4,,217.0,118.0,0.9.1,22.4
2017-02-05 03:00:00,23.6,1013.1,,77.0,,31.5,,174.0,118.0,0.8,22.4
2017-02-05 04:00:00,23.4,1012.8,,77.0,,31.4,,311.0,124.0,0.4,22.3
2017-02-05 05:00:00,23.2,1012.6,,77.0,,31.3,,34.0,131.0,0.3,22.3
2017-02-05 06:00:00,22.6,1011.8,,76.0,,31.4,,53.0,148.0,0.7.1,22.3
2017-02-05 07:00:00,22.3,1011.7,,77.0,,31.5,,65.0,163.0,0.9.2,22.3
2017-02-05 08:00:00,21.8,1012.0,,77.0,,31.3,,67.0,173.0,0.9.3,22.3
2017-02-05 09:00:00,21.5,1012.8,,76.0,,31.3,,34.1,177.0,0.4.1,22.4
2017-02-05 10:00:00,21.6,1013.7,,76.0,,31.0,,47.0,181.0,0.5,22.6
2017-02-05 11:00:00,21.8,1014.3,,74.0,,30.9,,71.0,182.0,0.4.2,23.1
2017-02-05 12:00:00,23.1,1014.8,,67.0,,30.7,,306.0,166.0,0.9.4,23.6
2017-02-05 13:00:00,25.1,1015.5,,60.0,,31.1,,262.0,154.0,1.2,24.4
2017-02-05 14:00:00,25.7,1015.0,,59.0,,30.2,,207.0,141.0,2.5,24.6
2017-02-05 15:00:00,25.9,1014.0,,57.0,,30.2,,209.0,123.0,2.3,24.8
2017-02-05 16:00:00,25.8,1012.9,,54.0,,29.9,,195.0,110.0,2.5.1,24.9
2017-02-05 17:00:00,25.7,1012.1,,56.0,,30.3,,189.0,12.0,2.8,23.9
2017-02-05 18:00:00,25.9,1011.3,,55.0,,30.3,,200.0,146.0,2.8.1,23.5
2017-02-05 19:00:00,25.8,1010.8,,54.0,,31.9,,169.0,448.0,3.0,23.4
2017-02-05 20:00:00,25.0,1011.1,,58.0,,32.0,,160.0,109.0,2.2,23.3
2017-02-05 21:00:00,23.7,1011.7,,62.0,,32.2,,146.0,1031.0,1.8,23.1
2017-02-05 22:00:00,23.2,1011.9,,63.0,,32.1,,112.0,188.0,2.2.1,23.0
2017-02-05 23:00:00,22.9,1012.4,,65.0,,32.2,,62.0,1836.0,1.3,23.1
2017-02-06 00:00:00,22.5,1013.2,,66.0,,32.2,,81.0,119.0,1.7,23.0
2017-02-06 01:00:00,22.0,1013.2,,67.0,,32.0,,54.0,117.0,2.3,22.9
2017-02-06 02:00:00,21.5,1013.4,,70.0,,32.2,,101.0,111.0,1.6,22.9
2017-02-06 03:00:00,21.4,1013.0,,70.0,,32.2,,50.0,119.0,1.4,22.5
2017-02-06 04:00:00,21.5,1013.1,,69.0,,31.4,,59.0,120.0,1.2,22.5
2017-02-06 05:00:00,21.0,1012.7,,72.0,,31.3,,38.0,133.0,0.9,22.4
2017-02-06 06:00:00,20.5,1012.0,,73.0,,31.3,,61.0,145.0,1.4.1,22.3
2017-02-06 07:00:00,19.9,1011.6,,75.0,,31.5,,35.0,158.0,0.5,22.4
2017-02-06 08:00:00,19.5,1011.8,,76.0,,30.9,,341.0,170.0,0.8,22.5
2017-02-06 09:00:00,19.3,1012.5,,78.0,,31.1,,13.0,186.0,0.4,22.5
2017-02-06 10:00:00,19.0,1013.3,,79.0,,30.8,,29.0,189.0,0.7,22.8
2017-02-06 11:00:00,19.1,1014.2,,76.0,,30.6,,46.0,193.0,0.3,23.1
2017-02-06 12:00:00,21.3,1014.9,,61.0,,31.9,,64.0,185.0,1.3,23.5
2017-02-06 13:00:00,24.1,1015.4,,51.0,,31.5,,227.0,179.0,1.1,24.3
2017-02-06 14:00:00,25.8,1015.1,,49.0,,30.8,,266.0,162.0,1.1.1,24.0
2017-02-06 15:00:00,26.4,1014.6,,47.0,,30.4,,48.0,147.0,1.6.1,24.2
2017-02-06 16:00:00,27.8,1013.4,,45.0,,30.3,,159.0,95.0,2.9,24.1
2017-02-06 17:00:00,28.2,1012.1,,40.0,,30.4,,125.0,156.0,1.5,24.1
2017-02-06 18:00:00,28.3,1011.3,,44.0,,30.4,,172.0,124.0,3.7,23.7
2017-02-06 19:00:00,28.0,1010.7,,47.0,,32.1,,167.0,548.0,3.4,23.4
2017-02-06 20:00:00,27.5,1010.9,,47.0,,32.2,,122.0,107.0,1.9,23.1
2017-02-06 21:00:00,25.7,1011.1,,52.0,,32.3,,114.0,941.0,1.6.2,23.1
2017-02-06 22:00:00,24.2,1011.7,,61.0,,32.2,,57.0,197.0,1.4.2,23.1
2017-02-06 23:00:00,23.4,1012.3,,66.0,,32.2,,68.0,1827.0,0.9.1,23.1
2017-02-07 00:00:00,23.1,1012.8,,68.0,,32.1,,63.0,106.0,1.2,23.1
2017-02-07 01:00:00,22.7,1012.9,,69.0,,31.9,,63.1,117.0,0.5,23.1
2017-02-07 02:00:00,22.4,1013.3,,71.0,,31.9,,74.0,124.0,0.7,23.0
2017-02-07 03:00:00,22.2,1013.2,,71.0,,31.9,,237.0,130.0,0.4,23.0
2017-02-07 04:00:00,22.3,1013.0,,67.0,,31.8,,45.0,129.0,0.5.1,22.9
2017-02-07 05:00:00,22.4,1012.8,,69.0,,31.4,,45.1,138.0,0.9,22.7
2017-02-07 06:00:00,22.4,1012.3,,72.0,,30.7,,65.0,135.0,0.9.1,22.6
2017-02-07 07:00:00,22.7,1012.0,,71.0,,31.2,,66.0,145.0,1.4,22.5
2017-02-07 08:00:00,22.6,1012.1,,73.0,,31.0,,52.0,155.0,0.9.2,22.8
2017-02-07 09:00:00,22.4,1012.7,,75.0,,30.9,,57.0,166.0,1.6,22.8
2017-02-07 10:00:00,22.4,1013.4,,76.0,,31.4,,70.0,182.0,1.0,23.1
2017-02-07 11:00:00,22.7,1014.2,,76.0,,31.1,,62.0,199.0,1.2.1,23.2
2017-02-07 12:00:00,24.6,1014.6,,68.0,,30.9,,52.1,210.0,1.6.1,23.5
2017-02-07 13:00:00,26.2,1014.9,,61.0,,30.9,,46.0,216.0,2.6,23.6
2017-02-07 14:00:00,26.7,1014.7,,59.0,,30.9,,51.0,217.0,2.4,24.1
2017-02-07 15:00:00,28.7,1013.9,,53.0,,31.1,,69.0,212.0,2.3,24.0
2017-02-07 16:00:00,28.4,1012.9,,53.0,,30.8,,82.0,201.0,2.1,23.9
2017-02-07 17:00:00,29.0,1011.9,,50.0,,30.8,,57.1,181.0,2.1.1,23.9
2017-02-07 18:00:00,28.9,1011.1,,52.0,,31.3,,68.0,89.0,2.5,23.4
2017-02-07 19:00:00,28.0,1010.6,,55.0,,32.1,,73.0,303.0,1.7,23.2
2017-02-07 20:00:00,27.6,1011.0,,57.0,,32.1,,88.0,219.0,2.1.2,23.1
2017-02-07 21:00:00,26.0,1011.1,,63.0,,32.1,,69.1,1942.0,2.3.1,23.0
2017-02-07 22:00:00,24.9,1011.7,,69.0,,32.0,,59.0,9999.0,2.0,23.1
2017-02-07 23:00:00,24.5,1012.1,,71.0,,32.0,,60.0,9999.0,1.3,23.1
2017-02-08 00:00:00,24.4,1012.5,,71.0,0.4,32.0,,79.0,97.0,1.0,23.1
2017-02-08 01:00:00,24.1,1012.8,,74.0,0.4,32.0,,72.0,107.0,1.4,23.0
2017-02-08 02:00:00,24.2,1013.0,,74.0,0.4,31.6,,57.0,119.0,0.9,23.0
2017-02-08 03:00:00,23.9,1012.9,,75.0,,31.9,,61.0,123.0,1.4.1,23.0
2017-02-08 04:00:00,23.7,1012.8,,76.0,,31.9,,59.0,125.0,1.0.1,22.9
2017-02-08 05:00:00,23.5,1012.7,,77.0,,31.9,,78.0,129.0,0.9.1,22.9
2017-02-08 06:00:00,23.1,1012.0,,77.0,,31.9,,94.0,133.0,0.6,22.9
2017-02-08 07:00:00,23.1,1011.8,,78.0,,30.9,,51.0,136.0,1.3,22.9
2017-02-08 08:00:00,22.9,1012.0,,79.0,,31.0,,50.0,141.0,1.1,22.9
2017-02-08 09:00:00,22.9,1012.7,,78.0,,30.2,,52.0,152.0,1.1.1,23.0
2017-02-08 10:00:00,22.8,1013.2,,80.0,,30.4,,48.0,166.0,1.2,23.2
2017-02-08 11:00:00,23.0,1013.8,,79.0,,30.5,,54.0,179.0,0.8,23.5
2017-02-08 12:00:00,24.4,1014.6,,73.0,,30.4,,61.1,199.0,1.4.2,23.7
2017-02-08 13:00:00,25.8,1015.2,,67.0,,30.6,,63.0,210.0,1.3.1,24.6
2017-02-08 14:00:00,27.0,1015.3,,59.0,,30.7,,72.1,215.0,1.4.3,24.6
2017-02-08 15:00:00,29.6,1014.6,,49.0,,30.8,,126.0,215.0,1.0.2,24.8
2017-02-08 16:00:00,29.7,1013.4,,52.0,,30.6,,153.0,209.0,2.0,24.6
2017-02-08 17:00:00,30.3,1012.2,,50.0,,30.6,,172.0,193.0,4.4,24.6
2017-02-08 18:00:00,29.4,1011.4,,53.0,,30.7,,172.1,86.0,3.5,23.9
2017-02-08 19:00:00,28.8,1011.4,,55.0,,31.7,,169.0,409.0,3.4,23.8
2017-02-08 20:00:00,27.8,1011.6,,58.0,,31.8,,150.0,221.0,2.0.1,23.6
2017-02-08 21:00:00,26.3,1011.9,,64.0,,31.8,,155.0,2046.0,2.0.2,23.6
2017-02-08 22:00:00,24.9,1012.5,,70.0,,31.8,,95.0,9999.0,1.5,23.7
2017-02-08 23:00:00,24.3,1013.3,,73.0,,31.7,,54.1,9999.0,1.1.2,23.7
2017-02-09 00:00:00,24.3,1013.9,,75.0,0.3,31.7,,14.0,74.0,0.8,23.7
2017-02-09 01:00:00,24.1,1014.6,,75.0,0.8,31.7,,43.0,83.0,1.3,23.7
2017-02-09 02:00:00,23.5,1015.0,,79.0,7.6,31.5,,80.0,94.0,0.6,23.7
2017-02-09 03:00:00,23.5,1015.0,,81.0,8.7,31.7,,262.0,104.0,1.0,23.7
2017-02-09 04:00:00,23.0,1015.4,,82.0,8.7,31.7,,350.0,115.0,1.1,23.7
2017-02-09 05:00:00,22.3,1015.1,,85.0,,31.8,,68.0,124.0,0.9,23.6
2017-02-09 06:00:00,22.0,1014.9,,83.0,,31.8,,84.0,123.0,0.8.1,23.5
2017-02-09 07:00:00,22.1,1014.7,,82.0,,31.7,,67.0,125.0,1.3.1,23.3
2017-02-09 08:00:00,22.1,1014.7,,82.0,,30.7,,58.0,129.0,0.6.1,23.1
2017-02-09 09:00:00,21.8,1015.2,,76.0,,30.3,,47.0,138.0,1.5,23.2
2017-02-09 10:00:00,21.4,1015.9,,74.0,,30.9,,57.0,144.0,2.2,23.6
2017-02-09 11:00:00,21.0,1016.8,,72.0,,31.1,,64.0,159.0,2.1,23.9
2017-02-09 12:00:00,22.2,1017.4,,66.0,,31.3,,60.0,180.0,2.4,23.9
2017-02-09 13:00:00,23.2,1018.0,,60.0,,31.3,,58.1,194.0,3.3,24.1
2017-02-09 14:00:00,24.3,1018.1,,57.0,,31.3,,65.0,208.0,2.2.1,23.9
2017-02-09 15:00:00,25.6,1017.2,,52.0,,31.1,,56.0,214.0,2.0,24.5
2017-02-09 16:00:00,26.5,1016.3,,49.0,,31.2,,55.0,215.0,2.1.1,24.2
2017-02-09 17:00:00,26.5,1014.9,,49.0,,31.3,,84.1,207.0,2.4.1,23.9
2017-02-09 18:00:00,26.4,1014.0,,49.0,,31.1,,136.0,69.0,1.9,23.8
2017-02-09 19:00:00,25.4,1013.7,,54.0,,31.6,,68.1,459.0,1.7,23.6
2017-02-09 20:00:00,23.8,1014.0,,57.0,,31.6,,104.0,219.0,2.0.1,23.5
2017-02-09 21:00:00,22.5,1014.5,,61.0,,31.7,,51.0,2152.0,2.1.2,23.4
2017-02-09 22:00:00,21.8,1015.2,,63.0,,31.7,,77.0,9999.0,1.3.2,23.3
2017-02-09 23:00:00,21.4,1016.0,,64.0,,31.7,,55.1,9999.0,0.9.1,23.3
2017-02-10 00:00:00,20.9,1016.9,,63.0,,31.7,,36.0,73.0,1.4,23.2
2017-02-10 01:00:00,20.3,1017.2,,62.0,,31.6,,41.0,78.0,2.2,23.2
2017-02-10 02:00:00,19.9,1017.5,,63.0,,31.6,,52.0,90.0,2.0,23.1
2017-02-10 03:00:00,19.6,1017.3,,64.0,,31.6,,52.1,101.0,2.1,23.1
2017-02-10 04:00:00,19.3,1017.6,,65.0,,31.5,,45.0,111.0,2.4,23.0
2017-02-10 05:00:00,19.4,1017.3,,63.0,,31.4,,50.0,120.0,1.8,23.0
2017-02-10 06:00:00,18.9,1017.2,,65.0,,31.6,,42.0,125.0,1.3,22.8
2017-02-10 07:00:00,18.6,1017.0,,65.0,,31.5,,39.0,126.0,1.7,22.5
2017-02-10 08:00:00,18.7,1017.4,,64.0,,31.6,,56.0,126.0,1.3.1,22.6
2017-02-10 09:00:00,18.6,1017.8,,63.0,,30.6,,56.1,128.0,1.8.1,22.6
2017-02-10 10:00:00,18.5,1018.5,,64.0,,30.6,,53.0,134.0,2.6,22.8
2017-02-10 11:00:00,18.4,1019.0,,63.0,,30.7,,48.0,143.0,2.0.1,23.1
2017-02-10 12:00:00,19.0,1019.9,,61.0,,30.8,,43.0,161.0,3.2,23.1
2017-02-10 13:00:00,20.1,1020.3,,58.0,,30.8,,38.0,180.0,2.0.2,23.3
2017-02-10 14:00:00,22.4,1020.4,,51.0,,30.8,,58.0,195.0,1.8.2,23.5
2017-02-10 15:00:00,22.9,1019.9,,48.0,,31.2,,55.0,211.0,2.5,23.4
2017-02-10 16:00:00,24.3,1018.7,,47.0,,30.8,,54.0,215.0,2.2.1,23.3
2017-02-10 17:00:00,23.5,1017.8,,49.0,,30.5,,33.0,216.0,1.7.1,23.2
2017-02-10 18:00:00,24.5,1017.2,,47.0,,30.6,,52.2,71.0,1.4.1,22.9
2017-02-10 19:00:00,23.2,1016.8,,51.0,,31.3,,60.0,543.0,2.7,22.7
2017-02-10 20:00:00,22.1,1017.2,,55.0,,31.4,,58.1,219.0,2.1.1,22.7
2017-02-10 21:00:00,21.2,1017.8,,56.0,,31.5,,57.0,2225.0,2.0.3,22.5
2017-02-10 22:00:00,20.5,1018.2,,58.0,,31.5,,54.1,9999.0,1.8.3,22.4
2017-02-10 23:00:00,19.8,1018.9,,59.0,,31.6,,62.0,9999.0,2.3,22.4
2017-02-11 00:00:00,19.4,1019.6,,60.0,,31.6,,45.0,80.0,1.9,22.4
2017-02-11 01:00:00,19.4,1020.4,,59.0,,31.5,,57.0,80.0,1.9.1,22.3
2017-02-11 02:00:00,19.2,1020.7,,59.0,,31.5,,64.0,91.0,2.3,22.2
2017-02-11 03:00:00,19.1,1020.8,,59.0,,31.5,,44.0,102.0,2.5,22.2
2017-02-11 04:00:00,19.1,1020.8,,59.0,,31.4,,45.1,116.0,2.8,22.1
2017-02-11 05:00:00,19.1,1020.5,,58.0,,31.4,,47.0,124.0,3.2,22.1
2017-02-11 06:00:00,19.1,1020.2,,58.0,,31.4,,48.0,133.0,3.5,22.0
2017-02-11 07:00:00,18.9,1020.0,,58.0,,31.3,,38.0,134.0,3.3,21.9
2017-02-11 08:00:00,18.9,1020.1,,58.0,,30.3,,54.0,132.0,3.2.1,21.8
2017-02-11 09:00:00,18.8,1020.7,,58.0,,30.3,,54.1,130.0,2.8.1,21.9
2017-02-11 10:00:00,18.9,1021.4,,57.0,,30.6,,51.0,132.0,2.8.2,22.1
2017-02-11 11:00:00,19.0,1022.4,,57.0,,30.3,,9.0,135.0,1.0,22.1
2017-02-11 12:00:00,19.4,1023.1,,56.0,,30.3,,32.0,146.0,2.1,22.3
2017-02-11 13:00:00,20.0,1024.0,,54.0,,30.4,,46.0,163.0,2.9,22.4
2017-02-11 14:00:00,21.5,1024.0,,50.0,,30.0,,48.1,183.0,1.8,22.6
2017-02-11 15:00:00,21.9,1023.8,,48.0,,30.0,,42.0,201.0,2.7,22.8
2017-02-11 16:00:00,21.5,1022.9,,50.0,,30.2,,40.0,213.0,1.4,22.7
2017-02-11 17:00:00,22.7,1021.6,,47.0,,30.0,,49.0,216.0,1.1,22.5
2017-02-11 18:00:00,24.0,1020.8,,44.0,,30.4,,45.2,75.0,1.3,22.4
2017-02-11 19:00:00,23.0,1020.5,,48.0,,31.3,,59.0,645.0,1.6,22.3
2017-02-11 20:00:00,22.3,1020.8,,51.0,,31.3,,18.0,218.0,0.9,22.2
2017-02-11 21:00:00,21.0,1021.5,,53.0,,31.5,,50.0,2242.0,1.8.1,22.2
2017-02-11 22:00:00,20.4,1022.0,,55.0,,31.2,,46.1,9999.0,1.6.1,22.2
2017-02-11 23:00:00,20.1,1022.6,,56.0,,31.3,,41.0,9999.0,1.5,22.1
2017-02-12 00:00:00,19.6,1023.1,,56.0,,31.3,,56.0,87.0,2.3,22.0
2017-02-12 01:00:00,18.9,1023.8,,58.0,,31.3,,45.0,95.0,2.1,22.0
2017-02-12 02:00:00,18.5,1024.3,,59.0,,31.4,,53.0,107.0,2.4,21.9
2017-02-12 03:00:00,18.2,1024.5,,59.0,,31.4,,45.1,119.0,2.5,21.9
2017-02-12 04:00:00,18.5,1024.1,,60.0,,31.3,,59.0,133.0,2.1.1,21.9
2017-02-12 05:00:00,18.5,1023.6,,61.0,,31.4,,50.0,132.0,2.0,21.8
2017-02-12 06:00:00,18.6,1023.2,,58.0,,31.2,,46.0,130.0,1.5,21.8
2017-02-12 07:00:00,18.4,1022.9,,59.0,,31.3,,47.0,124.0,1.6,21.7
2017-02-12 08:00:00,18.6,1023.1,,56.0,,30.8,,18.0,120.0,0.6,21.6
2017-02-12 09:00:00,18.7,1023.4,,55.0,,30.6,,58.0,121.0,0.8,21.6
2017-02-12 10:00:00,18.9,1023.8,,54.0,,30.1,,324.0,124.0,0.4,21.6
2017-02-12 11:00:00,19.1,1024.5,,52.0,,30.0,,62.0,138.0,1.2,21.9
2017-02-12 12:00:00,19.7,1024.8,,50.0,,30.0,,55.0,159.0,1.2.1,22.2
2017-02-12 13:00:00,20.7,1025.1,,49.0,,29.9,,58.1,177.0,2.4.1,22.6
2017-02-12 14:00:00,21.6,1024.9,,48.0,,29.9,,42.0,195.0,2.5.1,23.1
