,AT,BP,DT,HU,RN,SL,VB,WD,WL,WS,WT
2017-01-03 20:00:00,27.6,1014.9,,48.0,,33.4,,72.0,84.0,1.5,23.9
2017-01-03 21:00:00,26.7,1015.4,,47.0,,33.4,,63.0,927.0,2.5,23.8
2017-01-03 22:00:00,26.5,1015.9,,47.0,,33.4,,47.1,9999.0,1.8.1,23.8
2017-01-03 23:00:00,26.2,1016.5,,49.0,,33.4,,48.0,9999.0,1.0.4,23.8
2017-01-04 00:00:00,26.0,1017.1,,50.0,,33.3,,10.0,111.0,0.6,23.8
2017-01-04 01:00:00,25.7,1017.2,,51.0,,33.3,,299.0,98.0,0.4,23.8
2017-01-04 02:00:00,25.6,1017.0,,51.0,,33.5,,48.0,94.0,1.5,23.8
2017-01-04 03:00:00,25.5,1016.8,,54.0,,33.5,,55.0,97.0,0.9,23.8
2017-01-04 04:00:00,25.3,1016.5,,55.0,,33.6,,30.0,106.0,0.7,23.8
2017-01-04 05:00:00,25.1,1016.3,,56.0,,33.5,,43.0,119.0,0.7.1,23.9
2017-01-04 06:00:00,24.9,1015.8,,58.0,,33.3,,41.0,131.0,0.5,23.9
2017-01-04 07:00:00,24.8,1015.1,,60.0,,33.5,,324.0,141.0,1.0,23.8
2017-01-04 08:00:00,24.7,1014.9,,60.0,,33.1,,45.0,148.0,0.9.1,23.9
2017-01-04 09:00:00,24.6,1014.9,,61.0,,32.9,,57.0,147.0,0.8,23.9
2017-01-04 10:00:00,24.5,1015.1,,61.0,,32.9,,45.1,145.0,1.9,24.1
2017-01-04 11:00:00,24.6,1015.8,,61.0,,33.2,,70.0,139.0,0.6.1,24.2
2017-01-04 12:00:00,25.4,1016.7,,58.0,,33.0,,99.0,140.0,0.6.2,24.3
2017-01-04 13:00:00,26.8,1017.1,,53.0,,33.1,,56.0,145.0,2.0,24.4
2017-01-04 14:00:00,27.0,1016.7,,53.0,,33.1,,52.0,149.0,1.9.1,24.8
2017-01-04 15:00:00,27.8,1016.0,,51.0,,32.7,,58.0,164.0,2.6,24.8
2017-01-04 16:00:00,28.7,1015.0,,47.0,,32.8,,58.1,200.0,2.4,24.7
2017-01-04 17:00:00,28.9,1013.8,,46.0,,32.8,,55.1,156.0,3.7,24.4
2017-01-04 18:00:00,29.3,1013.1,,46.0,,32.8,,44.0,93.0,2.8,24.2
2017-01-04 19:00:00,29.0,1012.7,,47.0,,33.4,,49.0,1044.0,2.5,24.1
2017-01-04 20:00:00,27.8,1013.2,,53.0,,33.4,,54.0,148.0,1.2,24.0
2017-01-04 21:00:00,26.4,1013.7,,58.0,,33.4,,59.0,1607.0,2.0.1,23.9
2017-01-04 22:00:00,25.9,1014.1,,59.0,,33.4,,60.0,136.0,1.8,23.9
2017-01-04 23:00:00,25.5,1014.8,,60.0,,33.3,,53.0,1924.0,2.5.1,23.8
2017-01-05 00:00:00,25.1,1015.4,,61.0,,33.3,,44.0,124.0,1.6,23.8
2017-01-05 01:00:00,24.8,1015.7,,61.0,,33.3,,68.0,117.0,2.1,23.7
2017-01-05 02:00:00,24.5,1015.9,,63.0,,33.3,,350.0,105.0,0.8,23.8
2017-01-05 03:00:00,23.9,1015.9,,65.0,,33.4,,315.0,105.0,0.3,23.8
2017-01-05 04:00:00,23.6,1015.9,,65.0,,33.4,,1.0,111.0,0.4,23.8
2017-01-05 05:00:00,23.5,1015.5,,65.0,,33.4,,22.0,123.0,0.7,23.8
2017-01-05 06:00:00,24.5,1015.2,,62.0,,33.3,,235.0,133.0,0.9,23.8
2017-01-05 07:00:00,23.8,1014.5,,64.0,,33.0,,324.0,147.0,1.4,23.8
2017-01-05 08:00:00,24.1,1014.0,,61.0,,32.4,,63.0,157.0,0.9.1,23.8
2017-01-05 09:00:00,24.4,1014.1,,59.0,,32.0,,89.0,156.0,1.0,23.9
2017-01-05 10:00:00,24.5,1014.0,,58.0,,31.7,,29.0,153.0,0.9.2,24.1
2017-01-05 11:00:00,24.6,1014.7,,58.0,,32.0,,343.0,149.0,0.5,24.3
2017-01-05 12:00:00,25.1,1015.4,,58.0,,32.3,,334.0,144.0,1.1,24.5
2017-01-05 13:00:00,27.3,1015.6,,50.0,,32.2,,346.0,139.0,0.8.1,24.8
2017-01-05 14:00:00,28.3,1015.6,,49.0,,32.3,,62.0,139.0,2.4,25.0
2017-01-05 15:00:00,29.3,1014.5,,46.0,,32.0,,14.0,141.0,1.5,25.0
2017-01-05 16:00:00,30.3,1013.5,,44.0,,32.0,,55.0,191.0,1.8,24.9
2017-01-05 17:00:00,29.3,1012.5,,50.0,,32.0,,119.0,211.0,1.0.1,24.9
2017-01-05 18:00:00,26.9,1012.4,,64.0,,32.1,,302.0,104.0,2.9,24.8
2017-01-05 19:00:00,26.7,1012.5,,67.0,,33.0,,290.0,1101.0,3.0,24.7
2017-01-05 20:00:00,27.1,1012.9,,67.0,,33.1,,291.0,160.0,2.1.1,24.6
2017-01-05 21:00:00,26.0,1013.7,,66.0,,33.1,,296.0,1617.0,1.7,24.6
2017-01-05 22:00:00,25.5,1014.1,,68.0,,32.9,,287.0,136.0,0.5.1,24.4
2017-01-05 23:00:00,25.4,1014.8,,70.0,,33.0,,299.0,2155.0,0.7.1,24.4
2017-01-06 00:00:00,25.3,1015.1,,69.0,,32.9,,203.0,125.0,0.0,24.3
2017-01-06 01:00:00,25.2,1015.5,,68.0,,32.9,,117.0,117.0,1.2,24.2
2017-01-06 02:00:00,25.1,1015.3,,69.0,,32.9,,69.0,107.0,0.8,24.2
2017-01-06 03:00:00,24.4,1015.1,,72.0,,32.7,,49.0,105.0,1.5,24.0
2017-01-06 04:00:00,24.1,1014.7,,73.0,,32.8,,55.0,106.0,1.3,24.0
2017-01-06 05:00:00,24.1,1013.9,,71.0,,32.8,,31.0,115.0,1.1,24.0
2017-01-06 06:00:00,23.6,1013.4,,71.0,,32.9,,49.1,130.0,0.5,24.1
2017-01-06 07:00:00,23.2,1013.0,,72.0,,33.2,,51.0,141.0,1.0,24.3
2017-01-06 08:00:00,23.1,1012.8,,70.0,,32.3,,318.0,153.0,0.7,24.4
2017-01-06 09:00:00,22.7,1012.9,,72.0,,32.0,,349.0,165.0,0.1,24.4
2017-01-06 10:00:00,22.9,1013.5,,68.0,,32.0,,67.0,161.0,1.1.1,24.6
2017-01-06 11:00:00,23.2,1014.3,,68.0,,32.0,,337.0,156.0,0.6,24.9
2017-01-06 12:00:00,24.5,1015.0,,63.0,,32.3,,56.0,147.0,1.0.1,25.3
2017-01-06 13:00:00,26.7,1015.2,,56.0,,32.0,,56.1,142.0,1.4,25.3
2017-01-06 14:00:00,28.7,1014.7,,49.0,,31.4,,51.1,135.0,1.5.1,25.9
2017-01-06 15:00:00,28.9,1013.7,,47.0,,31.7,,61.0,131.0,2.1,26.2
2017-01-06 16:00:00,30.4,1012.4,,40.0,,31.4,,38.0,170.0,1.1.2,26.0
2017-01-06 17:00:00,30.6,1011.0,,40.0,,31.9,,75.0,315.0,2.5,25.4
2017-01-06 18:00:00,30.2,1010.3,,44.0,,31.7,,97.0,100.0,2.5.1,25.4
2017-01-06 19:00:00,29.9,1010.6,,45.0,,32.8,,64.0,1055.0,1.5.2,25.2
2017-01-06 20:00:00,28.5,1011.0,,51.0,,32.9,,98.0,165.0,1.6,25.1
2017-01-06 21:00:00,26.8,1011.4,,57.0,,32.9,,59.0,1701.0,1.2.1,25.0
2017-01-06 22:00:00,25.7,1012.0,,63.0,,32.9,,93.0,126.0,1.5.3,24.8
2017-01-06 23:00:00,25.4,1012.8,,65.0,,33.0,,57.0,2322.0,0.9,24.8
2017-01-07 00:00:00,25.3,1013.4,,65.0,,32.9,,32.0,141.0,0.7,24.7
2017-01-07 01:00:00,25.3,1013.4,,66.0,,32.6,,104.0,135.0,0.9,24.2
2017-01-07 02:00:00,25.1,1013.3,,67.0,,32.3,,35.0,127.0,0.8,24.1
2017-01-07 03:00:00,24.8,1013.2,,70.0,,32.5,,26.0,121.0,0.7.1,24.1
2017-01-07 04:00:00,24.5,1012.9,,70.0,,32.5,,34.0,113.0,0.7.2,24.0
2017-01-07 05:00:00,24.6,1012.1,,69.0,,32.5,,348.0,110.0,0.4,24.0
2017-01-07 06:00:00,24.6,1011.4,,69.0,,32.6,,325.0,115.0,0.5,24.1
2017-01-07 07:00:00,24.2,1011.0,,71.0,,32.3,,322.0,123.0,0.5.1,24.1
2017-01-07 08:00:00,23.6,1011.1,,73.0,,32.3,,44.0,138.0,0.1,24.2
2017-01-07 09:00:00,23.5,1011.4,,74.0,,32.0,,338.0,152.0,0.4.1,24.3
2017-01-07 10:00:00,23.5,1011.6,,73.0,,32.6,,29.0,164.0,0.2,24.5
2017-01-07 11:00:00,24.1,1012.2,,69.0,,32.6,,48.0,170.0,1.4,25.0
2017-01-07 12:00:00,25.1,1012.8,,67.0,,32.4,,46.0,169.0,0.3,25.2
2017-01-07 13:00:00,28.1,1012.9,,58.0,,32.2,,353.0,162.0,1.1,25.2
2017-01-07 14:00:00,26.7,1013.1,,66.0,,31.5,,209.0,150.0,3.2,25.5
2017-01-07 15:00:00,27.2,1012.5,,64.0,,31.7,,192.0,138.0,2.0,25.3
2017-01-07 16:00:00,28.4,1011.4,,59.0,,31.8,,130.0,127.0,1.9,25.1
2017-01-07 17:00:00,28.2,1010.3,,60.0,,31.8,,72.0,153.0,2.1,25.1
2017-01-07 18:00:00,27.0,1009.7,,65.0,,31.8,,68.0,453.0,1.4.1,25.0
2017-01-07 19:00:00,27.0,1009.4,,64.0,,32.4,,53.0,109.0,1.8,24.9
2017-01-07 20:00:00,26.9,1009.8,,65.0,,32.5,,58.0,1129.0,1.4.2,24.8
2017-01-07 21:00:00,26.2,1010.1,,68.0,,32.6,,34.1,173.0,1.1.1,24.7
2017-01-07 22:00:00,25.3,1010.7,,71.0,,32.5,,22.0,1812.0,0.7.3,24.6
2017-01-07 23:00:00,25.1,1011.6,,71.0,,32.6,,54.0,9999.0,0.5.2,24.6
2017-01-08 00:00:00,24.8,1012.1,,73.0,,32.7,,14.0,130.0,0.6,24.6
2017-01-08 01:00:00,24.8,1012.2,,73.0,,32.3,,42.0,129.0,0.7,24.4
2017-01-08 02:00:00,25.0,1012.6,,71.0,,31.8,,341.0,122.0,0.4,24.4
2017-01-08 03:00:00,25.2,1012.4,,69.0,,31.9,,20.0,122.0,0.3,24.4
2017-01-08 04:00:00,25.1,1012.0,,70.0,,31.9,,57.0,118.0,1.3,24.4
2017-01-08 05:00:00,25.0,1011.6,,70.0,,32.3,,52.0,123.0,0.9,24.4
2017-01-08 06:00:00,24.9,1010.8,,71.0,,32.3,,54.0,129.0,1.1,24.3
2017-01-08 07:00:00,24.8,1010.5,,71.0,,32.2,,52.1,143.0,1.2,24.3
2017-01-08 08:00:00,24.9,1010.6,,71.0,,32.1,,55.0,157.0,1.5,24.4
2017-01-08 09:00:00,24.7,1011.1,,72.0,,31.8,,31.0,174.0,0.6.1,24.4
2017-01-08 10:00:00,24.8,1011.8,,70.0,,31.9,,46.0,183.0,1.4,24.5
2017-01-08 11:00:00,25.1,1012.6,,69.0,,31.9,,44.0,191.0,0.2,24.7
2017-01-08 12:00:00,25.7,1013.3,,65.0,,31.9,,62.0,189.0,1.0,24.8
2017-01-08 13:00:00,26.3,1013.9,,64.0,,31.9,,51.0,180.0,1.4.1,24.9
2017-01-08 14:00:00,28.4,1013.6,,58.0,,31.9,,44.1,163.0,1.1.1,25.1
2017-01-08 15:00:00,28.9,1012.9,,56.0,,31.8,,62.1,143.0,2.1,25.1
2017-01-08 16:00:00,28.3,1011.8,,58.0,,31.8,,87.0,112.0,1.5.1,25.1
2017-01-08 17:00:00,28.2,1010.7,,60.0,,31.9,,68.0,129.0,1.7,24.9
2017-01-08 18:00:00,28.6,1009.9,,56.0,,32.0,,86.0,139.0,2.1.1,24.8
2017-01-08 19:00:00,28.3,1009.7,,56.0,,32.6,,57.1,621.0,1.5.2,24.7
2017-01-08 20:00:00,28.1,1009.9,,58.0,,32.6,,67.0,116.0,1.5.3,24.6
2017-01-08 21:00:00,26.5,1010.4,,62.0,,32.8,,60.0,1233.0,1.7.1,24.6
2017-01-08 22:00:00,26.0,1011.2,,65.0,,33.0,,47.0,191.0,1.3.1,24.7
2017-01-08 23:00:00,25.7,1012.0,,66.0,,33.0,,66.0,1925.0,1.3.2,24.6
2017-01-09 00:00:00,25.4,1013.0,,65.0,,33.0,,49.0,125.0,1.5,24.6
2017-01-09 01:00:00,25.4,1013.4,,66.0,,33.0,,58.0,127.0,1.7,24.6
2017-01-09 02:00:00,25.3,1013.4,,68.0,,33.0,,103.0,123.0,0.5,24.5
2017-01-09 03:00:00,25.0,1013.2,,70.0,,33.0,,48.0,119.0,1.1,24.4
2017-01-09 04:00:00,24.8,1013.1,,69.0,,31.9,,47.0,116.0,0.9,24.1
2017-01-09 05:00:00,24.3,1012.6,,71.0,,31.7,,57.0,119.0,1.4,24.1
2017-01-09 06:00:00,24.2,1012.0,,71.0,,31.7,,54.0,125.0,1.1.1,24.1
2017-01-09 07:00:00,23.8,1011.7,,72.0,,31.3,,55.0,140.0,0.3,23.9
2017-01-09 08:00:00,23.7,1011.6,,72.0,,31.3,,82.0,155.0,0.5.1,24.1
2017-01-09 09:00:00,23.8,1012.0,,73.0,,31.8,,79.0,170.0,1.1.2,24.3
2017-01-09 10:00:00,24.0,1012.6,,71.0,,31.9,,58.1,188.0,2.1,24.7
2017-01-09 11:00:00,23.8,1013.5,,72.0,,32.1,,65.0,201.0,1.5.1,24.8
2017-01-09 12:00:00,25.1,1014.3,,66.0,,32.3,,58.2,204.0,1.5.2,25.1
2017-01-09 13:00:00,27.1,1014.8,,58.0,,31.9,,52.0,200.0,1.7.1,25.1
2017-01-09 14:00:00,28.5,1014.6,,52.0,,32.0,,59.0,191.0,1.9,25.5
2017-01-09 15:00:00,28.6,1013.9,,51.0,,32.1,,45.0,173.0,1.7.2,25.2
2017-01-09 16:00:00,28.9,1012.7,,49.0,,32.2,,49.1,97.0,1.8,25.1
2017-01-09 17:00:00,30.0,1011.6,,49.0,,32.0,,82.1,224.0,1.5.3,25.0
2017-01-09 18:00:00,29.1,1011.0,,52.0,,32.2,,59.1,128.0,1.9.1,25.0
2017-01-09 19:00:00,28.4,1011.0,,53.0,,32.6,,62.0,854.0,2.9,24.8
2017-01-09 20:00:00,27.7,1011.1,,59.0,,32.8,,66.0,115.0,1.5.4,24.7
2017-01-09 21:00:00,26.4,1011.7,,62.0,,32.9,,57.1,1155.0,2.4,24.5
2017-01-09 22:00:00,25.5,1012.2,,65.0,,32.9,,66.1,206.0,1.1.3,24.5
2017-01-09 23:00:00,25.1,1012.9,,67.0,,32.9,,58.3,2025.0,1.6,24.5
2017-01-10 00:00:00,24.8,1013.4,,67.0,,32.8,,50.0,95.0,1.9,24.5
2017-01-10 01:00:00,24.6,1014.0,,68.0,,32.8,,48.0,105.0,1.8,24.5
2017-01-10 02:00:00,24.6,1014.3,,69.0,,32.8,,49.0,119.0,2.2,24.5
2017-01-10 03:00:00,24.5,1014.3,,70.0,,32.7,,51.0,126.0,1.9.1,24.4
2017-01-10 04:00:00,24.3,1013.7,,71.0,,32.8,,54.0,132.0,1.9.2,24.5
2017-01-10 05:00:00,24.4,1013.1,,71.0,,32.6,,50.1,128.0,2.0,24.2
2017-01-10 06:00:00,24.5,1012.7,,70.0,,32.4,,54.1,129.0,1.8.1,24.1
2017-01-10 07:00:00,24.1,1012.5,,71.0,,32.2,,46.0,129.0,1.6,24.1
2017-01-10 08:00:00,23.8,1012.3,,71.0,,31.7,,53.0,135.0,1.8.2,24.2
2017-01-10 09:00:00,23.9,1012.7,,71.0,,32.0,,56.0,145.0,1.8.3,24.4
2017-01-10 10:00:00,23.9,1013.1,,71.0,,32.0,,45.0,159.0,2.5,24.5
2017-01-10 11:00:00,24.0,1013.8,,70.0,,32.0,,57.0,177.0,2.7,24.6
2017-01-10 12:00:00,24.8,1014.7,,65.0,,32.0,,58.0,199.0,3.0,24.7
2017-01-10 13:00:00,26.3,1015.2,,59.0,,32.0,,52.0,213.0,2.7.1,24.9
2017-01-10 14:00:00,27.3,1015.5,,57.0,,31.9,,52.1,225.0,2.4,24.8
2017-01-10 15:00:00,27.8,1014.8,,55.0,,31.9,,49.1,226.0,2.3,24.7
2017-01-10 16:00:00,28.7,1013.6,,53.0,,31.9,,47.0,222.0,3.1,24.8
2017-01-10 17:00:00,26.4,1012.7,,60.0,,31.9,,53.1,204.0,3.0.1,24.8
2017-01-10 18:00:00,25.7,1012.1,,68.0,,31.9,,55.0,82.0,2.0.1,24.8
2017-01-10 19:00:00,26.1,1012.0,,66.0,,32.6,,52.2,407.0,2.6,24.7
2017-01-10 20:00:00,26.4,1012.4,,65.0,,32.7,,49.2,227.0,3.8,24.6
2017-01-10 21:00:00,26.0,1013.1,,67.0,,32.7,,50.2,2041.0,2.8,24.5
2017-01-10 22:00:00,25.5,1013.3,,69.0,,32.8,,55.1,9999.0,2.1,24.5
2017-01-10 23:00:00,25.4,1013.9,,68.0,,32.7,,54.2,9999.0,2.2.1,24.4
2017-01-11 00:00:00,25.1,1014.3,,70.0,0.6,32.7,,64.0,84.0,2.8,24.4
2017-01-11 01:00:00,25.0,1014.6,,71.0,0.6,32.6,,51.0,95.0,1.6,24.4
2017-01-11 02:00:00,24.9,1014.5,,72.0,0.6,32.6,,52.0,107.0,1.9,24.4
2017-01-11 03:00:00,25.0,1014.2,,72.0,,32.6,,52.1,123.0,1.8,24.4
2017-01-11 04:00:00,25.1,1014.2,,71.0,,32.6,,52.2,132.0,3.0,24.4
2017-01-11 05:00:00,24.9,1013.8,,71.0,,32.5,,50.0,139.0,2.7,24.2
2017-01-11 06:00:00,24.3,1013.5,,77.0,,32.6,,59.0,138.0,1.7,24.2
2017-01-11 07:00:00,24.4,1012.9,,74.0,,32.6,,54.0,140.0,2.6,24.2
2017-01-11 08:00:00,24.5,1012.5,,73.0,,31.8,,53.0,138.0,2.8.1,24.2
2017-01-11 09:00:00,24.4,1012.6,,73.0,,31.7,,48.0,145.0,2.1,24.3
2017-01-11 10:00:00,24.4,1013.2,,72.0,,31.8,,54.1,155.0,2.9,24.5
2017-01-11 11:00:00,24.5,1013.8,,71.0,,31.8,,57.0,172.0,2.6.1,24.7
2017-01-11 12:00:00,25.3,1014.7,,68.0,,31.8,,55.0,192.0,2.3,24.9
2017-01-11 13:00:00,26.9,1014.9,,61.0,,31.9,,55.1,211.0,2.2,24.8
2017-01-11 14:00:00,28.3,1014.6,,56.0,,31.9,,63.0,227.0,2.2.1,25.1
2017-01-11 15:00:00,27.9,1014.0,,55.0,,31.9,,55.2,237.0,3.4,25.1
2017-01-11 16:00:00,28.2,1012.9,,55.0,,31.9,,52.3,239.0,3.5,25.2
2017-01-11 17:00:00,29.0,1011.8,,52.0,,31.8,,57.1,227.0,2.1.1,25.2
2017-01-11 18:00:00,28.9,1011.2,,52.0,,31.9,,62.0,80.0,2.7.1,25.1
2017-01-11 19:00:00,28.3,1011.0,,56.0,,32.5,,57.2,523.0,2.5,25.1
2017-01-11 20:00:00,27.7,1011.2,,58.0,,32.7,,58.0,240.0,2.5.1,24.8
2017-01-11 21:00:00,26.4,1011.6,,62.0,,32.7,,56.0,2140.0,2.5.2,24.6
2017-01-11 22:00:00,25.9,1012.2,,65.0,,32.7,,60.0,9999.0,2.1.2,24.6
2017-01-11 23:00:00,25.6,1012.7,,67.0,,32.7,,52.4,9999.0,2.9.1,24.6
2017-01-12 00:00:00,25.4,1013.0,,69.0,,32.6,,55.0,70.0,1.6,24.6
2017-01-12 01:00:00,25.3,1013.3,,70.0,,32.6,,50.0,77.0,1.6.1,24.6
2017-01-12 02:00:00,25.3,1013.4,,70.0,,32.6,,57.0,90.0,1.5,24.6
2017-01-12 03:00:00,25.4,1013.1,,71.0,,32.6,,48.0,102.0,1.9,24.6
2017-01-12 04:00:00,25.3,1012.7,,71.0,,32.6,,55.1,118.0,1.4,24.6
2017-01-12 05:00:00,25.2,1012.1,,71.0,,32.4,,53.0,129.0,2.3,24.6
2017-01-12 06:00:00,25.2,1011.8,,71.0,,32.6,,58.0,133.0,2.1,24.6
2017-01-12 07:00:00,25.2,1011.7,,72.0,,32.5,,59.0,134.0,1.3,24.5
2017-01-12 08:00:00,25.1,1011.4,,74.0,,32.5,,53.1,135.0,2.1.1,24.4
2017-01-12 09:00:00,24.9,1011.4,,75.0,,32.0,,65.0,134.0,1.5.1,24.5
2017-01-12 10:00:00,25.1,1011.5,,75.0,,31.6,,59.1,145.0,2.3.1,24.6
2017-01-12 11:00:00,25.1,1012.1,,74.0,,31.6,,58.1,159.0,2.2,24.8
2017-01-12 12:00:00,25.6,1012.5,,73.0,,31.8,,54.0,178.0,1.7,25.4
2017-01-12 13:00:00,26.7,1012.9,,68.0,,31.8,,45.0,196.0,2.1.2,25.4
2017-01-12 14:00:00,28.5,1012.8,,61.0,,31.9,,57.1,219.0,2.7,25.4
