,AT,BP,DT,HU,RN,SL,VB,WD,WL,WS,WT
2017-10-22 22:00:00,27.2,1010.2,,69.0,,29.7,,156.0,1810.0,1.5.1,28.9
2017-10-22 23:00:00,27.3,1011.1,,68.0,,30.4,,62.0,225.0,1.2,28.8
2017-10-23 00:00:00,26.9,1011.9,,69.0,,31.0,,84.0,118.0,1.7,28.8
2017-10-23 01:00:00,26.4,1012.4,,70.0,,31.5,,57.0,115.0,1.4,28.9
2017-10-23 02:00:00,26.1,1012.9,,69.0,,31.8,,47.0,120.0,1.0,28.9
2017-10-23 03:00:00,25.9,1012.8,,66.0,,31.9,,66.0,131.0,1.4.1,28.9
2017-10-23 04:00:00,25.7,1012.7,,67.0,,32.0,,43.0,143.0,1.1,28.8
2017-10-23 05:00:00,25.5,1012.2,,65.0,,32.1,,57.1,153.0,1.2,28.6
2017-10-23 06:00:00,25.4,1011.9,,67.0,,32.3,,47.1,167.0,1.4.2,28.5
2017-10-23 07:00:00,25.4,1011.8,,67.0,,32.2,,52.0,171.0,1.6,28.4
2017-10-23 08:00:00,25.2,1011.4,,66.0,,32.4,,54.0,171.0,1.2.1,28.5
2017-10-23 09:00:00,25.1,1011.6,,67.0,,29.9,,45.0,168.0,1.8,28.0
2017-10-23 10:00:00,25.2,1012.3,,62.0,,29.3,,62.0,161.0,2.0,28.0
2017-10-23 11:00:00,25.6,1013.0,,60.0,,30.0,,57.2,160.0,1.4.3,28.5
2017-10-23 12:00:00,26.1,1013.7,,58.0,,30.8,,52.1,166.0,2.1,28.6
2017-10-23 13:00:00,26.9,1014.2,,55.0,,29.7,,56.0,174.0,2.4,29.4
2017-10-23 14:00:00,28.9,1013.9,,49.0,,29.8,,61.0,188.0,2.1.1,29.5
2017-10-23 15:00:00,30.6,1013.3,,47.0,,29.9,,304.0,204.0,0.6,29.7
2017-10-23 16:00:00,30.6,1012.6,,47.0,,30.2,,73.0,218.0,1.5,29.6
2017-10-23 17:00:00,31.5,1012.2,,43.0,,30.8,,90.0,113.0,2.2,29.3
2017-10-23 18:00:00,30.7,1011.8,,46.0,,31.2,,99.0,811.0,2.3,29.2
2017-10-23 19:00:00,29.1,1012.2,,52.0,,31.2,,61.1,175.0,2.0.1,28.8
2017-10-23 20:00:00,28.1,1012.6,,56.0,,31.4,,66.1,1414.0,1.4.4,28.6
2017-10-23 21:00:00,27.7,1013.0,,56.0,,31.8,,55.0,159.0,1.9,28.5
2017-10-23 22:00:00,27.5,1013.2,,55.0,,32.1,,71.0,1730.0,1.5.1,28.4
2017-10-23 23:00:00,27.0,1014.4,,57.0,,32.2,,57.3,9999.0,1.9.1,28.3
2017-10-24 00:00:00,26.5,1015.4,,57.0,,32.3,,55.0,144.0,2.5,28.3
2017-10-24 01:00:00,26.4,1015.6,,57.0,,32.5,,41.0,132.0,1.6,28.4
2017-10-24 02:00:00,26.0,1015.5,,59.0,,32.6,,57.0,119.0,1.5,28.3
2017-10-24 03:00:00,25.6,1015.8,,60.0,,32.6,,95.0,115.0,0.6,28.2
2017-10-24 04:00:00,25.5,1015.6,,59.0,,32.6,,73.0,119.0,0.9,28.1
2017-10-24 05:00:00,25.3,1015.2,,58.0,,32.6,,42.0,128.0,0.5,27.9
2017-10-24 06:00:00,25.5,1014.7,,53.0,,32.6,,19.0,141.0,0.7,27.8
2017-10-24 07:00:00,25.3,1014.4,,53.0,,32.4,,91.0,155.0,0.6.1,27.5
2017-10-24 08:00:00,25.0,1014.4,,55.0,,32.3,,79.0,164.0,1.0,27.3
2017-10-24 09:00:00,25.3,1014.9,,54.0,,32.4,,49.0,167.0,0.9.1,27.6
2017-10-24 10:00:00,25.5,1015.8,,55.0,,32.4,,53.0,166.0,1.4,27.9
2017-10-24 11:00:00,26.1,1016.5,,59.0,,29.9,,57.1,163.0,1.6.1,28.1
2017-10-24 12:00:00,26.8,1016.9,,59.0,,30.5,,55.1,165.0,2.1,28.3
2017-10-24 13:00:00,28.9,1017.1,,53.0,,31.1,,47.0,167.0,1.6.2,28.8
2017-10-24 14:00:00,29.9,1017.0,,50.0,,31.5,,51.0,175.0,2.6,28.7
2017-10-24 15:00:00,30.3,1016.0,,48.0,,31.7,,59.0,191.0,3.1,28.9
2017-10-24 16:00:00,31.3,1015.3,,46.0,,31.9,,29.0,205.0,1.5.1,28.7
2017-10-24 17:00:00,32.2,1014.4,,42.0,,32.0,,333.0,216.0,0.9.2,28.5
2017-10-24 18:00:00,31.3,1014.1,,43.0,,32.2,,61.0,228.0,1.3,28.3
2017-10-24 19:00:00,30.9,1013.9,,50.0,,32.6,,76.0,7.0,2.3,28.3
2017-10-24 20:00:00,29.9,1014.0,,54.0,,31.8,,65.0,113.0,1.4.1,27.9
2017-10-24 21:00:00,28.2,1014.4,,59.0,,31.7,,54.0,834.0,2.1.1,27.9
2017-10-24 22:00:00,27.6,1014.8,,61.0,,31.8,,59.1,9999.0,1.4.2,27.8
2017-10-24 23:00:00,27.3,1015.9,,58.0,,32.2,,49.1,9999.0,2.7,27.9
2017-10-25 00:00:00,26.9,1016.8,,61.0,,32.3,,49.0,162.0,2.7,27.9
2017-10-25 01:00:00,26.8,1017.0,,60.0,,32.5,,47.0,145.0,2.1,28.1
2017-10-25 02:00:00,26.5,1016.8,,62.0,,32.6,,52.0,134.0,1.6,28.0
2017-10-25 03:00:00,26.3,1016.8,,62.0,,32.5,,78.0,123.0,1.1,27.8
2017-10-25 04:00:00,26.0,1016.6,,64.0,,32.5,,330.0,123.0,0.5,27.6
2017-10-25 05:00:00,25.9,1015.9,,64.0,,32.5,,57.0,128.0,1.5,27.5
2017-10-25 06:00:00,25.7,1015.7,,64.0,,32.4,,26.0,134.0,1.2,27.3
2017-10-25 07:00:00,25.7,1015.3,,65.0,,32.2,,40.0,143.0,2.4,27.1
2017-10-25 08:00:00,25.7,1015.4,,64.0,,32.2,,48.0,151.0,1.5.1,27.0
2017-10-25 09:00:00,25.6,1016.0,,62.0,,32.2,,50.0,157.0,2.3,27.0
2017-10-25 10:00:00,25.4,1016.9,,61.0,,31.9,,38.0,160.0,1.6.1,27.3
2017-10-25 11:00:00,26.0,1017.4,,57.0,,32.0,,32.0,160.0,1.6.2,27.9
2017-10-25 12:00:00,27.6,1017.8,,51.0,,30.6,,37.0,161.0,1.5.2,28.2
2017-10-25 13:00:00,29.3,1017.8,,46.0,,31.1,,49.1,164.0,2.1.1,28.3
2017-10-25 14:00:00,30.0,1017.5,,46.0,,31.4,,74.0,166.0,1.5.3,28.5
2017-10-25 15:00:00,31.0,1016.6,,41.0,,31.4,,62.0,177.0,2.9,28.6
2017-10-25 16:00:00,32.0,1016.0,,40.0,,31.8,,78.1,190.0,1.7,28.3
2017-10-25 17:00:00,31.9,1015.2,,39.0,,31.7,,61.0,202.0,2.3.1,28.1
2017-10-25 18:00:00,31.3,1014.5,,47.0,,31.8,,103.0,234.0,2.4.1,27.9
2017-10-25 19:00:00,30.7,1014.1,,49.0,,32.0,,67.0,109.0,2.1.2,27.9
2017-10-25 20:00:00,29.6,1014.2,,53.0,,31.8,,84.0,120.0,1.7.1,27.7
2017-10-25 21:00:00,28.0,1014.9,,58.0,,31.9,,62.1,946.0,1.8,27.5
2017-10-25 22:00:00,27.6,1015.7,,56.0,,32.2,,52.1,9999.0,2.1.3,27.7
2017-10-25 23:00:00,27.4,1016.2,,54.0,,32.2,,50.1,9999.0,1.0,27.6
2017-10-26 00:00:00,26.8,1017.0,,55.0,,32.4,,23.0,171.0,1.5,27.7
2017-10-26 01:00:00,26.5,1017.1,,56.0,,32.4,,25.0,156.0,1.7,27.6
2017-10-26 02:00:00,26.3,1017.0,,57.0,,32.4,,38.0,144.0,1.9,27.6
2017-10-26 03:00:00,26.0,1016.7,,58.0,,32.4,,27.0,130.0,1.2,27.5
2017-10-26 04:00:00,25.7,1016.4,,60.0,,32.4,,325.0,123.0,0.5,27.4
2017-10-26 05:00:00,25.4,1015.7,,61.0,,32.4,,337.0,125.0,0.5.1,27.2
2017-10-26 06:00:00,24.8,1015.4,,62.0,,32.4,,36.0,128.0,0.8,27.0
2017-10-26 07:00:00,24.6,1015.0,,64.0,,32.3,,1.0,133.0,0.6,27.0
2017-10-26 08:00:00,24.2,1015.1,,65.0,,32.3,,44.0,144.0,0.7,26.9
2017-10-26 09:00:00,24.0,1015.2,,65.0,,32.0,,29.0,153.0,0.7.1,27.0
2017-10-26 10:00:00,23.8,1015.9,,65.0,,32.1,,30.0,157.0,0.5.2,27.1
2017-10-26 11:00:00,24.7,1016.5,,60.0,,32.0,,26.0,160.0,0.5.3,27.6
2017-10-26 12:00:00,27.0,1017.0,,50.0,,32.1,,70.0,162.0,0.6.1,28.1
2017-10-26 13:00:00,28.9,1017.1,,46.0,,31.3,,10.0,166.0,0.9,28.4
2017-10-26 14:00:00,29.8,1016.6,,41.0,,31.1,,36.1,167.0,1.8,28.4
2017-10-26 15:00:00,30.8,1015.5,,40.0,,30.9,,53.0,174.0,1.6,28.7
2017-10-26 16:00:00,31.8,1014.4,,38.0,,31.2,,6.0,184.0,1.4,28.9
2017-10-26 17:00:00,32.2,1013.4,,38.0,,31.3,,60.0,193.0,1.5.1,28.6
2017-10-26 18:00:00,31.7,1012.5,,46.0,,31.4,,282.0,221.0,2.9,28.4
2017-10-26 19:00:00,29.6,1012.4,,55.0,,30.9,,278.0,158.0,3.7,28.2
2017-10-26 20:00:00,29.2,1012.6,,59.0,,29.8,,284.0,121.0,2.7,27.8
2017-10-26 21:00:00,28.5,1013.1,,61.0,,30.6,,314.0,1008.0,2.8,28.1
2017-10-26 22:00:00,28.2,1013.8,,53.0,,31.2,,45.0,9999.0,0.7.2,28.1
2017-10-26 23:00:00,27.9,1014.6,,54.0,,31.3,,66.0,9999.0,1.2.1,27.9
2017-10-27 00:00:00,27.2,1015.4,,57.0,,31.5,,82.0,178.0,0.5,27.8
2017-10-27 01:00:00,26.7,1015.6,,60.0,,31.8,,49.0,161.0,0.8,27.6
2017-10-27 02:00:00,26.2,1015.5,,61.0,,31.8,,37.0,148.0,1.2,27.5
2017-10-27 03:00:00,25.7,1015.1,,65.0,,32.0,,342.0,136.0,0.4,27.6
2017-10-27 04:00:00,25.4,1014.8,,64.0,,32.2,,42.0,123.0,1.6,27.6
2017-10-27 05:00:00,25.1,1014.3,,67.0,,32.2,,48.0,118.0,0.8.1,27.6
2017-10-27 06:00:00,24.6,1014.0,,68.0,,32.2,,19.0,117.0,0.6,27.5
2017-10-27 07:00:00,24.1,1014.0,,71.0,,32.1,,36.0,121.0,0.6.1,27.4
2017-10-27 08:00:00,23.9,1013.9,,68.0,,32.1,,53.0,128.0,1.7,27.3
2017-10-27 09:00:00,23.9,1014.1,,65.0,,32.1,,42.1,136.0,1.4,27.3
2017-10-27 10:00:00,23.5,1014.4,,68.0,,31.9,,40.0,143.0,0.9,27.5
2017-10-27 11:00:00,24.2,1014.7,,66.0,,31.8,,40.1,149.0,1.1,27.7
2017-10-27 12:00:00,26.5,1014.8,,53.0,,31.8,,67.0,156.0,0.9.1,28.0
2017-10-27 13:00:00,28.9,1015.0,,46.0,,30.7,,83.0,159.0,0.7,28.5
2017-10-27 14:00:00,30.6,1014.4,,42.0,,28.7,,37.1,165.0,1.3,28.9
2017-10-27 15:00:00,31.3,1013.3,,39.0,,26.5,,38.0,172.0,1.5,28.6
2017-10-27 16:00:00,30.1,1012.5,,50.0,,26.3,,231.0,178.0,3.9,28.5
2017-10-27 17:00:00,29.3,1012.0,,53.0,,26.5,,223.0,185.0,3.6,28.4
2017-10-27 18:00:00,29.6,1011.2,,53.0,,27.1,,211.0,217.0,2.4,28.2
2017-10-27 19:00:00,29.2,1010.9,,57.0,,27.2,,195.0,156.0,2.0,28.1
2017-10-27 20:00:00,28.3,1011.4,,61.0,,27.8,,272.0,115.0,3.2,27.8
2017-10-27 21:00:00,28.2,1011.8,,55.0,,28.5,,265.0,1133.0,3.1,27.8
2017-10-27 22:00:00,28.0,1012.3,,58.0,,29.5,,268.0,9999.0,2.8,27.8
2017-10-27 23:00:00,27.7,1013.1,,59.0,,30.4,,257.0,9999.0,1.8,27.8
2017-10-28 00:00:00,27.1,1013.9,,59.0,,30.9,,35.0,188.0,0.6,27.8
2017-10-28 01:00:00,26.7,1014.0,,60.0,,31.2,,50.0,173.0,0.8,27.7
2017-10-28 02:00:00,26.5,1014.1,,63.0,,31.3,,53.0,159.0,0.5,27.6
2017-10-28 03:00:00,26.1,1013.9,,65.0,,31.6,,35.1,143.0,0.5.1,27.7
2017-10-28 04:00:00,25.9,1013.7,,67.0,,31.8,,26.0,129.0,0.6.1,27.8
2017-10-28 05:00:00,25.5,1013.3,,67.0,,31.9,,47.0,119.0,1.0,27.7
2017-10-28 06:00:00,25.0,1013.0,,69.0,,32.0,,41.0,114.0,0.6.2,27.7
2017-10-28 07:00:00,24.4,1013.0,,72.0,,31.5,,38.0,112.0,0.5.2,27.6
2017-10-28 08:00:00,23.8,1013.1,,74.0,,31.9,,39.0,114.0,0.8.1,27.6
2017-10-28 09:00:00,23.8,1013.5,,72.0,,31.6,,42.0,121.0,1.5,27.6
2017-10-28 10:00:00,23.7,1014.1,,74.0,,31.7,,24.0,130.0,0.9,27.8
2017-10-28 11:00:00,24.2,1015.1,,71.0,,31.6,,48.0,140.0,0.7,28.0
2017-10-28 12:00:00,26.4,1015.6,,58.0,,31.6,,63.0,149.0,1.3,28.3
2017-10-28 13:00:00,29.2,1015.8,,48.0,,31.6,,321.0,151.0,0.8.2,28.5
2017-10-28 14:00:00,30.5,1015.3,,41.0,,31.7,,21.0,154.0,0.8.3,28.6
2017-10-28 15:00:00,31.1,1014.5,,37.0,,29.3,,57.0,161.0,1.5.1,29.0
2017-10-28 16:00:00,32.0,1013.5,,33.0,,30.1,,73.0,167.0,2.0,29.0
2017-10-28 17:00:00,32.3,1012.7,,34.0,,30.3,,84.0,173.0,1.7,28.8
2017-10-28 18:00:00,32.0,1012.1,,38.0,,30.3,,106.0,212.0,1.7.1,28.6
2017-10-28 19:00:00,31.4,1012.2,,43.0,,29.9,,96.0,337.0,1.3.1,28.3
2017-10-28 20:00:00,29.9,1012.8,,48.0,,30.7,,62.0,110.0,1.8,28.3
2017-10-28 21:00:00,28.3,1013.6,,54.0,,30.7,,55.0,1255.0,2.0.1,27.9
2017-10-28 22:00:00,27.6,1014.4,,60.0,,30.2,,68.0,9999.0,1.1,27.5
2017-10-28 23:00:00,27.4,1015.2,,62.0,,30.6,,60.0,9999.0,1.0.1,27.7
2017-10-29 00:00:00,27.1,1015.8,,64.0,,31.1,,54.0,188.0,1.2,27.8
2017-10-29 01:00:00,26.6,1016.1,,65.0,,31.2,,51.0,179.0,1.0,27.6
2017-10-29 02:00:00,26.3,1016.2,,65.0,,31.4,,41.0,168.0,1.1,27.5
2017-10-29 03:00:00,25.9,1016.0,,67.0,,31.5,,10.0,156.0,0.5,27.6
2017-10-29 04:00:00,25.3,1015.8,,70.0,,31.7,,1.0,139.0,0.4,27.6
2017-10-29 05:00:00,25.0,1015.0,,69.0,,31.7,,46.0,127.0,0.8,27.6
2017-10-29 06:00:00,24.6,1014.8,,71.0,,31.6,,30.0,120.0,0.6,27.5
2017-10-29 07:00:00,24.4,1014.7,,72.0,,31.4,,37.0,113.0,1.0.1,27.4
2017-10-29 08:00:00,24.0,1014.8,,74.0,,31.3,,5.0,114.0,0.3,27.3
2017-10-29 09:00:00,23.7,1015.6,,75.0,,31.3,,358.0,118.0,0.7,27.3
2017-10-29 10:00:00,23.6,1016.3,,75.0,,31.3,,329.0,128.0,0.6.1,27.5
2017-10-29 11:00:00,24.3,1016.9,,72.0,,31.2,,43.0,139.0,1.6,27.9
2017-10-29 12:00:00,26.1,1017.3,,63.0,,31.3,,56.0,148.0,1.7,28.1
2017-10-29 13:00:00,28.7,1017.6,,52.0,,31.4,,138.0,157.0,0.5.1,28.2
2017-10-29 14:00:00,29.6,1017.0,,47.0,,31.4,,341.0,160.0,1.6.1,28.3
2017-10-29 15:00:00,30.3,1016.0,,43.0,,31.3,,42.0,165.0,1.7.1,28.2
2017-10-29 16:00:00,30.7,1015.4,,42.0,,28.7,,58.0,169.0,1.9,28.6
2017-10-29 17:00:00,31.3,1014.5,,40.0,,29.6,,77.0,171.0,2.4,28.6
2017-10-29 18:00:00,31.1,1013.7,,42.0,,30.3,,94.0,201.0,1.7.2,28.5
2017-10-29 19:00:00,30.1,1013.6,,46.0,,31.0,,96.0,356.0,1.2.1,28.3
2017-10-29 20:00:00,29.0,1014.0,,49.0,,31.2,,67.0,112.0,1.5,28.1
2017-10-29 21:00:00,28.0,1014.6,,51.0,,31.3,,64.0,1313.0,1.5.1,27.9
2017-10-29 22:00:00,27.0,1015.3,,56.0,,31.6,,66.0,9999.0,1.4,27.7
2017-10-29 23:00:00,26.5,1016.6,,54.0,,31.7,,54.1,9999.0,2.1,27.5
2017-10-30 00:00:00,25.9,1017.1,,56.0,,31.8,,38.0,200.0,2.1,27.5
2017-10-30 01:00:00,25.5,1017.4,,55.0,,31.8,,51.0,193.0,1.7,27.4
2017-10-30 02:00:00,24.8,1017.2,,55.0,,31.9,,30.0,188.0,1.2,27.2
2017-10-30 03:00:00,24.7,1017.2,,52.0,,31.9,,34.0,176.0,1.4,27.2
2017-10-30 04:00:00,24.6,1016.9,,53.0,,31.8,,37.0,167.0,1.7.1,27.0
2017-10-30 05:00:00,24.4,1016.2,,56.0,,31.7,,25.0,153.0,1.2.1,26.9
2017-10-30 06:00:00,24.6,1015.8,,56.0,,31.7,,359.0,135.0,1.1,26.8
2017-10-30 07:00:00,24.8,1015.9,,53.0,,31.7,,39.0,131.0,2.0,26.6
2017-10-30 08:00:00,24.6,1016.2,,54.0,,31.7,,21.0,130.0,1.0,26.6
2017-10-30 09:00:00,24.1,1016.9,,55.0,,31.6,,351.0,132.0,0.5,26.5
2017-10-30 10:00:00,24.7,1017.7,,50.0,,31.6,,0.0,135.0,0.7,26.7
2017-10-30 11:00:00,24.8,1018.2,,51.0,,31.6,,9.0,145.0,1.3,26.9
2017-10-30 12:00:00,26.5,1018.6,,47.0,,31.6,,20.0,158.0,1.3.1,27.3
2017-10-30 13:00:00,28.3,1018.6,,43.0,,31.6,,20.1,167.0,1.8,27.6
2017-10-30 14:00:00,29.2,1018.6,,42.0,,31.6,,41.0,176.0,2.2,27.5
2017-10-30 15:00:00,29.3,1017.4,,42.0,,31.6,,57.0,183.0,4.0,27.4
2017-10-30 16:00:00,29.2,1016.6,,44.0,,31.6,,20.2,182.0,2.4,27.5
2017-10-30 17:00:00,28.9,1015.3,,48.0,,31.5,,36.0,183.0,2.1.1,27.5
2017-10-30 18:00:00,29.1,1014.7,,46.0,,31.5,,25.1,205.0,1.9,27.4
2017-10-30 19:00:00,28.2,1015.0,,49.0,,31.5,,11.0,530.0,1.8.1,27.3
2017-10-30 20:00:00,27.1,1015.3,,52.0,,31.5,,46.0,126.0,3.2,27.2
2017-10-30 21:00:00,26.1,1015.7,,55.0,,31.6,,50.0,1327.0,2.3,27.2
2017-10-30 22:00:00,25.6,1015.7,,57.0,,31.6,,32.0,9999.0,1.5,27.1
2017-10-30 23:00:00,25.4,1016.6,,55.0,,31.6,,47.0,9999.0,1.8.2,27.0
2017-10-31 00:00:00,25.3,1017.0,,54.0,,31.6,,331.0,221.0,0.6,27.0
2017-10-31 01:00:00,25.3,1017.1,,53.0,,31.5,,42.0,215.0,1.5,26.9
2017-10-31 02:00:00,25.1,1016.9,,54.0,,31.6,,48.0,203.0,1.0,26.9
2017-10-31 03:00:00,25.0,1016.7,,54.0,,31.4,,27.0,195.0,1.3,26.8
2017-10-31 04:00:00,24.9,1016.5,,55.0,,31.5,,4.0,189.0,1.2,26.9
2017-10-31 05:00:00,24.7,1016.1,,56.0,,31.3,,43.0,176.0,0.9,26.9
2017-10-31 06:00:00,24.6,1015.8,,55.0,,31.4,,29.0,160.0,0.7,26.6
2017-10-31 07:00:00,24.8,1015.2,,52.0,,31.5,,32.0,156.0,0.7.1,26.6
2017-10-31 08:00:00,24.8,1015.0,,53.0,,30.8,,358.0,153.0,1.2.1,26.4
2017-10-31 09:00:00,24.6,1015.4,,53.0,,30.8,,43.1,155.0,2.1,26.2
2017-10-31 10:00:00,24.6,1015.9,,54.0,,30.8,,46.0,164.0,2.1.1,26.4
2017-10-31 11:00:00,25.1,1016.7,,53.0,,30.9,,35.0,176.0,1.3.1,26.6
2017-10-31 12:00:00,26.3,1017.0,,50.0,,30.8,,21.0,180.0,1.6,26.7
2017-10-31 13:00:00,28.2,1017.3,,46.0,,30.8,,39.0,191.0,2.3,27.0
2017-10-31 14:00:00,28.9,1016.8,,44.0,,30.9,,38.0,197.0,1.6.1,27.3
2017-10-31 15:00:00,28.8,1015.9,,44.0,,30.8,,44.0,195.0,2.8,27.3
2017-10-31 16:00:00,29.9,1015.1,,41.0,,30.8,,37.0,186.0,3.2,27.3
2017-10-31 17:00:00,30.5,1014.1,,41.0,,30.8,,38.1,222.0,2.0,27.3
2017-10-31 18:00:00,29.7,1013.4,,43.0,,30.5,,48.1,740.0,2.2,27.2
2017-10-31 19:00:00,29.8,1013.0,,43.0,,31.3,,47.0,148.0,2.1.2,27.2
2017-10-31 20:00:00,28.6,1013.3,,47.0,,31.4,,64.0,1511.0,1.0.1,27.2
2017-10-31 21:00:00,27.7,1014.0,,49.0,,31.4,,66.0,199.0,1.2.2,27.1
2017-10-31 22:00:00,27.0,1014.4,,53.0,,31.4,,38.2,2040.0,1.2.3,27.0
2017-10-31 23:00:00,26.5,1015.4,,55.0,,31.4,,39.1,9999.0,2.1.3,27.0
