,AT,BP,DT,HU,RN,SL,VB,WD,WL,WS,WT
2017-05-04 04:00:00,29.3,1009.6,,75.0,,32.3,,110.0,129.0,1.9,28.1
2017-05-04 05:00:00,29.3,1009.3,,76.0,,31.5,,107.0,133.0,0.8,28.1
2017-05-04 06:00:00,29.2,1009.1,,76.0,,30.6,,112.0,137.0,0.7.1,27.9
2017-05-04 07:00:00,29.1,1008.8,,75.0,,31.2,,96.0,147.0,1.8,27.9
2017-05-04 08:00:00,28.9,1008.8,,77.0,,31.9,,82.1,159.0,1.0,28.1
2017-05-04 09:00:00,29.0,1009.1,,75.0,,31.6,,53.0,161.0,1.3.1,28.2
2017-05-04 10:00:00,29.0,1009.8,,76.0,,31.6,,55.0,170.0,0.9,28.4
2017-05-04 11:00:00,29.7,1010.3,,75.0,,32.1,,133.0,175.0,1.2,28.5
2017-05-04 12:00:00,29.9,1011.7,,73.0,,31.8,,101.0,170.0,1.2.1,28.8
2017-05-04 13:00:00,31.5,1011.9,,67.0,,32.1,,148.0,155.0,2.3,28.8
2017-05-04 14:00:00,31.6,1012.3,,66.0,,32.1,,132.0,146.0,1.9.1,29.0
2017-05-04 15:00:00,32.8,1011.7,,60.0,,32.1,,143.0,128.0,2.8,29.0
2017-05-04 16:00:00,32.7,1010.5,,60.0,,32.1,,109.0,109.0,2.4,29.5
2017-05-04 17:00:00,33.1,1009.9,,55.0,,32.3,,131.0,96.0,2.1,29.2
2017-05-04 18:00:00,33.0,1009.2,,53.0,,32.3,,147.0,65.0,2.5,28.9
2017-05-04 19:00:00,32.7,1008.0,,57.0,,32.6,,101.1,32.0,2.1.1,28.6
2017-05-04 20:00:00,31.9,1008.6,,61.0,,32.7,,167.0,175.0,2.5.1,28.3
2017-05-04 21:00:00,31.0,1009.5,,65.0,,33.7,,119.0,1719.0,2.1.2,28.2
2017-05-04 22:00:00,30.6,1010.0,,69.0,,33.6,,110.1,9999.0,1.6,28.1
2017-05-04 23:00:00,29.9,1010.1,,71.0,,32.5,,110.2,9999.0,1.4.1,28.0
2017-05-05 00:00:00,29.6,1010.6,,70.0,0.1,33.6,,51.0,129.0,1.4,27.9
2017-05-05 01:00:00,29.5,1011.5,,71.0,20.0,33.3,,68.0,130.0,1.3,27.8
2017-05-05 02:00:00,29.3,1011.7,,71.0,1.8,33.5,,64.0,130.0,1.0,27.8
2017-05-05 03:00:00,29.3,1011.1,,72.0,0.1,33.5,,57.0,125.0,1.4.1,27.9
2017-05-05 04:00:00,29.0,1010.7,,74.0,21.9,33.6,,58.0,127.0,1.2,27.9
2017-05-05 05:00:00,28.9,1010.9,,76.0,0.1,30.9,,82.0,134.0,0.8,28.0
2017-05-05 06:00:00,28.7,1010.9,,77.0,22.0,30.8,,104.0,133.0,0.9,28.0
2017-05-05 07:00:00,28.7,1010.4,,78.0,,30.1,,81.0,139.0,0.9.1,27.8
2017-05-05 08:00:00,28.6,1010.8,,78.0,,30.8,,91.0,150.0,0.9.2,27.9
2017-05-05 09:00:00,28.4,1011.5,,78.0,,30.6,,74.0,156.0,0.6,28.2
2017-05-05 10:00:00,27.0,1012.0,,84.0,,30.7,,37.0,158.0,1.2.1,28.6
2017-05-05 11:00:00,27.7,1012.6,,85.0,,30.4,,17.0,157.0,0.4,29.0
2017-05-05 12:00:00,29.2,1013.3,,79.0,,30.7,,241.0,150.0,0.7,29.5
2017-05-05 13:00:00,30.6,1013.8,,70.0,,30.8,,101.0,145.0,1.3.1,29.5
2017-05-05 14:00:00,31.5,1013.9,,62.0,,30.7,,187.0,126.0,2.4,29.3
2017-05-05 15:00:00,31.4,1013.6,,67.0,,31.2,,266.0,115.0,2.9,29.1
2017-05-05 16:00:00,30.0,1013.9,,71.0,,30.8,,226.0,71.0,5.0,29.6
2017-05-05 17:00:00,28.0,1013.3,,77.0,,30.8,,218.0,128.0,3.5,29.7
2017-05-05 18:00:00,29.9,1011.1,,68.0,,31.0,,231.0,136.0,1.2.2,29.7
2017-05-05 19:00:00,30.5,1010.9,,64.0,,31.2,,222.0,829.0,1.9,29.5
2017-05-05 20:00:00,30.5,1010.7,,67.0,,32.8,,221.0,117.0,2.8,29.2
2017-05-05 21:00:00,30.1,1011.2,,64.0,,33.3,,221.1,1211.0,1.1,28.8
2017-05-05 22:00:00,29.5,1011.7,,66.0,,33.2,,156.0,165.0,1.0.1,28.7
2017-05-05 23:00:00,29.2,1012.5,,69.0,,33.3,,71.0,1839.0,0.9.3,28.6
2017-05-06 00:00:00,29.0,1013.2,,68.0,0.2,33.4,,69.0,125.0,1.0,28.6
2017-05-06 01:00:00,29.0,1014.2,,69.0,0.1,33.4,,57.0,134.0,0.4,28.6
2017-05-06 02:00:00,28.7,1014.1,,72.0,0.2,33.4,,56.0,132.0,0.8,28.5
2017-05-06 03:00:00,28.4,1014.3,,73.0,0.1,33.3,,94.0,125.0,0.3,28.3
2017-05-06 04:00:00,28.3,1013.9,,73.0,0.3,31.6,,40.0,113.0,0.2,28.2
2017-05-06 05:00:00,28.1,1013.4,,75.0,,31.7,,58.0,109.0,0.8.1,28.2
2017-05-06 06:00:00,28.0,1013.3,,77.0,,31.8,,62.0,112.0,0.8.2,28.3
2017-05-06 07:00:00,27.7,1013.1,,78.0,,30.4,,23.0,116.0,0.3.1,28.2
2017-05-06 08:00:00,27.5,1013.3,,78.0,,30.7,,40.1,122.0,0.8.3,28.3
2017-05-06 09:00:00,27.5,1013.6,,80.0,,30.6,,38.0,132.0,1.0.1,28.5
2017-05-06 10:00:00,27.4,1013.9,,81.0,,30.2,,45.0,139.0,0.7,28.7
2017-05-06 11:00:00,28.1,1014.8,,77.0,,30.2,,331.0,145.0,0.5,29.5
2017-05-06 12:00:00,30.4,1015.1,,69.0,,29.9,,39.0,146.0,0.8.4,30.3
2017-05-06 13:00:00,30.7,1015.6,,67.0,,29.8,,277.0,148.0,1.7,30.8
2017-05-06 14:00:00,31.2,1015.4,,63.0,,30.6,,226.0,140.0,1.4,30.3
2017-05-06 15:00:00,32.7,1014.7,,55.0,,30.6,,116.0,126.0,1.5,30.4
2017-05-06 16:00:00,33.3,1014.0,,54.0,,30.5,,170.0,77.0,3.5,30.9
2017-05-06 17:00:00,33.7,1012.9,,55.0,,30.9,,173.0,240.0,4.4,30.3
2017-05-06 18:00:00,33.4,1012.2,,50.0,,30.5,,124.0,135.0,2.0,30.0
2017-05-06 19:00:00,32.5,1010.9,,56.0,,30.8,,108.0,851.0,2.8,29.7
2017-05-06 20:00:00,32.1,1010.9,,57.0,,32.6,,96.0,109.0,1.5.1,29.5
2017-05-06 21:00:00,31.3,1011.5,,60.0,,33.3,,101.0,1259.0,1.9,29.0
2017-05-06 22:00:00,30.0,1011.4,,66.0,,33.3,,109.0,152.0,2.1,28.8
2017-05-06 23:00:00,29.3,1012.4,,71.0,,33.4,,56.1,2044.0,1.3,28.4
2017-05-07 00:00:00,,1013.9,,71.0,,33.5,,47.0,137.0,1.8,28.3
2017-05-07 01:00:00,,1014.8,,70.0,,33.4,,62.0,144.0,1.3,28.2
2017-05-07 02:00:00,,1015.2,,71.0,,33.3,,55.0,144.0,1.7,28.1
2017-05-07 03:00:00,,1015.1,,72.0,,33.5,,53.0,138.0,1.4,28.0
2017-05-07 04:00:00,,1014.5,,73.0,,33.4,,11.0,126.0,0.7,27.8
2017-05-07 05:00:00,,1013.5,,75.0,,32.9,,31.0,115.0,0.8,27.8
2017-05-07 06:00:00,,1012.9,,76.0,,32.0,,25.0,112.0,1.0,27.9
2017-05-07 07:00:00,,1012.5,,77.0,,31.9,,44.0,103.0,0.7.1,27.8
2017-05-07 08:00:00,,1012.3,,77.0,,32.5,,48.0,107.0,1.0.1,28.3
2017-05-07 09:00:00,,1012.6,,78.0,,32.8,,332.0,113.0,0.4,28.4
2017-05-07 10:00:00,,1012.4,,78.0,,33.0,,61.0,126.0,1.4.1,28.5
2017-05-07 11:00:00,,1012.9,,74.0,,33.0,,77.0,136.0,0.9,28.7
2017-05-07 12:00:00,,1013.6,,63.0,,32.9,,57.0,140.0,1.9,29.2
2017-05-07 13:00:00,,1013.9,,61.0,,33.0,,147.0,149.0,1.3.1,29.5
2017-05-07 14:00:00,,1013.8,,51.0,,32.6,,150.0,143.0,1.2,29.6
2017-05-07 15:00:00,,1013.8,,57.0,,32.4,,169.0,139.0,3.7,30.0
2017-05-07 16:00:00,,1013.1,,57.0,,32.4,,173.0,84.0,4.0,30.2
2017-05-07 17:00:00,,1011.9,,56.0,,32.4,,162.0,220.0,3.4,29.8
2017-05-07 18:00:00,,1010.8,,56.0,,32.2,,169.1,147.0,3.5,29.7
2017-05-07 19:00:00,,1010.1,,56.0,,32.1,,168.0,924.0,3.4.1,29.3
2017-05-07 20:00:00,,1009.9,,57.0,,32.0,,167.0,103.0,2.8,29.0
2017-05-07 21:00:00,,1010.0,,59.0,,32.1,,142.0,1501.0,2.2,28.8
2017-05-07 22:00:00,,1011.1,,61.0,,32.1,,97.0,151.0,1.6,28.9
2017-05-07 23:00:00,,1011.6,,65.0,,32.6,,96.0,2150.0,1.4.2,28.7
2017-05-08 00:00:00,28.9,1012.2,,68.0,,32.9,,69.0,150.0,1.2,28.5
2017-05-08 01:00:00,28.6,1012.8,,71.0,,33.0,,62.0,157.0,1.3,28.6
2017-05-08 02:00:00,28.5,1013.1,,71.0,,33.0,,67.0,162.0,1.1,28.5
2017-05-08 03:00:00,28.5,1013.1,,71.0,,33.0,,55.0,155.0,1.5,28.4
2017-05-08 04:00:00,28.4,1012.6,,72.0,,33.1,,65.0,144.0,1.4,28.4
2017-05-08 05:00:00,28.2,1012.2,,73.0,,32.4,,70.0,129.0,1.0,28.2
2017-05-08 06:00:00,28.3,1011.5,,73.0,,31.3,,54.0,118.0,1.0.1,28.1
2017-05-08 07:00:00,27.9,1011.3,,74.0,,31.5,,0.0,108.0,0.3,28.2
2017-05-08 08:00:00,27.7,1010.8,,75.0,,32.0,,58.0,100.0,1.0.2,28.2
2017-05-08 09:00:00,27.6,1011.0,,76.0,,31.9,,43.0,103.0,0.6,28.5
2017-05-08 10:00:00,27.5,1011.0,,77.0,,31.8,,20.0,111.0,0.4,28.8
2017-05-08 11:00:00,28.7,1011.9,,73.0,,31.9,,87.0,124.0,1.1.1,29.1
2017-05-08 12:00:00,31.1,1011.9,,61.0,,32.1,,106.0,128.0,1.7,29.7
2017-05-08 13:00:00,31.6,1011.7,,59.0,,32.1,,104.0,138.0,1.4.1,30.3
2017-05-08 14:00:00,32.0,1011.5,,56.0,,32.3,,126.0,149.0,1.8,30.2
2017-05-08 15:00:00,32.5,1011.1,,55.0,,32.1,,136.0,148.0,2.5,30.6
2017-05-08 16:00:00,31.8,1010.4,,58.0,,31.1,,154.0,98.0,2.5.1,30.4
2017-05-08 17:00:00,32.1,1009.5,,58.0,,30.6,,177.0,325.0,2.7,30.7
2017-05-08 18:00:00,32.5,1008.6,,58.0,,31.1,,122.0,163.0,1.7.1,30.2
2017-05-08 19:00:00,32.6,1008.1,,56.0,,30.9,,130.0,1030.0,2.3,29.8
2017-05-08 20:00:00,31.9,1007.6,,60.0,,31.1,,155.0,96.0,2.5.2,29.6
2017-05-08 21:00:00,30.8,1007.8,,63.0,,31.8,,151.0,1642.0,2.3.1,29.6
2017-05-08 22:00:00,30.1,1008.1,,67.0,,32.0,,134.0,154.0,1.6,29.5
2017-05-08 23:00:00,29.7,1008.8,,70.0,,32.2,,124.0,2246.0,1.3.1,29.3
2017-05-09 00:00:00,,1009.8,,71.0,99999.8,32.1,,119.0,158.0,0.8,29.2
2017-05-09 01:00:00,,1010.6,,71.0,,32.2,,108.0,167.0,1.3,29.1
2017-05-09 02:00:00,,1011.0,,73.0,,32.2,,81.0,168.0,1.5,29.0
2017-05-09 03:00:00,,1011.2,,74.0,,32.5,,40.0,164.0,0.7,28.8
2017-05-09 04:00:00,,1010.6,,74.0,,31.0,,45.0,156.0,0.9,28.7
2017-05-09 05:00:00,,1009.8,,75.0,,32.4,,70.0,138.0,0.9.1,28.6
2017-05-09 06:00:00,,1009.3,,76.0,,31.3,,333.0,118.0,1.1,28.3
2017-05-09 07:00:00,,1008.9,,77.0,,30.4,,338.0,105.0,0.3,28.2
2017-05-09 08:00:00,,1009.3,,77.0,,31.7,,32.0,94.0,0.8.1,28.6
2017-05-09 09:00:00,,1009.5,,77.0,,31.4,,74.0,85.0,0.8.2,28.6
2017-05-09 10:00:00,,1010.0,,76.0,,31.5,,356.0,82.0,0.6,29.1
2017-05-09 11:00:00,,1010.7,,71.0,,31.4,,54.0,96.0,0.8.3,29.4
2017-05-09 12:00:00,,1011.5,,64.0,,31.6,,110.0,111.0,1.8,29.4
2017-05-09 13:00:00,,1012.2,,59.0,,31.5,,169.0,116.0,1.8.1,30.0
2017-05-09 14:00:00,,1012.6,,57.0,,31.6,,173.0,137.0,3.6,30.5
2017-05-09 15:00:00,,1011.9,,56.0,,31.6,,171.0,136.0,3.9,30.7
2017-05-09 16:00:00,,1011.3,,55.0,,31.5,,164.0,106.0,3.5,30.9
2017-05-09 17:00:00,,1010.1,,52.0,,31.5,,148.0,411.0,2.2,30.5
2017-05-09 18:00:00,,1009.8,,51.0,,30.9,,111.0,175.0,2.1,30.0
2017-05-09 19:00:00,,1009.2,,47.0,,31.2,,154.0,1028.0,2.4,29.6
2017-05-09 20:00:00,,1008.8,,60.0,,99.99799999999999,,169.1,79.0,2.1.1,29.6
2017-05-09 21:00:00,,1008.7,,65.0,,99.99799999999999,,116.0,1705.0,1.5.1,29.4
2017-05-09 22:00:00,,1009.5,,67.0,,99.99799999999999,,110.1,143.0,1.9,29.5
2017-05-09 23:00:00,,9999.8,,998.0,,99.99799999999999,,77.0,2255.0,1.9.1,29.5
2017-05-10 00:00:00,29.7,1011.1,,69.0,0.6,31.6,,71.0,126.0,1.1,29.4
2017-05-10 01:00:00,29.6,1012.1,,70.0,0.7,31.6,,75.0,147.0,1.1.1,29.3
2017-05-10 02:00:00,29.6,1012.2,,71.0,12.6,31.6,,66.0,163.0,1.0,29.3
2017-05-10 03:00:00,29.3,1012.5,,73.0,0.1,31.9,,72.0,174.0,0.8,29.1
2017-05-10 04:00:00,29.1,1012.0,,74.0,14.0,31.7,,62.0,167.0,0.9,29.1
2017-05-10 05:00:00,29.0,1011.5,,74.0,14.0,31.1,,73.0,166.0,0.5,28.8
2017-05-10 06:00:00,28.7,1011.4,,75.0,,31.4,,54.0,153.0,1.0.1,28.8
2017-05-10 07:00:00,27.7,1011.3,,79.0,,30.8,,29.0,132.0,0.7,28.5
2017-05-10 08:00:00,26.3,1011.5,,83.0,,31.2,,31.0,108.0,0.8.1,28.9
2017-05-10 09:00:00,26.1,1012.5,,81.0,,31.4,,41.0,90.0,1.6,28.8
2017-05-10 10:00:00,26.4,1013.0,,81.0,,31.0,,39.0,77.0,2.1,29.1
2017-05-10 11:00:00,27.2,1013.3,,75.0,,31.3,,64.0,74.0,1.3,29.1
2017-05-10 12:00:00,27.9,1013.9,,71.0,,31.4,,50.0,77.0,0.2,29.1
2017-05-10 13:00:00,30.3,1013.5,,62.0,,31.3,,8.0,94.0,0.8.2,29.6
2017-05-10 14:00:00,30.6,1013.3,,62.0,,31.3,,204.0,104.0,0.6,29.6
2017-05-10 15:00:00,31.0,1012.8,,62.0,,31.4,,162.0,117.0,1.5,29.5
2017-05-10 16:00:00,32.2,1012.5,,56.0,,31.5,,184.0,124.0,1.2,30.2
2017-05-10 17:00:00,31.4,1012.0,,59.0,,31.4,,165.0,101.0,2.2,29.7
2017-05-10 18:00:00,30.8,1011.3,,62.0,,30.5,,96.0,353.0,2.2.1,29.7
2017-05-10 19:00:00,32.5,1010.8,,52.0,,29.8,,101.0,175.0,2.2.2,29.6
2017-05-10 20:00:00,32.3,1010.3,,55.0,,30.6,,74.0,1019.0,2.5,29.4
2017-05-10 21:00:00,31.0,1011.1,,62.0,,30.9,,72.1,70.0,1.8,29.4
2017-05-10 22:00:00,29.8,1011.7,,66.0,,31.1,,46.0,1825.0,2.7,29.3
2017-05-10 23:00:00,29.2,1012.3,,69.0,,31.4,,56.0,9999.0,1.7,29.1
2017-05-11 00:00:00,28.8,1012.8,,69.0,,31.5,,53.0,149.0,1.2,29.0
2017-05-11 01:00:00,28.6,1013.5,,69.0,,31.6,,53.1,164.0,1.9,29.0
2017-05-11 02:00:00,28.5,1013.5,,69.0,,31.7,,56.0,170.0,1.1,28.9
2017-05-11 03:00:00,28.0,1013.2,,71.0,,31.8,,43.0,182.0,0.9,28.7
2017-05-11 04:00:00,27.7,1012.9,,72.0,,31.8,,30.0,170.0,0.7,28.7
2017-05-11 05:00:00,27.6,1012.6,,73.0,,29.9,,43.1,162.0,1.0,28.3
2017-05-11 06:00:00,27.5,1012.2,,74.0,,30.0,,15.0,143.0,0.4,28.2
2017-05-11 07:00:00,27.3,1012.1,,75.0,,29.8,,58.0,121.0,0.7.1,28.1
2017-05-11 08:00:00,27.3,1012.4,,75.0,,28.6,,57.0,95.0,1.4,28.2
2017-05-11 09:00:00,27.2,1012.8,,75.0,,28.9,,56.1,81.0,1.0.1,28.6
2017-05-11 10:00:00,27.3,1013.2,,75.0,,28.9,,37.0,68.0,1.0.2,28.7
2017-05-11 11:00:00,28.8,1013.6,,69.0,,29.2,,50.0,67.0,1.4.1,29.0
2017-05-11 12:00:00,31.6,1014.1,,58.0,,28.9,,36.0,73.0,1.3,29.1
2017-05-11 13:00:00,32.3,1014.1,,52.0,,30.1,,85.0,88.0,1.4.2,29.4
2017-05-11 14:00:00,33.1,1013.5,,50.0,,30.6,,131.0,98.0,1.9.1,29.9
2017-05-11 15:00:00,32.9,1012.6,,52.0,,30.3,,174.0,115.0,3.0,30.5
2017-05-11 16:00:00,34.2,1012.1,,48.0,,30.7,,87.0,135.0,1.1.1,30.4
2017-05-11 17:00:00,34.2,1011.2,,49.0,,30.6,,173.0,29.0,3.8,30.0
2017-05-11 18:00:00,34.0,1010.5,,54.0,,30.4,,152.0,107.0,2.8,29.7
2017-05-11 19:00:00,33.1,1010.1,,55.0,,30.0,,112.0,343.0,2.4,29.3
2017-05-11 20:00:00,32.2,1009.9,,57.0,,30.6,,146.0,182.0,2.6,29.0
2017-05-11 21:00:00,31.2,1010.0,,62.0,,30.2,,123.0,1059.0,2.1,29.2
2017-05-11 22:00:00,30.0,1010.8,,66.0,,30.3,,102.0,64.0,2.4.1,29.1
2017-05-11 23:00:00,29.5,1011.7,,68.0,,30.7,,96.0,1907.0,1.5,29.2
2017-05-12 00:00:00,29.2,1012.6,,70.0,,30.9,,51.0,131.0,1.7,29.1
2017-05-12 01:00:00,28.9,1013.2,,71.0,,31.0,,100.0,150.0,1.0,29.0
2017-05-12 02:00:00,28.9,1013.2,,72.0,,31.3,,77.0,164.0,0.8,29.1
2017-05-12 03:00:00,28.8,1012.6,,72.0,,31.2,,71.0,177.0,1.2,28.8
2017-05-12 04:00:00,28.3,1011.8,,72.0,,31.3,,45.0,183.0,0.7,28.8
2017-05-12 05:00:00,28.2,1011.6,,74.0,,31.3,,55.0,181.0,0.6,28.6
2017-05-12 06:00:00,27.8,1011.2,,75.0,,30.8,,344.0,175.0,0.3,28.2
2017-05-12 07:00:00,27.7,1010.7,,75.0,,30.5,,46.0,156.0,0.7.1,28.1
2017-05-12 08:00:00,27.4,1010.6,,76.0,,30.2,,37.0,133.0,0.7.2,28.4
2017-05-12 09:00:00,27.2,1010.9,,77.0,,30.9,,9.0,111.0,0.5,28.9
2017-05-12 10:00:00,27.1,1011.4,,77.0,,30.9,,186.0,94.0,0.1,29.1
2017-05-12 11:00:00,28.3,1011.8,,73.0,,30.8,,355.0,79.0,0.3.1,29.4
2017-05-12 12:00:00,29.7,1012.1,,66.0,,30.7,,216.0,67.0,1.1,29.7
2017-05-12 13:00:00,31.5,1012.2,,58.0,,30.6,,188.0,69.0,2.3,30.2
2017-05-12 14:00:00,32.1,1012.3,,57.0,,30.6,,180.0,80.0,3.3,30.5
2017-05-12 15:00:00,33.3,1011.4,,50.0,,30.5,,177.0,93.0,2.6,30.6
2017-05-12 16:00:00,33.7,1010.8,,50.0,,30.4,,159.0,98.0,2.4,30.7
2017-05-12 17:00:00,32.7,1009.8,,54.0,,30.6,,173.0,112.0,3.2,30.8
