,AT,BP,DT,HU,RN,SL,VB,WD,WL,WS,WT
2017-04-02 18:00:00,28.7,1016.6,,38.0,,32.0,,47.0,135.0,2.7,24.6
2017-04-02 19:00:00,28.1,1016.3,,40.0,,31.8,,45.0,611.0,2.5,24.5
2017-04-02 20:00:00,27.2,1016.2,,45.0,,32.5,,63.0,217.0,2.2,24.3
2017-04-02 21:00:00,26.1,1016.4,,49.0,,32.5,,55.2,1415.0,3.4,24.1
2017-04-02 22:00:00,25.4,1016.9,,47.0,,32.5,,56.0,94.0,2.8.1,24.0
2017-04-02 23:00:00,24.8,1017.7,,49.0,,32.5,,48.2,2230.0,1.2.1,24.0
2017-04-03 00:00:00,24.5,1018.2,,51.0,,32.3,,44.0,144.0,1.8,23.7
2017-04-03 01:00:00,23.9,1018.8,,56.0,,32.0,,47.0,144.0,1.7,23.9
2017-04-03 02:00:00,23.8,1019.2,,55.0,,31.9,,48.0,141.0,2.3,24.0
2017-04-03 03:00:00,23.6,1018.9,,56.0,,32.0,,48.1,145.0,1.8.1,24.1
2017-04-03 04:00:00,23.5,1018.2,,58.0,,32.2,,52.0,155.0,0.9,24.2
2017-04-03 05:00:00,23.2,1017.5,,59.0,,32.2,,44.1,167.0,1.0,24.2
2017-04-03 06:00:00,23.0,1017.3,,60.0,,32.3,,46.0,183.0,1.2,24.2
2017-04-03 07:00:00,23.0,1017.1,,60.0,,31.7,,41.0,195.0,1.6,24.1
2017-04-03 08:00:00,23.0,1016.9,,60.0,,31.5,,49.0,206.0,1.7.1,24.0
2017-04-03 09:00:00,23.0,1017.0,,61.0,,31.6,,42.0,208.0,1.3,24.2
2017-04-03 10:00:00,23.0,1017.4,,61.0,,31.8,,63.0,207.0,1.9,24.4
2017-04-03 11:00:00,23.8,1018.0,,59.0,,31.8,,49.1,196.0,2.0,24.5
2017-04-03 12:00:00,26.1,1018.5,,51.0,,31.9,,52.1,179.0,2.0.1,24.6
2017-04-03 13:00:00,27.1,1018.6,,47.0,,31.8,,55.0,160.0,2.8,24.8
2017-04-03 14:00:00,27.2,1018.7,,46.0,,32.3,,49.2,140.0,2.6,25.1
2017-04-03 15:00:00,28.5,1018.4,,41.0,,32.0,,45.0,120.0,1.9.1,24.9
2017-04-03 16:00:00,30.0,1017.8,,37.0,,31.8,,67.0,103.0,2.0.2,24.9
2017-04-03 17:00:00,30.1,1016.7,,38.0,,32.3,,82.0,92.0,2.3.1,24.8
2017-04-03 18:00:00,30.6,1015.8,,36.0,,32.3,,79.0,211.0,1.6.1,24.6
2017-04-03 19:00:00,29.5,1015.3,,42.0,,32.0,,84.0,1525.0,2.8.1,24.5
2017-04-03 20:00:00,28.1,1015.2,,46.0,,32.4,,62.0,86.0,2.4,24.4
2017-04-03 21:00:00,26.8,1015.5,,51.0,,32.5,,60.0,2349.0,2.0.3,24.3
2017-04-03 22:00:00,25.4,1016.1,,56.0,,32.4,,52.2,9999.0,2.1,24.2
2017-04-03 23:00:00,25.0,1016.6,,56.0,,32.4,,46.1,9999.0,2.3.2,24.0
2017-04-04 00:00:00,25.2,1017.2,,58.0,,32.4,,58.0,125.0,2.3,23.9
2017-04-04 01:00:00,25.0,1017.7,,58.0,,32.3,,55.0,131.0,2.5,23.9
2017-04-04 02:00:00,24.6,1017.8,,59.0,,31.1,,57.0,129.0,1.9,24.1
2017-04-04 03:00:00,24.3,1017.6,,60.0,,31.0,,56.0,137.0,1.8,24.1
2017-04-04 04:00:00,24.0,1017.3,,61.0,,31.8,,54.0,136.0,1.5,24.1
2017-04-04 05:00:00,23.8,1016.8,,61.0,,32.0,,44.0,145.0,1.4,24.2
2017-04-04 06:00:00,23.5,1016.2,,62.0,,32.2,,44.1,153.0,0.8,24.3
2017-04-04 07:00:00,23.3,1015.7,,64.0,,30.9,,37.0,165.0,1.1,24.3
2017-04-04 08:00:00,23.3,1015.6,,64.0,,30.9,,50.0,181.0,1.6,24.3
2017-04-04 09:00:00,23.1,1015.8,,64.0,,31.6,,42.0,191.0,0.9,24.4
2017-04-04 10:00:00,23.3,1016.2,,63.0,,31.6,,49.0,198.0,1.4.1,24.5
2017-04-04 11:00:00,24.3,1016.8,,60.0,,32.1,,63.0,199.0,1.5.1,24.7
2017-04-04 12:00:00,26.9,1017.2,,52.0,,31.8,,57.1,201.0,1.4.2,24.9
2017-04-04 13:00:00,28.3,1017.4,,46.0,,32.3,,53.0,193.0,0.8.1,25.4
2017-04-04 14:00:00,29.2,1017.2,,43.0,,31.8,,33.0,181.0,2.3.1,25.1
2017-04-04 15:00:00,30.5,1016.6,,37.0,,31.6,,85.0,161.0,1.4.3,25.6
2017-04-04 16:00:00,30.7,1015.5,,36.0,,31.6,,75.0,143.0,2.0,25.1
2017-04-04 17:00:00,31.6,1014.4,,32.0,,31.4,,133.0,124.0,2.1,25.0
2017-04-04 18:00:00,30.7,1013.5,,41.0,,31.8,,118.0,105.0,2.5.1,24.7
2017-04-04 19:00:00,30.6,1012.8,,42.0,,32.3,,54.1,206.0,1.3,24.5
2017-04-04 20:00:00,29.3,1012.9,,47.0,,32.3,,101.0,1628.0,2.3.2,24.5
2017-04-04 21:00:00,27.2,1013.2,,56.0,,32.3,,81.0,9999.0,2.4,24.5
2017-04-04 22:00:00,26.4,1013.7,,59.0,,32.3,,67.0,9999.0,1.7,24.4
2017-04-04 23:00:00,25.9,1014.2,,60.0,,32.3,,63.1,9999.0,1.8.1,24.3
2017-04-05 00:00:00,25.5,1014.8,,61.0,,32.3,,52.0,119.0,1.2,24.3
2017-04-05 01:00:00,25.2,1015.1,,63.0,,32.2,,50.0,126.0,1.9,24.1
2017-04-05 02:00:00,24.8,1015.1,,65.0,,32.2,,56.0,129.0,1.0,24.2
2017-04-05 03:00:00,24.6,1015.1,,66.0,,32.2,,55.0,133.0,1.2.1,24.2
2017-04-05 04:00:00,24.5,1014.3,,66.0,,31.9,,43.0,141.0,0.9,24.1
2017-04-05 05:00:00,24.2,1014.0,,67.0,,31.2,,339.0,144.0,0.8,24.2
2017-04-05 06:00:00,24.0,1013.3,,67.0,,31.8,,42.0,156.0,1.4,24.2
2017-04-05 07:00:00,24.0,1012.7,,67.0,,31.3,,47.0,165.0,1.4.1,24.3
2017-04-05 08:00:00,23.9,1012.5,,68.0,,31.3,,54.0,173.0,0.6,24.5
2017-04-05 09:00:00,23.8,1012.7,,68.0,,31.4,,54.1,185.0,0.8.1,24.6
2017-04-05 10:00:00,23.9,1012.9,,67.0,,31.5,,49.0,192.0,1.6,24.7
2017-04-05 11:00:00,25.1,1013.4,,63.0,,31.3,,58.0,199.0,1.5,24.9
2017-04-05 12:00:00,26.8,1013.7,,56.0,,31.4,,56.1,199.0,1.9.1,26.0
2017-04-05 13:00:00,29.3,1013.9,,46.0,,31.2,,31.0,190.0,1.2.2,26.2
2017-04-05 14:00:00,30.8,1013.8,,41.0,,31.0,,187.0,180.0,0.9.1,26.6
2017-04-05 15:00:00,29.9,1013.3,,47.0,,31.4,,214.0,166.0,3.1,26.9
2017-04-05 16:00:00,30.9,1012.6,,46.0,,31.5,,160.0,147.0,2.8,26.4
2017-04-05 17:00:00,32.2,1011.5,,42.0,,31.6,,156.0,127.0,2.2,25.7
2017-04-05 18:00:00,31.5,1010.8,,45.0,,32.0,,172.0,84.0,4.3,25.4
2017-04-05 19:00:00,30.0,1010.1,,51.0,,32.0,,163.0,153.0,2.4,25.3
2017-04-05 20:00:00,28.9,1009.9,,52.0,,32.1,,147.0,201.0,1.7,25.2
2017-04-05 21:00:00,28.5,1009.9,,53.0,,32.0,,96.0,1741.0,1.9.2,25.1
2017-04-05 22:00:00,27.5,1010.3,,60.0,,32.0,,65.0,9999.0,1.8,25.1
2017-04-05 23:00:00,26.7,1011.2,,63.0,,32.1,,57.0,9999.0,1.0.1,25.0
2017-04-06 00:00:00,26.3,1011.8,,65.0,,32.0,,60.0,111.0,1.6,24.9
2017-04-06 01:00:00,26.0,1012.5,,66.0,,32.0,,63.0,124.0,1.2,24.9
2017-04-06 02:00:00,25.8,1012.9,,67.0,,32.0,,67.0,131.0,0.8,24.9
2017-04-06 03:00:00,25.7,1012.4,,68.0,,32.1,,54.0,133.0,1.4,24.8
2017-04-06 04:00:00,25.6,1011.7,,69.0,,32.1,,56.0,134.0,1.5,24.8
2017-04-06 05:00:00,25.6,1010.8,,70.0,,32.1,,38.0,137.0,0.9,24.8
2017-04-06 06:00:00,25.5,1010.3,,71.0,,31.5,,61.0,141.0,0.7,24.8
2017-04-06 07:00:00,25.6,1010.0,,71.0,,31.4,,45.0,147.0,0.9.1,24.8
2017-04-06 08:00:00,25.8,1010.5,,71.0,,30.7,,346.0,155.0,0.6,24.8
2017-04-06 09:00:00,25.8,1011.0,,70.0,,31.1,,54.1,163.0,1.1,24.9
2017-04-06 10:00:00,25.8,1011.4,,71.0,,31.3,,55.0,169.0,0.8.1,25.1
2017-04-06 11:00:00,26.3,1012.2,,70.0,,31.2,,17.0,181.0,0.7.1,25.6
2017-04-06 12:00:00,26.9,1013.2,,68.0,,31.3,,6.0,187.0,0.4,26.0
2017-04-06 13:00:00,28.9,1013.3,,61.0,,31.3,,36.0,185.0,0.7.2,26.9
2017-04-06 14:00:00,30.3,1013.1,,57.0,,31.2,,160.0,181.0,1.6.1,26.8
2017-04-06 15:00:00,30.7,1012.7,,57.0,,30.9,,108.0,175.0,1.8,26.4
2017-04-06 16:00:00,31.1,1011.7,,55.0,,30.9,,193.0,163.0,1.9,27.0
2017-04-06 17:00:00,30.8,1010.5,,54.0,,31.1,,131.0,144.0,1.7,26.3
2017-04-06 18:00:00,31.6,1009.7,,52.0,,31.3,,166.0,86.0,2.5,26.4
2017-04-06 19:00:00,31.7,1009.0,,49.0,,31.8,,127.0,220.0,2.3,25.9
2017-04-06 20:00:00,30.7,1008.7,,55.0,,31.9,,164.0,190.0,2.8,25.6
2017-04-06 21:00:00,28.6,1008.6,,63.0,,31.9,,144.0,1921.0,1.6.2,25.4
2017-04-06 22:00:00,28.4,1009.0,,66.0,,31.8,,99.0,9999.0,1.8.1,25.3
2017-04-06 23:00:00,27.7,1009.5,,71.0,,31.8,,88.0,9999.0,1.3,25.4
2017-04-07 00:00:00,27.4,1010.1,,72.0,,31.8,,76.0,103.0,1.2,25.4
2017-04-07 01:00:00,27.3,1010.9,,73.0,,31.9,,71.0,115.0,0.7,25.4
2017-04-07 02:00:00,27.3,1011.0,,73.0,,31.8,,72.0,123.0,1.1,25.4
2017-04-07 03:00:00,27.3,1011.1,,74.0,,31.8,,66.0,129.0,1.4,25.4
2017-04-07 04:00:00,27.0,1010.6,,74.0,,31.9,,63.0,131.0,1.0,25.3
2017-04-07 05:00:00,27.1,1010.3,,75.0,,31.7,,53.0,129.0,1.2.1,25.2
2017-04-07 06:00:00,27.1,1010.1,,74.0,,31.8,,13.0,130.0,0.6,25.2
2017-04-07 07:00:00,27.1,1009.9,,74.0,,30.6,,46.0,130.0,0.3,25.4
2017-04-07 08:00:00,27.1,1009.8,,76.0,,30.8,,61.0,133.0,0.9,25.4
2017-04-07 09:00:00,27.1,1010.1,,76.0,,30.7,,100.0,138.0,1.3,25.5
2017-04-07 10:00:00,27.2,1010.7,,75.0,,31.0,,52.0,147.0,0.7.1,25.6
2017-04-07 11:00:00,27.8,1011.7,,73.0,,30.7,,52.1,159.0,1.2.2,26.7
2017-04-07 12:00:00,28.8,1012.3,,68.0,,30.6,,93.0,170.0,1.4.1,27.1
2017-04-07 13:00:00,30.5,1012.8,,62.0,,30.8,,144.0,175.0,1.8,27.3
2017-04-07 14:00:00,31.5,1012.9,,56.0,,30.7,,160.0,181.0,2.3,27.5
2017-04-07 15:00:00,31.7,1012.7,,57.0,,30.7,,146.0,181.0,2.8,27.1
2017-04-07 16:00:00,31.6,1011.9,,57.0,,30.9,,147.0,171.0,2.7,27.0
2017-04-07 17:00:00,31.8,1010.9,,54.0,,30.8,,132.0,156.0,2.9,26.8
2017-04-07 18:00:00,31.0,1010.3,,58.0,,30.7,,148.0,84.0,2.4,26.4
2017-04-07 19:00:00,30.8,1009.7,,59.0,,30.9,,141.0,316.0,2.2,26.3
2017-04-07 20:00:00,30.5,1009.4,,60.0,,31.6,,126.0,182.0,2.3.1,25.8
2017-04-07 21:00:00,29.8,1009.6,,63.0,,31.5,,130.0,2022.0,1.8.1,25.7
2017-04-07 22:00:00,28.8,1010.0,,66.0,,31.5,,97.0,9999.0,1.6,25.7
2017-04-07 23:00:00,28.1,1010.1,,69.0,,31.5,,62.0,9999.0,1.2.3,25.7
2017-04-08 00:00:00,27.7,1010.6,,72.0,,31.4,,70.0,128.0,1.6,25.7
2017-04-08 01:00:00,27.5,1011.5,,73.0,,31.5,,52.0,133.0,1.0,25.7
2017-04-08 02:00:00,27.5,1012.3,,72.0,,31.0,,47.0,139.0,1.3,25.6
2017-04-08 03:00:00,27.4,1011.7,,72.0,,31.6,,60.0,134.0,1.3.1,25.6
2017-04-08 04:00:00,27.2,1011.0,,75.0,,31.2,,60.1,130.0,1.5,25.6
2017-04-08 05:00:00,27.2,1010.7,,75.0,,31.1,,69.0,123.0,0.9,25.5
2017-04-08 06:00:00,26.9,1010.1,,76.0,,31.1,,70.1,122.0,1.0.1,25.5
2017-04-08 07:00:00,26.8,1009.7,,75.0,,30.5,,61.0,119.0,0.6,25.7
2017-04-08 08:00:00,26.8,1009.7,,76.0,,30.2,,81.0,124.0,0.9.1,25.8
2017-04-08 09:00:00,27.0,1010.7,,75.0,,30.6,,64.0,133.0,0.9.2,26.0
2017-04-08 10:00:00,27.2,1011.5,,74.0,,30.6,,117.0,148.0,1.4,26.3
2017-04-08 11:00:00,28.1,1012.2,,72.0,,30.7,,106.0,161.0,1.5.1,26.6
2017-04-08 12:00:00,29.3,1012.9,,66.0,,30.9,,148.0,170.0,1.3.2,27.2
2017-04-08 13:00:00,30.1,1013.3,,60.0,,30.8,,162.0,177.0,2.1,27.9
2017-04-08 14:00:00,31.2,1013.5,,56.0,,31.0,,140.0,178.0,2.3,28.1
2017-04-08 15:00:00,31.6,1013.1,,56.0,,31.0,,137.0,165.0,2.5,27.6
2017-04-08 16:00:00,31.9,1012.1,,54.0,,31.1,,139.0,91.0,2.3.1,27.8
2017-04-08 17:00:00,32.2,1011.1,,54.0,,31.3,,148.1,346.0,2.8,27.4
2017-04-08 18:00:00,31.7,1010.0,,55.0,,31.3,,145.0,141.0,1.9,26.6
2017-04-08 19:00:00,30.9,1009.4,,59.0,,31.8,,161.0,957.0,2.9,26.3
2017-04-08 20:00:00,30.3,1008.9,,59.0,,31.2,,141.0,119.0,1.8,26.1
2017-04-08 21:00:00,29.5,1008.9,,61.0,,31.8,,152.0,1437.0,1.6.1,26.1
2017-04-08 22:00:00,28.6,1009.1,,63.0,,31.3,,90.0,179.0,1.8.1,25.8
2017-04-08 23:00:00,28.1,1009.3,,66.0,,32.0,,67.0,2151.0,1.7,25.7
2017-04-09 00:00:00,27.6,1009.8,,69.0,,31.4,,61.0,128.0,1.3,25.7
2017-04-09 01:00:00,27.5,1010.4,,72.0,,32.0,,69.0,139.0,1.0,25.8
2017-04-09 02:00:00,27.3,1010.9,,73.0,,31.4,,61.1,143.0,1.3.1,25.8
2017-04-09 03:00:00,27.2,1010.7,,74.0,,31.3,,84.0,144.0,1.2,25.7
2017-04-09 04:00:00,27.1,1010.3,,74.0,,31.2,,73.0,137.0,0.5,25.7
2017-04-09 05:00:00,26.8,1009.4,,75.0,,31.2,,79.0,130.0,0.7,25.7
2017-04-09 06:00:00,26.7,1008.7,,75.0,,31.4,,54.0,120.0,0.7.1,25.7
2017-04-09 07:00:00,26.3,1008.4,,76.0,,31.4,,16.0,112.0,0.6,25.6
2017-04-09 08:00:00,26.1,1008.5,,77.0,,30.8,,34.0,109.0,0.7.2,25.8
2017-04-09 09:00:00,25.8,1009.0,,78.0,,30.8,,54.1,113.0,0.8,26.0
2017-04-09 10:00:00,25.8,1009.4,,78.0,,31.1,,62.0,125.0,1.4,26.2
2017-04-09 11:00:00,27.2,1010.2,,73.0,,31.1,,61.2,138.0,1.0.1,26.6
2017-04-09 12:00:00,29.3,1010.8,,64.0,,31.0,,74.0,153.0,1.6,27.3
2017-04-09 13:00:00,30.2,1011.4,,61.0,,30.9,,114.0,164.0,1.5,27.8
2017-04-09 14:00:00,31.3,1011.2,,57.0,,31.2,,126.0,169.0,2.0,28.0
2017-04-09 15:00:00,31.9,1010.7,,54.0,,31.2,,114.1,171.0,2.2,27.1
2017-04-09 16:00:00,31.6,1009.8,,57.0,,31.3,,136.0,93.0,2.4,27.2
2017-04-09 17:00:00,31.0,1009.0,,60.0,,31.9,,159.0,441.0,2.4.1,27.0
2017-04-09 18:00:00,30.2,1008.3,,65.0,,31.8,,147.0,147.0,1.8,27.1
2017-04-09 19:00:00,29.9,1007.4,,66.0,,31.8,,120.0,1022.0,2.0.1,26.8
2017-04-09 20:00:00,29.6,1006.7,,66.0,,31.8,,121.0,106.0,1.8.1,26.4
2017-04-09 21:00:00,29.0,1006.6,,69.0,,30.9,,169.0,1537.0,2.1,26.3
2017-04-09 22:00:00,28.5,1007.0,,72.0,,31.2,,116.0,174.0,1.2.1,26.2
2017-04-09 23:00:00,28.4,1007.2,,71.0,,31.6,,85.0,2255.0,1.1,26.1
2017-04-10 00:00:00,28.3,1007.8,,72.0,,31.2,,96.0,132.0,1.2,25.9
2017-04-10 01:00:00,28.2,1008.4,,73.0,,31.5,,127.0,144.0,1.1,25.8
2017-04-10 02:00:00,28.2,1008.5,,74.0,,32.1,,93.0,154.0,0.8,25.7
2017-04-10 03:00:00,28.1,1008.7,,74.0,,31.4,,129.0,156.0,1.3,25.7
2017-04-10 04:00:00,28.0,1008.1,,75.0,,31.5,,145.0,152.0,1.4,25.7
2017-04-10 05:00:00,28.0,1007.1,,75.0,,31.3,,101.0,138.0,1.0,25.7
2017-04-10 06:00:00,27.9,1006.4,,75.0,,31.1,,140.0,125.0,0.8.1,25.8
2017-04-10 07:00:00,27.9,1006.2,,75.0,,31.3,,151.0,108.0,1.1.1,25.8
2017-04-10 08:00:00,27.8,1006.4,,75.0,,31.2,,114.0,101.0,0.6,26.3
2017-04-10 09:00:00,27.8,1006.5,,75.0,,30.7,,142.0,95.0,0.8.2,26.3
2017-04-10 10:00:00,27.9,1007.1,,75.0,,31.3,,133.0,103.0,0.9,26.3
2017-04-10 11:00:00,28.2,1008.2,,74.0,,31.5,,42.0,116.0,0.4,26.4
2017-04-10 12:00:00,28.7,1009.0,,72.0,,31.3,,224.0,130.0,0.5,27.1
2017-04-10 13:00:00,29.4,1009.1,,68.0,,31.5,,192.0,147.0,1.5,26.9
2017-04-10 14:00:00,29.9,1008.8,,69.0,,31.4,,197.0,158.0,1.4.1,27.9
2017-04-10 15:00:00,31.8,1008.4,,61.0,,31.2,,160.0,163.0,1.8,28.2
2017-04-10 16:00:00,31.3,1007.7,,62.0,,30.9,,120.0,101.0,1.5.1,28.0
2017-04-10 17:00:00,31.7,1006.4,,61.0,,31.5,,171.0,511.0,1.9,27.7
2017-04-10 18:00:00,32.4,1005.2,,58.0,,31.4,,167.0,158.0,2.8,27.5
2017-04-10 19:00:00,30.0,1004.8,,67.0,,31.6,,169.0,1020.0,3.2,27.3
2017-04-10 20:00:00,29.7,1004.3,,69.0,,30.9,,172.0,95.0,2.3,27.1
2017-04-10 21:00:00,29.0,1004.4,,71.0,,31.2,,189.0,1652.0,1.9.1,26.9
2017-04-10 22:00:00,28.6,1004.6,,73.0,,31.7,,168.0,167.0,1.9.2,26.8
2017-04-10 23:00:00,28.1,1005.0,,76.0,,31.8,,155.0,2321.0,1.2.1,26.5
2017-04-11 00:00:00,28.1,1005.8,,76.0,,31.3,,159.0,131.0,0.6,26.4
2017-04-11 01:00:00,28.1,1006.3,,75.0,,31.7,,66.0,149.0,1.4,26.4
2017-04-11 02:00:00,28.1,1006.8,,75.0,,31.8,,139.0,158.0,1.4.1,26.4
2017-04-11 03:00:00,28.1,1006.6,,76.0,,31.7,,85.0,161.0,1.0,26.4
2017-04-11 04:00:00,28.1,1006.0,,76.0,,31.3,,276.0,165.0,0.7,26.4
2017-04-11 05:00:00,27.9,1005.5,,77.0,,31.2,,219.0,157.0,0.5,26.3
2017-04-11 06:00:00,27.8,1005.1,,77.0,,31.2,,166.0,138.0,0.5.1,26.3
2017-04-11 07:00:00,27.5,1004.8,,78.0,,31.1,,307.0,117.0,0.7.1,26.3
2017-04-11 08:00:00,27.3,1004.7,,77.0,,31.9,,127.0,104.0,0.1,26.3
2017-04-11 09:00:00,27.2,1005.2,,78.0,,30.9,,342.0,96.0,0.4,26.6
2017-04-11 10:00:00,27.2,1006.1,,78.0,,31.0,,28.0,91.0,0.5.2,26.7
2017-04-11 11:00:00,28.3,1007.3,,74.0,,30.4,,83.0,96.0,0.6.1,27.1
2017-04-11 12:00:00,29.2,1008.0,,71.0,,30.3,,144.0,112.0,1.4.2,27.4
2017-04-11 13:00:00,30.4,1008.2,,66.0,,30.2,,113.0,127.0,1.5,27.9
2017-04-11 14:00:00,31.5,1007.9,,63.0,,30.1,,178.0,141.0,1.7,28.4
2017-04-11 15:00:00,32.8,1007.4,,58.0,,30.1,,157.0,151.0,2.1,28.6
2017-04-11 16:00:00,32.4,1006.8,,59.0,,30.1,,156.0,104.0,2.1.1,28.8
2017-04-11 17:00:00,33.5,1006.1,,57.0,,30.3,,166.1,512.0,2.0,28.2
2017-04-11 18:00:00,33.2,1005.2,,58.0,,30.4,,150.0,168.0,1.7.1,27.9
2017-04-11 19:00:00,33.1,1004.7,,58.0,,30.2,,173.0,1137.0,2.0.1,27.8
2017-04-11 20:00:00,30.5,1004.6,,70.0,,30.1,,88.0,90.0,2.7,27.8
2017-04-11 21:00:00,30.0,1004.6,,71.0,,31.5,,115.0,1756.0,1.1,27.6
2017-04-11 22:00:00,29.4,1005.2,,74.0,,30.3,,106.0,159.0,1.1.1,27.7
2017-04-11 23:00:00,28.8,1005.9,,77.0,,30.4,,118.0,2359.0,0.8,27.5
2017-04-12 00:00:00,28.6,1006.8,,78.0,,31.7,,133.0,118.0,1.2,27.4
2017-04-12 01:00:00,28.5,1007.4,,78.0,,30.4,,105.0,132.0,1.5,27.3
2017-04-12 02:00:00,28.5,1007.9,,79.0,,30.3,,83.0,145.0,1.9,27.1
2017-04-12 03:00:00,28.3,1007.5,,78.0,,30.1,,89.0,158.0,0.5,27.0
2017-04-12 04:00:00,28.1,1007.3,,78.0,,30.3,,49.0,165.0,0.7,27.0
2017-04-12 05:00:00,28.0,1006.8,,79.0,,31.6,,116.0,170.0,0.5.1,26.9
2017-04-12 06:00:00,27.9,1006.7,,81.0,,31.8,,321.0,167.0,0.8,26.9
2017-04-12 07:00:00,27.7,1006.5,,80.0,,31.9,,43.0,150.0,0.6,26.8
2017-04-12 08:00:00,27.5,1006.6,,80.0,,31.0,,73.0,131.0,0.7.1,26.9
2017-04-12 09:00:00,27.6,1007.4,,80.0,,30.8,,82.0,106.0,1.1,27.1
2017-04-12 10:00:00,27.6,1008.2,,79.0,,31.3,,53.0,104.0,0.6.1,27.2
2017-04-12 11:00:00,28.5,1009.3,,75.0,,31.3,,244.0,93.0,0.3,27.3
2017-04-12 12:00:00,30.7,1010.0,,62.0,,31.5,,76.0,89.0,0.8.1,27.7
2017-04-12 13:00:00,32.0,1010.7,,56.0,,31.3,,136.0,93.0,1.9.1,28.2
2017-04-12 14:00:00,32.5,1010.6,,53.0,,31.3,,103.0,102.0,1.7,28.4
