,AT,BP,DT,HU,RN,SL,VB,WD,WL,WS,WT
2017-06-02 17:00:00,33.6,1003.9,,62.0,,30.3,,251.0,92.0,5.6,33.4
2017-06-02 18:00:00,33.9,1003.3,,61.0,,30.3,,264.0,70.0,4.6,33.4
2017-06-02 19:00:00,33.9,1002.8,,61.0,,30.2,,255.0,8.0,3.8,33.0
2017-06-02 20:00:00,33.2,1002.4,,61.0,,31.6,,254.0,159.0,4.1.1,32.7
2017-06-02 21:00:00,32.7,1002.4,,64.0,,31.9,,256.1,1544.0,3.6,32.4
2017-06-02 22:00:00,32.0,1002.8,,67.0,,32.2,,256.2,9999.0,2.7.1,32.1
2017-06-02 23:00:00,31.4,1003.4,,70.0,,31.8,,259.0,9999.0,1.8,31.9
2017-06-03 00:00:00,31.2,1003.9,,74.0,,32.0,,224.0,134.0,1.3,31.6
2017-06-03 01:00:00,31.0,1004.5,,71.0,,32.4,,171.0,130.0,1.1,31.5
2017-06-03 02:00:00,30.8,1004.7,,78.0,,32.6,,169.0,124.0,1.8,31.4
2017-06-03 03:00:00,30.6,1004.8,,76.0,,28.7,,179.0,122.0,1.4,31.1
2017-06-03 04:00:00,30.8,1004.3,,72.0,,26.5,,188.0,119.0,2.1,30.9
2017-06-03 05:00:00,30.7,1004.1,,75.0,,28.8,,213.0,125.0,2.4,31.1
2017-06-03 06:00:00,30.5,1003.9,,76.0,,28.4,,221.0,126.0,0.5,31.0
2017-06-03 07:00:00,30.1,1003.5,,77.0,,28.5,,239.0,131.0,0.3,30.9
2017-06-03 08:00:00,30.2,1003.5,,79.0,,28.1,,179.1,135.0,1.1.1,30.9
2017-06-03 09:00:00,30.1,1003.4,,80.0,,27.8,,249.0,138.0,0.8,31.3
2017-06-03 10:00:00,30.3,1003.7,,80.0,,28.8,,301.0,142.0,1.0,31.8
2017-06-03 11:00:00,31.1,1004.2,,75.0,,28.4,,302.0,139.0,1.2,32.5
2017-06-03 12:00:00,33.1,1004.5,,69.0,,28.7,,283.0,135.0,1.6,32.9
2017-06-03 13:00:00,33.5,1004.7,,65.0,,29.0,,262.0,123.0,3.2,33.0
2017-06-03 14:00:00,33.3,1004.7,,63.0,,29.2,,245.0,119.0,4.6,33.4
2017-06-03 15:00:00,33.1,1004.8,,61.0,,29.3,,251.0,102.0,5.2,33.6
2017-06-03 16:00:00,33.4,1004.4,,61.0,,29.2,,263.0,76.0,5.9,33.8
2017-06-03 17:00:00,33.6,1003.9,,61.0,,29.4,,251.1,7.0,5.2.1,33.6
2017-06-03 18:00:00,33.5,1003.1,,57.0,,29.5,,250.0,141.0,4.7,33.4
2017-06-03 19:00:00,33.6,1002.6,,60.0,,30.0,,260.0,806.0,4.2,33.1
2017-06-03 20:00:00,33.3,1002.5,,63.0,,31.3,,260.1,119.0,3.4,32.9
2017-06-03 21:00:00,32.6,1002.5,,66.0,,31.4,,249.1,1151.0,2.9,32.6
2017-06-03 22:00:00,32.1,1002.8,,66.0,,31.6,,299.0,147.0,2.2,32.3
2017-06-03 23:00:00,31.6,1003.0,,64.0,,32.1,,300.0,1826.0,1.6.1,32.2
2017-06-04 00:00:00,31.5,1003.2,,63.0,,32.1,,184.0,150.0,1.1,31.9
2017-06-04 01:00:00,31.2,1003.7,,68.0,,32.3,,190.0,147.0,2.0,31.8
2017-06-04 02:00:00,30.9,1004.1,,69.0,,32.6,,164.0,136.0,1.6,31.6
2017-06-04 03:00:00,30.8,1004.4,,73.0,,29.9,,187.0,135.0,1.4,31.3
2017-06-04 04:00:00,30.3,1003.9,,75.0,,29.4,,177.0,123.0,1.0,31.3
2017-06-04 05:00:00,30.2,1003.3,,74.0,,28.8,,191.0,121.0,0.9,31.2
2017-06-04 06:00:00,30.6,1002.6,,75.0,,31.0,,281.0,119.0,1.3,31.4
2017-06-04 07:00:00,30.1,1002.3,,76.0,,30.1,,300.0,119.0,0.3,31.3
2017-06-04 08:00:00,29.9,1002.5,,78.0,,30.2,,208.0,125.0,0.2,31.4
2017-06-04 09:00:00,29.7,1002.5,,77.0,,30.3,,53.0,126.0,1.0.1,31.6
2017-06-04 10:00:00,30.0,1002.9,,75.0,,30.9,,29.0,133.0,0.4,31.9
2017-06-04 11:00:00,31.3,1003.3,,71.0,,29.8,,304.0,136.0,1.0.2,32.3
2017-06-04 12:00:00,33.6,1003.8,,61.0,,29.5,,288.0,135.0,1.4.1,33.2
2017-06-04 13:00:00,34.2,1003.9,,58.0,,30.2,,271.0,131.0,2.3,33.6
2017-06-04 14:00:00,34.4,1003.8,,59.0,,30.4,,274.0,126.0,2.5,33.7
2017-06-04 15:00:00,33.9,1003.4,,59.0,,30.7,,210.0,117.0,4.6,33.5
2017-06-04 16:00:00,33.6,1003.0,,61.0,,30.5,,214.0,88.0,6.2,33.9
2017-06-04 17:00:00,33.7,1002.5,,60.0,,30.6,,222.0,101.0,5.4,33.5
2017-06-04 18:00:00,34.1,1002.1,,58.0,,30.8,,239.0,152.0,4.2,33.4
2017-06-04 19:00:00,34.3,1001.7,,59.0,,29.9,,259.0,827.0,4.0,33.0
2017-06-04 20:00:00,34.2,1001.4,,57.0,,30.6,,260.0,112.0,3.2,32.9
2017-06-04 21:00:00,33.5,1001.5,,60.0,,31.0,,275.0,1326.0,2.0.1,32.5
2017-06-04 22:00:00,32.6,1002.0,,62.0,,31.3,,224.0,141.0,1.7,32.2
2017-06-04 23:00:00,32.0,1002.6,,63.0,,32.1,,162.0,1949.0,1.2,32.1
2017-06-05 00:00:00,31.7,1003.2,,67.0,,31.8,,98.0,159.0,0.7,31.9
2017-06-05 01:00:00,31.4,1004.3,,69.0,,32.3,,157.0,162.0,1.1,31.8
2017-06-05 02:00:00,31.2,1004.8,,71.0,,30.3,,157.1,153.0,1.2,31.3
2017-06-05 03:00:00,31.0,1005.1,,74.0,,29.6,,155.0,145.0,1.7,31.1
2017-06-05 04:00:00,30.7,1004.7,,73.0,,29.8,,163.0,133.0,0.8,31.2
2017-06-05 05:00:00,30.6,1004.1,,71.0,,29.6,,32.0,119.0,0.5,31.1
2017-06-05 06:00:00,30.3,1003.8,,70.0,,29.3,,43.0,113.0,0.8.1,31.1
2017-06-05 07:00:00,30.4,1003.7,,70.0,,29.1,,62.0,104.0,0.8.2,31.0
2017-06-05 08:00:00,30.5,1003.4,,75.0,,31.1,,72.0,107.0,1.0,31.4
2017-06-05 09:00:00,30.3,1003.8,,74.0,,30.5,,334.0,108.0,0.3,31.6
2017-06-05 10:00:00,30.5,1004.2,,73.0,,30.9,,313.0,117.0,0.5.1,31.9
2017-06-05 11:00:00,31.7,1004.3,,69.0,,30.4,,303.0,126.0,1.0.1,32.4
2017-06-05 12:00:00,34.0,1005.0,,62.0,,30.8,,278.0,131.0,0.9,32.6
2017-06-05 13:00:00,34.4,1005.5,,58.0,,30.7,,272.0,136.0,1.9,33.2
2017-06-05 14:00:00,34.1,1005.6,,57.0,,29.9,,258.0,131.0,4.7,33.8
2017-06-05 15:00:00,33.8,1005.1,,57.0,,29.9,,252.0,129.0,5.4,33.8
2017-06-05 16:00:00,33.7,1004.7,,57.0,,29.5,,251.0,97.0,4.9,33.9
2017-06-05 17:00:00,33.8,1004.0,,57.0,,29.1,,249.0,202.0,4.3,33.3
2017-06-05 18:00:00,34.2,1002.8,,55.0,,28.7,,258.1,165.0,4.4,33.1
2017-06-05 19:00:00,34.0,1002.3,,54.0,,28.5,,249.1,831.0,4.2,32.8
2017-06-05 20:00:00,34.1,1002.0,,48.0,,29.6,,251.1,102.0,4.2.1,32.6
2017-06-05 21:00:00,33.1,1002.0,,56.0,,29.5,,268.0,1504.0,4.8,32.3
2017-06-05 22:00:00,32.5,1002.7,,61.0,,30.3,,269.0,138.0,3.4,32.4
2017-06-05 23:00:00,32.2,1003.3,,62.0,,30.1,,249.2,2113.0,2.3,32.2
2017-06-06 00:00:00,32.0,1004.4,,58.0,,29.8,,238.0,168.0,1.9,32.2
2017-06-06 01:00:00,31.8,1005.6,,58.0,,30.4,,234.0,173.0,1.4,32.2
2017-06-06 02:00:00,31.4,1006.3,,65.0,,30.1,,236.0,173.0,1.0,31.6
2017-06-06 03:00:00,30.9,1006.5,,71.0,,29.3,,155.0,158.0,1.2,31.1
2017-06-06 04:00:00,30.8,1006.2,,69.0,,29.8,,58.0,149.0,0.9,31.1
2017-06-06 05:00:00,30.5,1006.1,,68.0,,29.7,,46.0,127.0,0.9.1,30.9
2017-06-06 06:00:00,30.0,1005.9,,66.0,,29.3,,356.0,114.0,0.5,31.0
2017-06-06 07:00:00,29.9,1005.7,,69.0,,30.5,,49.0,102.0,1.1,31.5
2017-06-06 08:00:00,30.0,1006.1,,73.0,,30.6,,61.0,93.0,0.7,31.5
2017-06-06 09:00:00,29.8,1005.8,,75.0,,31.1,,49.1,97.0,1.2.1,31.4
2017-06-06 10:00:00,29.9,1006.3,,74.0,,30.6,,359.0,102.0,0.6,31.6
2017-06-06 11:00:00,31.8,1006.7,,67.0,,30.6,,82.0,109.0,1.5,31.8
2017-06-06 12:00:00,33.7,1007.5,,58.0,,30.5,,61.1,119.0,1.7,32.2
2017-06-06 13:00:00,34.3,1007.9,,55.0,,30.8,,155.1,127.0,1.9.1,32.5
2017-06-06 14:00:00,35.5,1007.6,,54.0,,30.7,,163.0,131.0,2.4,32.7
2017-06-06 15:00:00,34.9,1007.2,,56.0,,30.2,,153.0,126.0,3.0,33.3
2017-06-06 16:00:00,35.2,1006.5,,55.0,,30.2,,129.0,109.0,2.3,33.0
2017-06-06 17:00:00,35.7,1005.9,,48.0,,29.4,,131.0,113.0,2.2,33.1
2017-06-06 18:00:00,35.3,1005.2,,53.0,,29.8,,170.0,175.0,4.1,32.6
2017-06-06 19:00:00,34.6,1004.8,,56.0,,30.7,,168.0,933.0,3.4,32.3
2017-06-06 20:00:00,33.6,1004.4,,58.0,,33.0,,143.0,89.0,2.3.1,32.2
2017-06-06 21:00:00,33.0,1005.3,,59.0,,33.0,,95.0,1609.0,2.1,32.2
2017-06-06 22:00:00,32.1,1005.8,,63.0,,33.2,,77.0,132.0,1.7.1,32.0
2017-06-06 23:00:00,31.2,1006.4,,66.0,,33.3,,76.0,2155.0,1.3,31.8
2017-06-07 00:00:00,31.0,1007.6,,67.0,0.1,33.3,,60.0,177.0,1.8,31.6
2017-06-07 01:00:00,30.8,1008.0,,69.0,0.1,33.5,,68.0,183.0,1.3,31.3
2017-06-07 02:00:00,30.2,1008.7,,74.0,0.4,33.6,,69.0,180.0,0.8,31.3
2017-06-07 03:00:00,29.8,1008.7,,70.0,0.3,33.5,,54.0,173.0,1.7,31.2
2017-06-07 04:00:00,29.0,1008.2,,71.0,0.8,33.5,,55.0,159.0,1.4,31.1
2017-06-07 05:00:00,28.3,1007.2,,77.0,1.9,33.5,,349.0,142.0,0.3,30.8
2017-06-07 06:00:00,28.6,1006.9,,77.0,9.4,33.5,,56.0,124.0,0.5,30.8
2017-06-07 07:00:00,28.4,1006.7,,78.0,0.2,33.5,,48.0,110.0,0.8.1,30.7
2017-06-07 08:00:00,28.2,1006.7,,78.0,4.5,33.4,,60.1,93.0,1.0,30.7
2017-06-07 09:00:00,28.1,1006.9,,77.0,3.6,33.0,,53.0,82.0,1.3.1,30.6
2017-06-07 10:00:00,28.4,1007.9,,79.0,14.1,33.5,,178.0,84.0,1.3.2,31.0
2017-06-07 11:00:00,28.0,1008.5,,82.0,17.7,33.5,,101.0,94.0,0.9,31.1
2017-06-07 12:00:00,29.2,1008.8,,77.0,,33.5,,35.0,104.0,1.2,31.5
2017-06-07 13:00:00,31.4,1009.1,,66.0,,33.5,,26.0,113.0,1.3.3,31.7
2017-06-07 14:00:00,32.9,1008.7,,57.0,,33.4,,46.0,118.0,1.2.1,31.5
2017-06-07 15:00:00,34.5,1008.1,,52.0,,33.8,,68.1,123.0,1.7.1,31.6
2017-06-07 16:00:00,32.8,1007.4,,58.0,,33.7,,156.0,109.0,3.8,31.6
2017-06-07 17:00:00,30.7,1006.6,,68.0,,33.7,,121.0,203.0,2.0,31.5
2017-06-07 18:00:00,32.3,1006.0,,58.0,,33.9,,53.1,186.0,1.8.1,31.3
2017-06-07 19:00:00,31.6,1005.8,,61.0,,32.2,,115.0,928.0,1.2.2,31.1
2017-06-07 20:00:00,31.0,1005.5,,62.0,,32.0,,50.0,79.0,1.4.1,30.9
2017-06-07 21:00:00,27.5,1006.0,,81.0,,32.0,,55.1,1645.0,1.7.2,30.9
2017-06-07 22:00:00,27.9,1006.4,,83.0,,32.6,,71.0,129.0,0.3.1,30.8
2017-06-07 23:00:00,27.8,1007.2,,82.0,,32.9,,127.0,2221.0,1.6,30.8
2017-06-08 00:00:00,26.9,1007.9,,84.0,8.2,33.3,,102.0,163.0,0.5,31.0
2017-06-08 01:00:00,27.0,1007.9,,84.0,0.5,33.8,,47.0,173.0,1.1,31.1
2017-06-08 02:00:00,27.3,1008.4,,83.0,4.4,33.8,,327.0,179.0,0.9,31.0
2017-06-08 03:00:00,27.4,1008.3,,82.0,0.7,33.6,,21.0,186.0,0.9.1,30.8
2017-06-08 04:00:00,27.5,1008.0,,82.0,0.1,32.8,,52.0,181.0,1.3,30.1
2017-06-08 05:00:00,27.5,1007.3,,83.0,1.1,32.1,,7.0,168.0,0.3,30.0
2017-06-08 06:00:00,27.5,1006.9,,83.0,0.8,32.1,,46.0,150.0,0.8,30.0
2017-06-08 07:00:00,27.5,1006.6,,82.0,0.5,30.1,,52.1,130.0,0.3.1,29.7
2017-06-08 08:00:00,27.5,1006.9,,83.0,13.8,30.5,,29.0,109.0,0.4,29.6
2017-06-08 09:00:00,27.1,1006.9,,83.0,2.5,32.3,,48.0,90.0,1.4,30.4
2017-06-08 10:00:00,27.2,1007.3,,85.0,16.3,32.6,,23.0,81.0,0.5.1,30.5
2017-06-08 11:00:00,27.5,1008.0,,85.0,,32.9,,326.0,79.0,0.5.2,30.6
2017-06-08 12:00:00,27.9,1008.3,,82.0,,33.1,,42.0,74.0,1.1.1,30.8
2017-06-08 13:00:00,28.5,1009.0,,77.0,,32.9,,57.0,88.0,1.1.2,31.0
2017-06-08 14:00:00,28.8,1008.7,,78.0,,33.0,,298.0,96.0,0.5.3,31.3
2017-06-08 15:00:00,29.7,1008.6,,73.0,,33.2,,63.0,111.0,1.2,31.3
2017-06-08 16:00:00,31.3,1008.0,,67.0,,33.5,,49.0,118.0,1.0,31.1
2017-06-08 17:00:00,32.4,1007.1,,62.0,,33.5,,97.0,108.0,1.3.1,31.0
2017-06-08 18:00:00,31.8,1006.8,,65.0,,34.1,,147.0,202.0,1.2.1,30.9
2017-06-08 19:00:00,30.0,1006.1,,75.0,,33.9,,74.0,188.0,1.1.3,30.7
2017-06-08 20:00:00,29.2,1005.8,,77.0,,31.9,,50.0,938.0,1.7,30.3
2017-06-08 21:00:00,29.0,1005.6,,77.0,,31.7,,84.0,69.0,0.9.2,30.3
2017-06-08 22:00:00,28.8,1005.6,,77.0,,32.4,,62.0,1854.0,1.2.2,30.4
2017-06-08 23:00:00,28.5,1005.4,,78.0,,32.9,,58.0,9999.0,1.1.4,30.6
2017-06-09 00:00:00,28.6,1006.1,,77.0,3.5,32.8,,54.0,172.0,1.3,30.3
2017-06-09 01:00:00,28.6,1007.4,,77.0,10.6,33.3,,53.0,187.0,0.9,30.4
2017-06-09 02:00:00,28.7,1007.9,,78.0,0.5,33.5,,59.0,188.0,1.2,30.4
2017-06-09 03:00:00,28.7,1007.8,,78.0,0.7,33.8,,51.0,192.0,1.2.1,30.6
2017-06-09 04:00:00,28.7,1007.2,,78.0,0.6,33.0,,57.0,181.0,1.0,30.2
2017-06-09 05:00:00,28.6,1006.4,,78.0,15.3,31.8,,33.0,165.0,0.7,29.8
2017-06-09 06:00:00,27.5,1006.3,,83.0,0.6,31.8,,77.0,145.0,0.9.1,29.9
2017-06-09 07:00:00,27.1,1006.5,,87.0,15.9,32.2,,116.0,121.0,1.4,30.0
2017-06-09 08:00:00,27.2,1006.3,,88.0,,32.4,,5.0,102.0,0.3,30.1
2017-06-09 09:00:00,27.0,1006.5,,89.0,,33.3,,41.0,83.0,1.1,30.3
2017-06-09 10:00:00,27.1,1007.0,,91.0,,33.0,,50.0,69.0,0.5,30.5
2017-06-09 11:00:00,27.5,1007.1,,89.0,,33.0,,47.0,71.0,1.1.1,30.8
2017-06-09 12:00:00,30.2,1007.5,,77.0,,32.8,,87.0,81.0,0.9.2,31.1
2017-06-09 13:00:00,31.3,1008.0,,68.0,,32.9,,155.0,89.0,1.6,31.1
2017-06-09 14:00:00,32.8,1007.9,,60.0,,33.3,,156.0,98.0,2.1,30.9
2017-06-09 15:00:00,32.6,1007.5,,63.0,,33.0,,157.0,113.0,2.5,30.8
2017-06-09 16:00:00,31.5,1007.0,,67.0,,33.3,,54.1,125.0,0.9.3,30.7
2017-06-09 17:00:00,29.1,1006.5,,76.0,,34.0,,113.0,4.0,0.6,30.7
2017-06-09 18:00:00,29.5,1006.0,,76.0,,33.3,,57.1,114.0,1.3.1,30.6
2017-06-09 19:00:00,29.4,1005.6,,77.0,,33.8,,33.1,309.0,1.1.2,30.5
2017-06-09 20:00:00,29.3,1005.3,,76.0,,31.3,,47.1,196.0,1.6.1,30.1
2017-06-09 21:00:00,29.5,1005.0,,75.0,,31.9,,66.0,1008.0,0.9.4,30.1
2017-06-09 22:00:00,29.3,1005.3,,76.0,,31.6,,43.0,66.0,1.2.2,30.0
2017-06-09 23:00:00,28.9,1005.4,,77.0,,31.9,,51.1,1814.0,1.6.2,30.1
2017-06-10 00:00:00,28.6,1006.2,,78.0,3.9,32.5,,34.0,151.0,0.9,30.1
2017-06-10 01:00:00,28.4,1006.8,,79.0,13.0,33.1,,47.0,169.0,0.3,30.3
2017-06-10 02:00:00,28.3,1007.6,,79.0,0.8,33.1,,29.0,184.0,0.3.1,30.3
2017-06-10 03:00:00,28.1,1008.0,,79.0,0.2,33.0,,3.0,196.0,0.3.2,30.2
2017-06-10 04:00:00,28.2,1008.1,,81.0,1.3,32.9,,293.0,198.0,0.6,30.1
2017-06-10 05:00:00,27.4,1007.8,,86.0,0.1,33.1,,129.0,192.0,0.4,30.0
2017-06-10 06:00:00,27.0,1007.7,,85.0,19.2,32.2,,62.0,176.0,1.3,29.8
2017-06-10 07:00:00,26.5,1007.2,,85.0,0.1,32.3,,42.0,156.0,1.9,29.9
2017-06-10 08:00:00,26.6,1007.0,,86.0,19.3,32.6,,44.0,131.0,0.8,30.2
2017-06-10 09:00:00,26.6,1007.0,,86.0,,32.9,,302.0,110.0,0.6.1,30.3
2017-06-10 10:00:00,26.9,1007.2,,88.0,,32.9,,45.0,88.0,0.4.1,30.5
2017-06-10 11:00:00,27.5,1007.6,,84.0,,32.9,,41.0,75.0,1.2,30.6
2017-06-10 12:00:00,29.3,1007.8,,76.0,,32.7,,46.0,67.0,1.3.1,31.0
2017-06-10 13:00:00,32.2,1007.8,,64.0,,32.7,,85.0,70.0,1.2.1,31.4
2017-06-10 14:00:00,32.5,1007.6,,62.0,,32.6,,151.0,76.0,1.6,31.7
2017-06-10 15:00:00,33.5,1007.2,,56.0,,32.2,,152.0,88.0,1.7,31.9
2017-06-10 16:00:00,33.8,1007.1,,55.0,,32.5,,154.0,99.0,2.0,31.8
2017-06-10 17:00:00,33.1,1006.5,,61.0,,33.5,,177.0,114.0,2.9,32.0
2017-06-10 18:00:00,33.6,1005.9,,58.0,,33.6,,185.0,303.0,3.2,31.6
2017-06-10 19:00:00,33.3,1005.0,,54.0,,33.5,,102.0,198.0,1.5,31.4
2017-06-10 20:00:00,33.2,1004.4,,56.0,,30.0,,170.0,1059.0,1.9.1,30.8
2017-06-10 21:00:00,31.7,1004.9,,62.0,,29.4,,172.0,64.0,2.1,30.7
2017-06-10 22:00:00,30.7,1005.2,,69.0,,29.2,,175.0,1912.0,1.8,30.6
2017-06-10 23:00:00,30.3,1005.9,,71.0,,29.1,,172.1,9999.0,1.6.1,30.4
2017-06-11 00:00:00,30.0,1006.3,,72.0,1.0,29.2,,157.0,135.0,0.7,30.4
2017-06-11 01:00:00,29.6,1006.7,,72.0,0.6,31.5,,168.0,142.0,0.6,30.6
2017-06-11 02:00:00,29.5,1007.3,,74.0,17.0,29.8,,8.0,164.0,0.3,30.4
2017-06-11 03:00:00,28.2,1007.2,,82.0,1.1,29.6,,74.0,177.0,0.5,30.2
2017-06-11 04:00:00,28.2,1006.7,,83.0,0.2,31.6,,46.0,194.0,1.0,30.5
2017-06-11 05:00:00,28.1,1006.1,,82.0,1.4,30.8,,50.0,197.0,1.1,30.1
2017-06-11 06:00:00,28.1,1005.8,,81.0,19.9,31.8,,49.0,198.0,1.1.1,30.4
2017-06-11 07:00:00,28.0,1005.7,,82.0,1.4,29.8,,293.0,186.0,1.0.1,30.1
2017-06-11 08:00:00,27.0,1005.6,,86.0,21.3,31.5,,24.0,169.0,1.1.2,30.3
2017-06-11 09:00:00,27.0,1005.7,,90.0,,32.0,,43.0,148.0,1.0.2,30.4
2017-06-11 10:00:00,27.1,1006.3,,90.0,,32.9,,52.0,122.0,0.5.1,30.8
2017-06-11 11:00:00,27.8,1007.3,,85.0,,33.3,,288.0,98.0,3.0,31.1
2017-06-11 12:00:00,28.1,1007.1,,81.0,,33.2,,47.0,76.0,0.8,31.7
2017-06-11 13:00:00,31.2,1007.3,,69.0,,33.5,,290.0,68.0,1.1.3,32.1
2017-06-11 14:00:00,32.0,1007.2,,65.0,,33.5,,284.0,60.0,1.3,32.5
2017-06-11 15:00:00,32.0,1006.8,,67.0,,33.5,,264.0,65.0,3.4,32.7
2017-06-11 16:00:00,32.3,1006.0,,63.0,,33.4,,254.0,77.0,4.3,32.9
2017-06-11 17:00:00,32.3,1005.5,,62.0,,32.9,,251.0,87.0,4.4,33.0
2017-06-11 18:00:00,32.4,1004.5,,61.0,,32.8,,247.0,200.0,4.6,32.8
2017-06-11 19:00:00,32.3,1003.9,,63.0,,32.3,,251.1,1111.0,4.2,32.4
2017-06-11 20:00:00,31.8,1003.9,,65.0,,31.8,,244.0,60.0,4.7,31.7
2017-06-11 21:00:00,31.3,1004.0,,67.0,,29.0,,251.2,2011.0,3.2,31.3
2017-06-11 22:00:00,30.6,1004.5,,69.0,,26.7,,244.1,9999.0,3.4.1,31.0
2017-06-11 23:00:00,30.2,1004.7,,72.0,,26.6,,247.1,9999.0,2.8,30.9
2017-06-12 00:00:00,30.0,1005.3,,73.0,0.1,27.2,,245.0,127.0,2.9,30.8
2017-06-12 01:00:00,30.1,1005.6,,75.0,8.8,27.5,,266.0,133.0,3.1,30.8
2017-06-12 02:00:00,29.9,1006.5,,73.0,0.1,27.2,,313.0,151.0,2.1,30.6
2017-06-12 03:00:00,29.7,1006.4,,71.0,9.0,28.1,,216.0,169.0,0.6,30.7
2017-06-12 04:00:00,29.4,1006.1,,74.0,9.0,28.2,,177.0,185.0,0.2,30.8
2017-06-12 05:00:00,29.0,1005.6,,80.0,,29.1,,297.0,198.0,3.7,30.7
2017-06-12 06:00:00,27.7,1005.1,,85.0,,29.3,,53.0,197.0,0.3,30.7
2017-06-12 07:00:00,27.2,1004.6,,85.0,,28.9,,47.0,190.0,1.2,30.1
2017-06-12 08:00:00,27.2,1004.5,,85.0,,27.4,,56.0,181.0,0.6.1,30.1
2017-06-12 09:00:00,27.3,1004.2,,86.0,,27.8,,47.1,158.0,0.6.2,30.3
2017-06-12 10:00:00,27.5,1005.0,,86.0,,31.0,,318.0,137.0,0.2.1,30.9
2017-06-12 11:00:00,28.7,1005.7,,80.0,,30.3,,232.0,110.0,2.3,31.5
2017-06-12 12:00:00,29.0,1005.9,,77.0,,31.1,,233.0,91.0,3.5,31.7
