,AT,BP,DT,HU,RN,SL,VB,WD,WL,WS,WT
2017-12-03 12:00:00,26.3,1015.5,,59.0,,31.2,,45.0,204.0,1.4.1,25.7
2017-12-03 13:00:00,27.8,1015.5,,55.0,,31.3,,46.0,218.0,1.0,25.8
2017-12-03 14:00:00,29.3,1015.4,,51.0,,31.4,,57.0,224.0,2.0,26.0
2017-12-03 15:00:00,30.0,1014.7,,50.0,,31.4,,64.0,221.0,2.6,25.8
2017-12-03 16:00:00,29.9,1014.0,,49.0,,31.5,,52.0,97.0,2.0.1,25.8
2017-12-03 17:00:00,28.9,1013.4,,51.0,,31.3,,41.0,532.0,2.3,25.8
2017-12-03 18:00:00,28.6,1013.0,,53.0,,31.1,,54.0,157.0,2.1,25.7
2017-12-03 19:00:00,27.3,1013.0,,57.0,,32.0,,51.0,1107.0,2.3.1,25.6
2017-12-03 20:00:00,26.7,1013.0,,59.0,,32.0,,44.0,138.0,1.7.1,25.6
2017-12-03 21:00:00,26.1,1013.4,,60.0,,32.0,,58.1,1523.0,1.1.1,25.5
2017-12-03 22:00:00,25.5,1013.8,,61.0,,32.0,,56.0,225.0,2.1.1,25.5
2017-12-03 23:00:00,25.0,1014.8,,63.0,,32.1,,62.0,2207.0,1.9,25.3
2017-12-04 00:00:00,24.6,1015.5,,65.0,,32.1,,65.0,72.0,1.6,25.3
2017-12-04 01:00:00,24.3,1015.8,,66.0,,32.2,,66.0,75.0,1.7,25.2
2017-12-04 02:00:00,24.4,1015.9,,65.0,,32.1,,64.0,88.0,1.5,25.1
2017-12-04 03:00:00,24.3,1015.8,,65.0,,32.1,,50.0,104.0,1.7.1,25.0
2017-12-04 04:00:00,24.2,1015.5,,66.0,,32.2,,51.0,123.0,1.6.1,25.0
2017-12-04 05:00:00,24.1,1015.1,,66.0,,32.2,,61.0,136.0,1.7.2,24.7
2017-12-04 06:00:00,23.9,1014.7,,66.0,,32.1,,54.0,139.0,1.2,24.7
2017-12-04 07:00:00,23.8,1014.6,,66.0,,32.1,,47.0,143.0,0.9,24.8
2017-12-04 08:00:00,24.1,1014.8,,65.0,,31.4,,66.1,142.0,2.0,24.7
2017-12-04 09:00:00,24.2,1015.2,,64.0,,30.1,,61.1,137.0,1.3,24.9
2017-12-04 10:00:00,24.3,1015.8,,64.0,,30.3,,12.0,142.0,0.8,25.0
2017-12-04 11:00:00,24.6,1016.0,,63.0,,31.0,,48.0,146.0,1.6.2,25.2
2017-12-04 12:00:00,25.2,1016.3,,61.0,,31.0,,53.0,159.0,1.2.1,25.4
2017-12-04 13:00:00,25.5,1016.6,,57.0,,31.1,,48.1,179.0,2.3,25.7
2017-12-04 14:00:00,26.5,1016.5,,55.0,,31.3,,35.0,200.0,2.2,25.6
2017-12-04 15:00:00,27.8,1015.8,,52.0,,31.1,,56.0,220.0,2.0.1,25.7
2017-12-04 16:00:00,28.9,1014.9,,50.0,,31.2,,44.0,231.0,1.8,25.8
2017-12-04 17:00:00,29.9,1013.5,,46.0,,31.4,,64.1,235.0,2.0.2,25.7
2017-12-04 18:00:00,29.9,1012.9,,45.0,,31.4,,63.0,70.0,2.6,25.6
2017-12-04 19:00:00,29.7,1012.6,,45.0,,31.9,,67.0,545.0,2.0.3,25.5
2017-12-04 20:00:00,28.4,1012.7,,49.0,,32.0,,60.0,236.0,2.4,25.5
2017-12-04 21:00:00,26.9,1013.6,,47.0,,32.1,,40.0,2257.0,1.9,25.4
2017-12-04 22:00:00,26.4,1014.2,,48.0,,32.2,,47.1,9999.0,1.9.1,25.5
2017-12-04 23:00:00,26.0,1014.9,,50.0,,32.3,,57.0,9999.0,1.8.1,25.2
2017-12-05 00:00:00,25.5,1015.5,,55.0,,32.3,,62.0,72.0,1.3,25.1
2017-12-05 01:00:00,24.8,1015.9,,62.0,,32.3,,62.1,63.0,1.2,25.0
2017-12-05 02:00:00,24.5,1016.1,,60.0,,32.3,,55.0,68.0,2.1,24.9
2017-12-05 03:00:00,24.2,1015.9,,58.0,,32.3,,35.0,82.0,1.8,24.8
2017-12-05 04:00:00,24.1,1016.0,,56.0,,32.3,,39.0,99.0,2.4,24.7
2017-12-05 05:00:00,23.6,1015.8,,59.0,,32.3,,19.0,117.0,1.1,24.5
2017-12-05 06:00:00,23.5,1015.6,,56.0,,32.3,,44.0,134.0,2.6,24.3
2017-12-05 07:00:00,23.1,1015.4,,58.0,,31.9,,34.0,138.0,1.5,23.9
2017-12-05 08:00:00,22.8,1015.5,,60.0,,32.0,,44.1,139.0,1.4,24.2
2017-12-05 09:00:00,22.5,1016.1,,60.0,,32.1,,327.0,137.0,0.6,24.3
2017-12-05 10:00:00,22.7,1016.9,,57.0,,30.6,,315.0,143.0,0.7,24.5
2017-12-05 11:00:00,23.0,1017.7,,57.0,,30.5,,37.0,144.0,1.5.1,24.8
2017-12-05 12:00:00,23.7,1018.6,,56.0,,30.8,,29.0,156.0,0.9,25.0
2017-12-05 13:00:00,24.7,1018.9,,53.0,,31.1,,40.0,171.0,1.7,25.1
2017-12-05 14:00:00,26.2,1018.7,,48.0,,31.1,,47.0,193.0,1.8.1,25.4
2017-12-05 15:00:00,27.4,1018.2,,44.0,,31.1,,27.0,214.0,0.9.1,25.2
2017-12-05 16:00:00,28.6,1017.0,,42.0,,31.3,,42.0,230.0,1.6,25.3
2017-12-05 17:00:00,28.7,1015.7,,40.0,,31.2,,342.0,238.0,0.9.2,25.3
2017-12-05 18:00:00,28.7,1015.0,,39.0,,31.3,,71.0,62.0,1.7.1,25.3
2017-12-05 19:00:00,27.8,1014.6,,41.0,,32.2,,51.0,651.0,1.6.1,25.2
2017-12-05 20:00:00,26.0,1014.5,,47.0,,32.2,,51.1,244.0,2.1.1,25.1
2017-12-05 21:00:00,25.3,1014.7,,48.0,,32.2,,58.0,2329.0,1.8.2,25.0
2017-12-05 22:00:00,24.3,1015.1,,59.0,,32.2,,64.0,9999.0,1.6.2,24.9
2017-12-05 23:00:00,23.8,1015.6,,54.0,,32.3,,62.2,9999.0,2.3,24.9
2017-12-06 00:00:00,23.2,1016.1,,55.0,,32.2,,54.0,117.0,2.0,24.8
2017-12-06 01:00:00,22.7,1016.2,,57.0,,32.2,,53.0,94.0,2.0.1,24.7
2017-12-06 02:00:00,22.5,1015.9,,58.0,,32.2,,44.0,76.0,1.3,24.6
2017-12-06 03:00:00,22.6,1015.1,,57.0,,32.2,,32.0,71.0,1.0,24.4
2017-12-06 04:00:00,22.6,1014.7,,59.0,,32.2,,25.0,75.0,1.9,24.2
2017-12-06 05:00:00,23.0,1014.3,,59.0,,32.3,,37.0,86.0,1.2,24.1
2017-12-06 06:00:00,23.1,1014.0,,60.0,,32.3,,55.0,101.0,1.8,24.0
2017-12-06 07:00:00,23.0,1013.8,,61.0,,32.2,,41.0,120.0,0.9,23.8
2017-12-06 08:00:00,22.5,1013.8,,63.0,,32.1,,35.0,135.0,1.6,23.6
2017-12-06 09:00:00,22.3,1014.0,,64.0,,32.2,,57.0,137.0,1.5,23.9
2017-12-06 10:00:00,22.3,1014.9,,65.0,,31.5,,44.1,143.0,1.4,24.4
2017-12-06 11:00:00,22.8,1015.7,,62.0,,31.0,,35.1,144.0,1.6.1,24.8
2017-12-06 12:00:00,24.0,1016.6,,59.0,,30.6,,56.0,146.0,0.9.1,25.1
2017-12-06 13:00:00,26.1,1016.7,,53.0,,30.8,,48.0,153.0,2.2,25.2
2017-12-06 14:00:00,26.9,1016.6,,51.0,,31.1,,53.1,166.0,2.5,25.0
2017-12-06 15:00:00,28.5,1016.1,,48.0,,31.2,,33.0,185.0,1.1,25.0
2017-12-06 16:00:00,28.8,1015.2,,45.0,,31.2,,57.1,204.0,3.1,25.1
2017-12-06 17:00:00,29.0,1014.3,,46.0,,31.3,,70.0,224.0,1.5.1,24.9
2017-12-06 18:00:00,28.7,1013.7,,48.0,,31.4,,66.0,239.0,2.0.2,24.8
2017-12-06 19:00:00,27.6,1013.3,,50.0,,32.1,,55.1,68.0,2.4,24.7
2017-12-06 20:00:00,26.1,1013.3,,57.0,,32.1,,51.0,806.0,2.6,24.7
2017-12-06 21:00:00,24.8,1013.8,,61.0,,32.1,,61.0,9999.0,1.8.1,24.8
2017-12-06 22:00:00,24.2,1013.9,,64.0,,32.1,,54.1,9999.0,0.9.2,24.7
2017-12-06 23:00:00,24.0,1014.5,,66.0,,32.3,,54.2,9999.0,1.3.1,24.8
2017-12-07 00:00:00,24.1,1015.0,,67.0,,32.2,,59.0,118.0,1.1,24.7
2017-12-07 01:00:00,24.1,1015.5,,67.0,,32.2,,52.0,90.0,1.4,24.7
2017-12-07 02:00:00,24.0,1015.5,,67.0,,32.2,,55.0,77.0,1.6,24.7
2017-12-07 03:00:00,23.8,1015.2,,68.0,,32.2,,44.0,72.0,1.9,24.6
2017-12-07 04:00:00,23.7,1015.0,,68.0,,32.0,,53.0,77.0,1.5,24.5
2017-12-07 05:00:00,23.7,1014.7,,68.0,,32.1,,52.1,88.0,0.9,24.5
2017-12-07 06:00:00,23.7,1014.1,,68.0,,32.2,,49.0,101.0,1.4.1,24.4
2017-12-07 07:00:00,23.3,1013.8,,69.0,,32.1,,51.0,118.0,1.3,24.3
2017-12-07 08:00:00,23.2,1013.9,,68.0,,32.0,,41.0,128.0,1.5.1,24.2
2017-12-07 09:00:00,23.3,1014.0,,68.0,,32.0,,59.1,132.0,0.9.1,24.3
2017-12-07 10:00:00,23.5,1014.5,,67.0,,32.1,,34.0,136.0,0.7,24.5
2017-12-07 11:00:00,23.6,1015.1,,66.0,,32.1,,56.0,134.0,1.8,24.7
2017-12-07 12:00:00,24.2,1015.9,,65.0,,30.9,,57.0,143.0,2.5,25.1
2017-12-07 13:00:00,25.3,1016.3,,61.0,,31.2,,52.2,147.0,2.1,25.0
2017-12-07 14:00:00,26.8,1016.0,,56.0,,34.0,,59.2,162.0,2.4,25.1
2017-12-07 15:00:00,27.0,1015.4,,55.0,,33.6,,55.1,179.0,2.3,25.0
2017-12-07 16:00:00,28.1,1014.4,,52.0,,33.8,,51.1,195.0,1.7,25.0
2017-12-07 17:00:00,28.1,1013.5,,53.0,,33.9,,101.0,212.0,2.5.1,24.9
2017-12-07 18:00:00,28.7,1013.0,,51.0,,34.0,,72.0,247.0,1.5.2,24.8
2017-12-07 19:00:00,27.4,1013.0,,55.0,,34.6,,66.0,13.0,1.8.1,24.7
2017-12-07 20:00:00,26.2,1013.3,,58.0,,34.7,,71.0,70.0,2.2,24.7
2017-12-07 21:00:00,25.1,1013.8,,61.0,,34.6,,66.1,858.0,1.8.2,24.7
2017-12-07 22:00:00,24.8,1014.5,,63.0,,34.5,,59.3,9999.0,1.7.1,24.7
2017-12-07 23:00:00,24.6,1015.6,,65.0,,34.4,,53.1,9999.0,2.1.1,24.6
2017-12-08 00:00:00,24.3,1016.3,,65.0,,34.8,,58.0,131.0,1.5,24.6
2017-12-08 01:00:00,24.2,1017.1,,61.0,,34.8,,59.0,109.0,2.1,24.6
2017-12-08 02:00:00,24.1,1017.5,,61.0,,34.8,,62.0,88.0,1.7,24.6
2017-12-08 03:00:00,23.9,1017.8,,62.0,,34.8,,48.0,74.0,2.3,24.4
2017-12-08 04:00:00,23.7,1017.8,,62.0,,34.8,,51.0,71.0,2.9,24.4
2017-12-08 05:00:00,23.5,1017.7,,63.0,,34.7,,72.0,76.0,2.1.1,24.3
2017-12-08 06:00:00,23.4,1017.4,,63.0,,34.6,,26.0,84.0,2.2,24.1
2017-12-08 07:00:00,23.1,1017.5,,60.0,,34.7,,58.1,101.0,1.8,24.0
2017-12-08 08:00:00,22.9,1017.4,,58.0,,34.6,,84.0,114.0,1.7.1,23.9
2017-12-08 09:00:00,22.6,1017.4,,56.0,,34.6,,85.0,124.0,0.8,23.8
2017-12-08 10:00:00,22.4,1017.8,,53.0,,34.6,,39.0,129.0,1.7.2,24.1
2017-12-08 11:00:00,22.5,1018.2,,54.0,,34.7,,41.0,133.0,2.0,24.5
2017-12-08 12:00:00,23.4,1019.1,,51.0,,34.7,,22.0,136.0,2.0.1,24.7
2017-12-08 13:00:00,24.6,1019.4,,44.0,,34.6,,36.0,142.0,2.3.1,25.4
2017-12-08 14:00:00,25.7,1019.2,,39.0,,34.2,,51.1,145.0,2.7,25.6
2017-12-08 15:00:00,26.8,1018.5,,37.0,,34.3,,32.0,162.0,1.7.3,25.2
2017-12-08 16:00:00,27.2,1017.5,,36.0,,34.2,,32.1,176.0,1.2,25.1
2017-12-08 17:00:00,27.8,1016.4,,35.0,,34.4,,65.0,191.0,1.8.1,24.8
2017-12-08 18:00:00,27.7,1015.7,,36.0,,34.5,,54.0,227.0,2.2.1,24.6
2017-12-08 19:00:00,27.4,1015.4,,37.0,,34.6,,55.0,124.0,2.1.2,24.5
2017-12-08 20:00:00,26.1,1015.4,,44.0,,34.6,,74.0,69.0,1.3,24.4
2017-12-08 21:00:00,24.4,1016.3,,45.0,,34.7,,57.0,1008.0,2.0.2,24.3
2017-12-08 22:00:00,23.2,1017.0,,49.0,,34.7,,54.1,9999.0,2.1.3,24.4
2017-12-08 23:00:00,22.5,1017.8,,51.0,,34.7,,49.0,9999.0,2.7.1,24.3
2017-12-09 00:00:00,21.8,1018.4,,54.0,,34.7,,64.0,159.0,2.2,24.1
2017-12-09 01:00:00,21.1,1018.9,,56.0,,34.7,,51.0,136.0,2.8,24.2
2017-12-09 02:00:00,20.2,1019.0,,58.0,,34.7,,62.0,115.0,2.5,24.1
2017-12-09 03:00:00,20.1,1019.0,,57.0,,34.6,,49.0,95.0,1.9,23.8
2017-12-09 04:00:00,19.9,1019.0,,56.0,,34.6,,36.0,84.0,2.5.1,23.5
2017-12-09 05:00:00,19.8,1018.9,,53.0,,34.6,,42.0,86.0,2.7,23.3
2017-12-09 06:00:00,19.8,1018.3,,52.0,,34.7,,23.0,84.0,1.5,23.2
2017-12-09 07:00:00,19.7,1017.9,,52.0,,34.7,,30.0,101.0,1.9.1,23.0
2017-12-09 08:00:00,19.8,1017.8,,51.0,,34.7,,27.0,112.0,1.8,22.8
2017-12-09 09:00:00,19.6,1018.1,,51.0,,34.6,,22.0,123.0,1.4,22.9
2017-12-09 10:00:00,19.5,1018.3,,52.0,,34.6,,59.0,132.0,2.2.1,23.1
2017-12-09 11:00:00,19.8,1018.8,,52.0,,34.7,,62.1,135.0,1.1,23.6
2017-12-09 12:00:00,20.8,1019.3,,50.0,,34.7,,41.0,139.0,2.2.2,23.9
2017-12-09 13:00:00,22.5,1019.6,,45.0,,34.7,,36.1,141.0,2.2.3,24.2
2017-12-09 14:00:00,24.0,1019.2,,40.0,,33.8,,52.0,142.0,2.3,24.5
2017-12-09 15:00:00,25.2,1018.4,,38.0,,33.7,,63.0,151.0,1.5.1,24.8
2017-12-09 16:00:00,26.0,1016.9,,39.0,,32.8,,67.0,161.0,1.6,24.7
2017-12-09 17:00:00,26.0,1015.7,,38.0,,34.0,,53.0,174.0,1.5.2,24.5
2017-12-09 18:00:00,25.9,1015.0,,40.0,,34.3,,98.0,217.0,2.0,24.2
2017-12-09 19:00:00,25.2,1014.8,,44.0,,34.3,,111.0,156.0,2.5.2,24.1
2017-12-09 20:00:00,23.4,1014.9,,50.0,,34.3,,73.0,78.0,1.6.1,23.9
2017-12-09 21:00:00,22.6,1015.5,,53.0,,34.4,,67.1,1035.0,1.7,23.9
2017-12-09 22:00:00,22.3,1016.2,,54.0,,34.5,,65.0,9999.0,1.2,23.9
2017-12-09 23:00:00,22.1,1016.7,,55.0,,34.5,,57.0,9999.0,2.1,23.8
2017-12-10 00:00:00,21.6,1017.1,,57.0,,34.6,,62.0,175.0,1.2,23.8
2017-12-10 01:00:00,21.1,1017.4,,60.0,,34.6,,55.0,155.0,0.5,23.7
2017-12-10 02:00:00,20.7,1017.1,,60.0,,34.5,,45.0,142.0,1.2.1,23.5
2017-12-10 03:00:00,20.6,1017.0,,58.0,,34.7,,44.0,121.0,0.9,23.5
2017-12-10 04:00:00,20.3,1016.3,,59.0,,34.7,,43.0,105.0,2.0,23.5
2017-12-10 05:00:00,20.0,1015.5,,60.0,,34.8,,44.1,99.0,1.1,23.6
2017-12-10 06:00:00,19.7,1014.5,,61.0,,34.8,,20.0,97.0,0.4,23.5
2017-12-10 07:00:00,19.5,1014.5,,63.0,,34.8,,53.0,105.0,1.2.2,23.4
2017-12-10 08:00:00,19.4,1014.8,,64.0,,34.8,,52.0,115.0,1.0,23.3
2017-12-10 09:00:00,19.5,1015.3,,64.0,,34.7,,63.0,126.0,1.2.3,23.3
2017-12-10 10:00:00,19.3,1016.4,,65.0,,34.7,,43.1,137.0,0.2,23.4
2017-12-10 11:00:00,19.7,1017.5,,64.0,,34.5,,54.0,141.0,0.9.1,23.8
2017-12-10 12:00:00,21.4,1018.3,,58.0,,34.6,,13.0,144.0,0.6,24.1
2017-12-10 13:00:00,23.5,1018.4,,52.0,,34.6,,38.0,145.0,1.2.4,24.1
2017-12-10 14:00:00,25.1,1017.9,,47.0,,33.5,,60.0,146.0,1.8,24.7
2017-12-10 15:00:00,26.6,1017.2,,42.0,,33.2,,95.0,148.0,1.8.1,24.9
2017-12-10 16:00:00,26.9,1016.3,,40.0,,34.0,,59.0,147.0,2.3,24.4
2017-12-10 17:00:00,27.9,1015.1,,39.0,,33.9,,115.0,153.0,1.8.2,24.4
2017-12-10 18:00:00,26.3,1014.6,,48.0,,34.1,,75.0,205.0,1.6,24.3
2017-12-10 19:00:00,25.1,1014.7,,51.0,,34.3,,58.0,318.0,1.9,24.1
2017-12-10 20:00:00,24.5,1015.0,,55.0,,34.3,,73.0,95.0,1.6.1,24.0
2017-12-10 21:00:00,23.9,1015.6,,59.0,,34.4,,72.0,1216.0,1.2.5,23.9
2017-12-10 22:00:00,23.5,1016.0,,61.0,,34.5,,57.0,9999.0,1.3,23.9
2017-12-10 23:00:00,23.3,1016.4,,62.0,,34.5,,58.1,9999.0,1.0.1,23.8
2017-12-11 00:00:00,23.0,1017.2,,63.0,,34.5,,74.0,145.0,0.6,23.8
2017-12-11 01:00:00,22.8,1017.6,,63.0,,34.6,,61.0,127.0,1.3,23.8
2017-12-11 02:00:00,22.7,1017.2,,64.0,,34.6,,58.0,112.0,1.1,23.8
2017-12-11 03:00:00,22.6,1017.2,,63.0,,34.5,,34.0,103.0,1.0,23.7
2017-12-11 04:00:00,22.3,1016.8,,63.0,,34.5,,35.0,101.0,1.5,23.6
2017-12-11 05:00:00,22.3,1016.3,,62.0,,34.5,,56.0,102.0,1.7,23.6
2017-12-11 06:00:00,22.2,1015.8,,61.0,,34.5,,55.0,108.0,2.0,23.4
2017-12-11 07:00:00,22.0,1015.8,,62.0,,34.5,,37.0,119.0,1.0.1,23.4
2017-12-11 08:00:00,22.0,1015.5,,61.0,,34.8,,55.1,132.0,1.6,23.7
2017-12-11 09:00:00,22.0,1015.6,,61.0,,34.7,,55.2,136.0,1.5.1,23.5
2017-12-11 10:00:00,21.8,1016.2,,62.0,,34.7,,65.0,144.0,1.9,23.5
2017-12-11 11:00:00,21.9,1017.0,,63.0,,34.8,,52.0,150.0,1.2,23.6
2017-12-11 12:00:00,22.0,1017.5,,62.0,,34.8,,53.0,148.0,2.1,23.6
2017-12-11 13:00:00,22.3,1017.7,,57.0,,34.7,,53.1,145.0,2.1.1,24.0
2017-12-11 14:00:00,22.7,1017.6,,51.0,,34.7,,59.0,140.0,1.7.1,24.0
2017-12-11 15:00:00,24.5,1016.4,,47.0,,33.5,,47.0,139.0,1.3.1,24.1
2017-12-11 16:00:00,25.4,1015.0,,45.0,,33.8,,37.1,180.0,1.2.1,24.1
2017-12-11 17:00:00,25.4,1013.8,,44.0,,33.9,,34.1,354.0,1.2.2,24.0
2017-12-11 18:00:00,24.8,1013.4,,47.0,,34.0,,46.0,95.0,0.9,23.9
2017-12-11 19:00:00,23.8,1013.5,,51.0,,34.2,,60.0,1243.0,1.7.2,23.9
2017-12-11 20:00:00,23.7,1013.7,,53.0,,34.2,,57.0,151.0,1.3.2,23.8
2017-12-11 21:00:00,23.4,1014.1,,54.0,,34.5,,62.0,1912.0,1.5.2,23.9
2017-12-11 22:00:00,23.4,1014.9,,55.0,,34.5,,64.0,135.0,1.0.2,23.8
2017-12-11 23:00:00,23.3,1015.4,,56.0,,34.5,,52.1,2237.0,1.4,23.8
2017-12-12 00:00:00,23.3,1016.0,,57.0,,34.5,,46.0,156.0,1.0,23.8
2017-12-12 01:00:00,23.2,1017.0,,57.0,,34.5,,53.0,146.0,1.4,23.7
2017-12-12 02:00:00,23.1,1016.8,,58.0,,34.5,,32.0,138.0,0.9,23.7
2017-12-12 03:00:00,23.0,1016.5,,58.0,,34.1,,44.0,128.0,0.9.1,23.5
2017-12-12 04:00:00,22.9,1016.0,,59.0,,34.2,,44.1,118.0,0.7,23.4
2017-12-12 05:00:00,22.8,1015.5,,61.0,,34.4,,48.0,108.0,1.0.1,23.7
2017-12-12 06:00:00,22.7,1015.0,,63.0,,34.5,,349.0,110.0,0.6,23.7
2017-12-12 07:00:00,22.6,1014.5,,63.0,,34.5,,46.1,114.0,1.4.1,23.7
2017-12-12 08:00:00,22.5,1014.5,,64.0,,34.5,,42.0,123.0,1.4.2,23.6
2017-12-12 09:00:00,22.5,1015.0,,66.0,,34.5,,60.0,133.0,0.8,23.5
2017-12-12 10:00:00,22.6,1015.8,,65.0,,34.6,,19.0,147.0,0.7.1,23.6
2017-12-12 11:00:00,22.9,1016.1,,64.0,,34.6,,56.0,158.0,0.6.1,23.8
2017-12-12 12:00:00,23.4,1016.9,,64.0,,34.7,,52.0,163.0,1.2,23.9
2017-12-12 13:00:00,24.0,1017.2,,64.0,,34.7,,30.0,162.0,0.4,24.0
2017-12-12 14:00:00,24.4,1016.7,,63.0,,34.5,,57.0,161.0,1.5,24.4
2017-12-12 15:00:00,25.0,1015.8,,61.0,,34.0,,45.0,158.0,1.7,24.6
