,AT,BP,DT,HU,RN,SL,VB,WD,WL,WS,WT
2017-09-05 06:00:00,30.1,1007.0,,79.0,,30.0,,155.1,125.0,2.2,
2017-09-05 07:00:00,29.9,1007.0,,81.0,,30.4,,141.0,105.0,1.6.1,
2017-09-05 08:00:00,29.8,1006.7,,82.0,,31.1,,153.1,93.0,1.7,
2017-09-05 09:00:00,28.8,1007.7,,78.0,,31.9,,318.0,77.0,2.1,
2017-09-05 10:00:00,28.1,1007.5,,77.0,,32.0,,45.0,74.0,1.0,
2017-09-05 11:00:00,28.7,1007.9,,76.0,,32.0,,56.0,79.0,0.8,
2017-09-05 12:00:00,31.8,1008.3,,67.0,,32.2,,47.0,84.0,1.0.1,
2017-09-05 13:00:00,32.9,1008.7,,62.0,,31.6,,206.0,99.0,2.1.1,
2017-09-05 14:00:00,33.6,1009.0,,60.0,,31.0,,167.0,113.0,2.5,
2017-09-05 15:00:00,33.4,1008.6,,61.0,,31.6,,192.0,119.0,2.6,
2017-09-05 16:00:00,32.7,1007.9,,60.0,,31.4,,182.0,114.0,3.2,
2017-09-05 17:00:00,33.4,1006.7,,61.0,,31.5,,219.0,226.0,2.5.1,
2017-09-05 18:00:00,33.7,1005.5,,61.0,,31.5,,196.0,188.0,2.5.2,
2017-09-05 19:00:00,34.6,1005.1,,55.0,,31.6,,162.0,921.0,2.7,
2017-09-05 20:00:00,34.2,1005.4,,56.0,,31.7,,170.0,71.0,2.0.1,
2017-09-05 21:00:00,32.3,1005.7,,67.0,,28.8,,185.0,1826.0,2.5.3,
2017-09-05 22:00:00,31.3,1006.2,,71.0,,28.9,,147.0,131.0,1.9.1,
2017-09-05 23:00:00,31.0,1006.8,,74.0,,28.9,,153.2,2353.0,1.1,
2017-09-06 00:00:00,30.6,1007.3,,74.0,99999.8,27.3,,163.0,132.0,1.5,30.2
2017-09-06 01:00:00,30.5,1008.2,,76.0,99999.8,29.1,,180.0,154.0,1.0,30.4
2017-09-06 02:00:00,30.5,1008.6,,77.0,99999.8,29.3,,85.0,170.0,0.4,30.3
2017-09-06 03:00:00,30.4,1008.2,,77.0,99999.8,28.5,,165.0,183.0,0.9,30.1
2017-09-06 04:00:00,30.3,1007.7,,77.0,99999.8,27.9,,113.0,187.0,0.2,30.1
2017-09-06 05:00:00,30.1,1007.2,,79.0,99999.8,27.9,,167.0,193.0,0.5,29.9
2017-09-06 06:00:00,29.9,1006.3,,79.0,,28.6,,73.0,184.0,1.0.1,29.9
2017-09-06 07:00:00,29.3,1005.9,,75.0,,30.6,,42.0,167.0,1.0.2,29.9
2017-09-06 08:00:00,29.4,1006.7,,79.0,,31.1,,323.0,148.0,1.7,29.8
2017-09-06 09:00:00,28.8,1007.2,,76.0,,31.4,,37.0,9998.0,1.5.1,29.9
2017-09-06 10:00:00,28.3,1007.6,,73.0,,31.7,,41.0,9998.0,0.9.1,30.2
2017-09-06 11:00:00,29.0,1007.7,,70.0,,31.7,,56.0,9998.0,1.1,30.4
2017-09-06 12:00:00,32.2,1008.3,,61.0,,30.9,,343.0,9998.0,1.0.3,30.9
2017-09-06 13:00:00,32.8,1008.5,,63.0,,31.2,,208.0,9998.0,2.9,31.2
2017-09-06 14:00:00,33.5,1008.5,,56.0,,30.8,,203.0,9998.0,1.6,31.5
2017-09-06 15:00:00,32.9,1008.2,,59.0,,99.99799999999999,,207.0,9998.0,3.8,999.8
2017-09-06 16:00:00,33.0,1007.5,,60.0,,99.99799999999999,,213.0,9998.0,3.9,999.8
2017-09-06 17:00:00,32.5,1006.8,,64.0,,99.99799999999999,,215.0,9998.0,4.1,999.8
2017-09-06 18:00:00,999.8,9999.8,,998.0,,99.99799999999999,,998.0,110.0,99.8,999.8
2017-09-06 19:00:00,999.8,9999.8,,998.0,,99.99799999999999,,998.1,249.0,99.8.1,999.8
2017-09-06 20:00:00,999.8,9999.8,,998.0,,99.99799999999999,,998.2,197.0,99.8.2,999.8
2017-09-06 21:00:00,999.8,9999.8,,998.0,,99.99799999999999,,998.3,1045.0,99.8.3,999.8
2017-09-06 22:00:00,999.8,9999.8,,998.0,,99.99799999999999,,998.4,9999.0,99.8.4,999.8
2017-09-06 23:00:00,999.8,9999.8,,998.0,,99.99799999999999,,998.5,9999.0,99.8.5,999.8
2017-09-07 00:00:00,30.2,1007.4,,73.0,0.6,30.2,,113.0,155.0,1.3,30.4
2017-09-07 01:00:00,30.1,1008.1,,74.0,4.4,30.9,,48.0,174.0,1.0,30.5
2017-09-07 02:00:00,29.7,1008.2,,74.0,1.3,29.2,,357.0,176.0,0.6,29.9
2017-09-07 03:00:00,29.5,1008.3,,75.0,0.3,29.0,,31.0,187.0,0.4,29.6
2017-09-07 04:00:00,29.6,1008.0,,73.0,0.1,28.0,,51.0,188.0,0.8,29.6
2017-09-07 05:00:00,29.2,1007.4,,73.0,5.0,27.4,,357.1,181.0,0.3,29.5
2017-09-07 06:00:00,29.0,1006.9,,75.0,1.7,26.7,,343.0,162.0,0.4.1,29.4
2017-09-07 07:00:00,28.7,1006.6,,77.0,6.7,27.8,,189.0,142.0,0.4.2,29.4
2017-09-07 08:00:00,28.3,1007.6,,76.0,,29.2,,159.0,120.0,1.9,29.5
2017-09-07 09:00:00,28.7,1008.4,,76.0,,29.4,,199.0,102.0,5.2,29.5
2017-09-07 10:00:00,27.2,1009.4,,83.0,,30.7,,290.0,91.0,6.1,29.8
2017-09-07 11:00:00,25.8,1009.7,,86.0,,31.4,,328.0,81.0,0.8.1,30.2
2017-09-07 12:00:00,26.2,1010.3,,84.0,,31.4,,39.0,94.0,0.3.1,30.8
2017-09-07 13:00:00,27.1,1010.4,,81.0,,31.9,,131.0,111.0,0.6.1,30.9
2017-09-07 14:00:00,30.3,1009.8,,63.0,,31.4,,284.0,124.0,0.6.2,30.9
2017-09-07 15:00:00,30.9,1009.3,,63.0,,31.7,,288.0,134.0,1.0.1,31.1
2017-09-07 16:00:00,31.4,1008.7,,62.0,,30.8,,199.1,144.0,2.2,31.2
2017-09-07 17:00:00,31.5,1007.9,,63.0,,32.0,,194.0,8.0,3.0,30.8
2017-09-07 18:00:00,31.0,1007.2,,68.0,,31.7,,187.0,112.0,2.4,30.8
2017-09-07 19:00:00,30.5,1006.7,,69.0,,29.5,,216.0,404.0,3.0.1,30.3
2017-09-07 20:00:00,30.4,1007.1,,66.0,,27.1,,224.0,194.0,1.6,30.1
2017-09-07 21:00:00,30.0,1007.8,,72.0,,26.2,,196.0,1118.0,1.4,30.1
2017-09-07 22:00:00,29.7,1007.8,,71.0,,26.6,,160.0,78.0,0.2,30.0
2017-09-07 23:00:00,29.4,1008.1,,72.0,,26.5,,328.1,1848.0,0.3.2,29.9
2017-09-08 00:00:00,29.4,1008.8,,74.0,0.4,28.2,,55.0,131.0,0.4,30.1
2017-09-08 01:00:00,29.3,1009.4,,74.0,3.4,28.9,,19.0,154.0,0.7,30.0
2017-09-08 02:00:00,29.1,1009.8,,75.0,1.1,30.2,,33.0,170.0,0.3,30.0
2017-09-08 03:00:00,28.9,1009.6,,76.0,0.6,30.2,,16.0,178.0,0.1,30.0
2017-09-08 04:00:00,28.9,1009.1,,77.0,0.3,29.7,,1.0,186.0,0.5,29.8
2017-09-08 05:00:00,27.9,1008.9,,84.0,0.2,26.6,,33.1,182.0,0.7.1,29.4
2017-09-08 06:00:00,27.7,1008.5,,85.0,0.2,26.3,,21.0,171.0,0.6,29.3
2017-09-08 07:00:00,27.5,1008.4,,86.0,0.3,29.6,,19.1,151.0,0.4.1,29.7
2017-09-08 08:00:00,27.5,1009.0,,86.0,0.3,27.2,,331.0,134.0,0.5.1,29.3
2017-09-08 09:00:00,27.3,1009.1,,85.0,0.1,27.0,,47.0,116.0,1.2,29.0
2017-09-08 10:00:00,27.3,1009.8,,85.0,0.4,30.7,,73.0,101.0,0.8,29.3
2017-09-08 11:00:00,27.6,1010.4,,88.0,0.3,29.7,,145.0,99.0,0.9,29.4
2017-09-08 12:00:00,27.6,1010.7,,89.0,0.3,31.2,,94.0,97.0,0.1.1,29.5
2017-09-08 13:00:00,28.2,1011.1,,85.0,0.3,31.4,,33.2,109.0,0.7.2,29.5
2017-09-08 14:00:00,27.8,1011.4,,80.0,0.3,31.8,,119.0,125.0,3.2,29.6
2017-09-08 15:00:00,26.9,1011.1,,86.0,0.1,31.4,,97.0,139.0,1.3,29.7
2017-09-08 16:00:00,27.9,1009.6,,84.0,0.2,31.5,,2.0,146.0,0.0,29.7
2017-09-08 17:00:00,29.6,1008.9,,78.0,0.2,31.9,,228.0,108.0,0.5.2,29.8
2017-09-08 18:00:00,29.6,1007.6,,78.0,0.1,31.6,,198.0,103.0,0.3.1,29.9
2017-09-08 19:00:00,30.4,1007.4,,74.0,0.1,32.4,,249.0,617.0,0.9.1,29.9
2017-09-08 20:00:00,30.9,1007.2,,68.0,6.5,29.0,,253.0,188.0,0.1.2,29.3
2017-09-08 21:00:00,30.5,1006.7,,74.0,2.7,27.3,,189.0,1220.0,0.5.3,29.2
2017-09-08 22:00:00,29.2,1007.0,,79.0,9.2,26.4,,147.0,93.0,0.7.3,29.1
2017-09-08 23:00:00,28.7,1007.5,,82.0,,28.4,,112.0,1913.0,1.0,29.3
2017-09-09 00:00:00,28.5,1008.6,,82.0,0.1,28.8,,59.0,111.0,0.5,29.2
2017-09-09 01:00:00,28.1,1009.2,,82.0,0.1,30.5,,350.0,125.0,0.6,29.3
2017-09-09 02:00:00,28.1,1009.3,,83.0,0.1,31.0,,8.0,146.0,0.4,29.4
2017-09-09 03:00:00,27.9,1009.3,,84.0,0.1,31.5,,47.0,162.0,0.8,29.3
2017-09-09 04:00:00,27.6,1008.9,,84.0,0.1,30.1,,55.0,171.0,0.5.1,29.0
2017-09-09 05:00:00,27.4,1008.2,,83.0,0.1,28.1,,56.0,177.0,1.1,28.5
2017-09-09 06:00:00,27.4,1007.9,,82.0,0.1,25.6,,37.0,172.0,0.8.1,28.3
2017-09-09 07:00:00,27.5,1007.8,,82.0,0.1,26.5,,45.0,157.0,1.4,28.7
2017-09-09 08:00:00,27.6,1007.8,,83.0,0.1,27.1,,46.0,141.0,0.9,28.9
2017-09-09 09:00:00,27.5,1007.8,,84.0,0.1,26.2,,58.0,127.0,1.2,28.9
2017-09-09 10:00:00,27.7,1008.1,,84.0,0.1,27.4,,39.0,114.0,0.9.1,29.3
2017-09-09 11:00:00,29.0,1008.8,,80.0,0.1,29.6,,54.0,102.0,0.5.2,29.5
2017-09-09 12:00:00,30.6,1009.2,,74.0,0.2,28.9,,189.0,105.0,0.8.2,29.9
2017-09-09 13:00:00,32.4,1009.5,,66.0,0.1,30.3,,166.0,110.0,2.4,30.2
2017-09-09 14:00:00,32.2,1009.7,,67.0,0.1,30.7,,142.0,128.0,2.6,30.4
2017-09-09 15:00:00,33.4,1009.5,,64.0,0.1,30.9,,170.0,142.0,2.6.1,30.6
2017-09-09 16:00:00,32.7,1008.9,,65.0,0.1,30.5,,176.0,158.0,4.4,30.9
2017-09-09 17:00:00,33.3,1008.4,,63.0,0.1,29.8,,174.0,101.0,3.5,31.1
2017-09-09 18:00:00,33.3,1007.8,,61.0,0.1,31.0,,170.1,96.0,3.7,30.8
2017-09-09 19:00:00,33.3,1006.7,,60.0,0.8,31.4,,169.0,634.0,2.8,30.5
2017-09-09 20:00:00,32.8,1006.6,,63.0,1.2,31.0,,165.0,179.0,2.8.1,30.4
2017-09-09 21:00:00,31.9,1006.6,,66.0,2.0,29.6,,173.0,1251.0,3.1,29.9
2017-09-09 22:00:00,30.6,1007.1,,71.0,,28.7,,171.0,98.0,2.5,29.7
2017-09-09 23:00:00,30.2,1007.3,,72.0,,27.5,,153.0,1909.0,1.5,29.6
2017-09-10 00:00:00,30.1,1008.3,,73.0,0.1,27.6,,67.0,93.0,1.1,29.4
2017-09-10 01:00:00,29.9,1008.8,,75.0,0.1,27.6,,145.0,101.0,0.7,29.4
2017-09-10 02:00:00,29.9,1009.2,,74.0,0.1,28.7,,165.0,115.0,1.4,29.5
2017-09-10 03:00:00,29.6,1009.3,,75.0,0.1,28.6,,155.0,134.0,1.3,29.4
2017-09-10 04:00:00,29.4,1009.2,,75.0,0.1,27.7,,180.0,150.0,0.7.1,29.1
2017-09-10 05:00:00,29.3,1009.1,,74.0,0.1,29.1,,147.0,159.0,0.9,29.3
2017-09-10 06:00:00,29.2,1008.5,,76.0,0.1,28.1,,95.0,161.0,0.5,29.2
2017-09-10 07:00:00,28.9,1008.5,,77.0,0.1,27.6,,85.0,156.0,0.8,29.3
2017-09-10 08:00:00,28.7,1008.7,,79.0,0.1,28.0,,45.0,143.0,0.5.1,29.4
2017-09-10 09:00:00,28.4,1008.7,,80.0,0.7,27.8,,47.0,127.0,1.0,29.5
2017-09-10 10:00:00,28.4,1008.7,,80.0,0.2,28.0,,46.0,111.0,0.8.1,29.8
2017-09-10 11:00:00,29.3,1009.8,,76.0,0.9,29.1,,100.0,110.0,0.1,30.0
2017-09-10 12:00:00,30.4,1010.6,,70.0,,29.1,,166.0,103.0,0.9.1,30.5
2017-09-10 13:00:00,32.2,1010.9,,64.0,,28.9,,170.0,114.0,2.0,31.0
2017-09-10 14:00:00,33.2,1011.0,,59.0,,29.4,,167.0,127.0,2.4,31.3
2017-09-10 15:00:00,33.2,1010.7,,58.0,,29.3,,126.0,140.0,2.0.1,31.6
2017-09-10 16:00:00,33.2,1010.1,,59.0,,29.4,,148.0,166.0,3.1,31.6
2017-09-10 17:00:00,33.4,1009.6,,58.0,,29.5,,143.0,58.0,2.5,31.4
2017-09-10 18:00:00,33.6,1008.7,,58.0,,29.4,,146.0,90.0,2.7,31.1
2017-09-10 19:00:00,33.0,1008.0,,60.0,,28.9,,171.0,734.0,3.9,30.8
2017-09-10 20:00:00,32.4,1007.8,,60.0,,29.1,,135.0,163.0,2.2,30.6
2017-09-10 21:00:00,32.1,1008.0,,62.0,,29.5,,180.1,1316.0,2.1,30.6
2017-09-10 22:00:00,30.6,1008.1,,66.0,,28.9,,169.0,103.0,1.8,30.0
2017-09-10 23:00:00,30.2,1008.9,,67.0,,29.1,,160.0,2000.0,2.0.2,30.0
2017-09-11 00:00:00,30.0,1009.5,,69.0,,29.6,,88.0,94.0,1.1,
2017-09-11 01:00:00,29.6,1009.9,,71.0,,30.2,,66.0,94.0,1.0,
2017-09-11 02:00:00,29.6,1009.9,,71.0,,30.6,,62.0,100.0,1.1.1,
2017-09-11 03:00:00,29.3,1009.7,,71.0,,30.6,,71.0,113.0,0.7,
2017-09-11 04:00:00,28.9,1009.6,,75.0,,31.5,,1.0,129.0,0.4,
2017-09-11 05:00:00,28.6,1009.9,,75.0,,32.1,,340.0,137.0,0.4.1,
2017-09-11 06:00:00,28.7,1009.7,,75.0,,32.2,,329.0,152.0,0.3,
2017-09-11 07:00:00,28.6,1009.8,,76.0,,31.9,,5.0,154.0,0.6,
2017-09-11 08:00:00,28.3,1009.6,,77.0,,29.2,,46.0,146.0,1.0.1,
2017-09-11 09:00:00,28.0,1009.5,,78.0,,28.6,,29.0,137.0,0.3.1,
2017-09-11 10:00:00,28.2,1009.5,,78.0,,28.3,,22.0,126.0,0.4.2,
2017-09-11 11:00:00,28.7,1009.6,,77.0,,27.8,,29.1,116.0,0.4.3,
2017-09-11 12:00:00,31.4,1009.8,,65.0,,26.4,,239.0,117.0,0.8,
2017-09-11 13:00:00,31.2,1010.0,,66.0,,26.6,,233.0,118.0,1.8,
2017-09-11 14:00:00,31.3,1009.7,,64.0,,26.1,,215.0,128.0,3.3,
2017-09-11 15:00:00,32.1,1009.4,,62.0,,25.8,,219.0,145.0,3.2,
2017-09-11 16:00:00,33.3,1009.0,,57.0,,25.5,,178.0,177.0,3.6,
2017-09-11 17:00:00,34.0,1008.3,,52.0,,25.5,,165.0,133.0,3.5,
2017-09-11 18:00:00,33.0,1008.1,,56.0,,25.7,,180.0,90.0,4.0,
2017-09-11 19:00:00,33.1,1007.7,,55.0,,27.3,,179.0,839.0,3.4,
2017-09-11 20:00:00,31.4,1008.1,,62.0,,28.0,,203.0,156.0,2.1,
2017-09-11 21:00:00,30.9,1008.4,,64.0,,28.5,,179.1,1444.0,1.6,
2017-09-11 22:00:00,30.3,1008.7,,65.0,,28.3,,141.0,110.0,1.2,
2017-09-11 23:00:00,30.1,1008.7,,66.0,,28.3,,109.0,2011.0,1.3,
2017-09-12 00:00:00,29.9,1009.8,,67.0,6.7,28.8,,12.0,104.0,0.4,30.1
2017-09-12 01:00:00,29.8,1010.7,,69.0,0.9,30.2,,40.0,92.0,1.2,30.1
2017-09-12 02:00:00,29.4,1010.7,,69.0,7.6,30.5,,354.0,87.0,0.4.1,30.1
2017-09-12 03:00:00,29.2,1010.6,,71.0,7.6,31.0,,358.0,92.0,0.5,29.9
2017-09-12 04:00:00,28.8,1010.4,,72.0,,31.4,,37.0,105.0,1.0,30.0
2017-09-12 05:00:00,28.3,1009.9,,73.0,,31.9,,39.0,115.0,1.1,30.1
2017-09-12 06:00:00,28.2,1009.7,,75.0,,32.1,,293.0,124.0,0.4.2,30.2
2017-09-12 07:00:00,28.3,1009.8,,77.0,,31.7,,330.0,132.0,0.8,30.1
2017-09-12 08:00:00,27.7,1010.1,,76.0,,32.0,,34.0,136.0,0.3,30.0
2017-09-12 09:00:00,27.6,1010.4,,76.0,,31.8,,39.1,131.0,0.4.3,30.2
2017-09-12 10:00:00,27.8,1010.3,,74.0,,30.0,,14.0,121.0,0.4.4,30.6
2017-09-12 11:00:00,28.4,1010.7,,73.0,,27.1,,33.0,118.0,0.6,31.4
