,AT,BP,DT,HU,RN,SL,VB,WD,WL,WS,WT
2017-08-09 07:00:00,29.3,1006.6,,77.0,,26.9,,309.0,137.0,0.6,29.5
2017-08-09 08:00:00,29.3,1006.8,,82.0,,29.5,,302.0,107.0,0.9.1,29.5
2017-08-09 09:00:00,29.0,1006.7,,83.0,,30.0,,118.0,92.0,0.3.1,29.6
2017-08-09 10:00:00,29.1,1006.9,,83.0,,31.2,,311.0,72.0,0.0,29.8
2017-08-09 11:00:00,29.9,1007.2,,78.0,,32.8,,62.0,62.0,0.1.1,29.7
2017-08-09 12:00:00,31.5,1007.6,,74.0,,33.0,,205.0,61.0,1.5,30.1
2017-08-09 13:00:00,32.3,1007.9,,71.0,,33.3,,180.0,67.0,2.3,30.6
2017-08-09 14:00:00,33.2,1007.7,,65.0,,33.1,,181.0,84.0,2.5,31.1
2017-08-09 15:00:00,32.9,1007.7,,63.0,,33.3,,203.0,92.0,3.7,31.5
2017-08-09 16:00:00,32.3,1007.2,,71.0,,33.3,,215.0,109.0,3.3,31.9
2017-08-09 17:00:00,32.6,1006.7,,62.0,,33.0,,247.1,35.0,4.0,32.4
2017-08-09 18:00:00,32.8,1006.0,,64.0,,32.7,,260.0,98.0,3.5,32.6
2017-08-09 19:00:00,32.9,1005.5,,66.0,,32.6,,269.0,319.0,3.0,32.3
2017-08-09 20:00:00,33.0,1004.9,,65.0,,32.7,,273.0,188.0,2.6,31.7
2017-08-09 21:00:00,32.5,1004.3,,65.0,,29.1,,292.0,1112.0,2.1.1,30.6
2017-08-09 22:00:00,31.5,1004.7,,70.0,,28.0,,291.0,55.0,1.1,30.3
2017-08-09 23:00:00,30.9,1006.3,,75.0,,27.8,,174.0,1925.0,2.2,30.3
2017-08-10 00:00:00,30.6,1006.6,,76.0,,27.7,,140.0,,1.1,30.4
2017-08-10 01:00:00,30.5,1007.3,,77.0,,28.6,,176.0,,1.5,30.4
2017-08-10 02:00:00,30.4,1007.6,,77.0,,27.6,,163.0,,1.4,30.4
2017-08-10 03:00:00,30.4,1007.6,,80.0,,26.8,,197.0,,0.5,30.3
2017-08-10 04:00:00,30.2,1007.1,,80.0,,27.3,,173.0,,1.8,30.3
2017-08-10 05:00:00,30.3,1006.5,,79.0,,25.8,,186.0,,3.2,30.2
2017-08-10 06:00:00,30.2,1006.1,,78.0,,25.9,,157.0,,2.3,30.0
2017-08-10 07:00:00,30.1,1005.7,,78.0,,28.3,,192.0,,1.8.1,30.0
2017-08-10 08:00:00,29.7,1005.7,,80.0,,29.9,,168.0,,0.6,29.9
2017-08-10 09:00:00,29.6,1005.8,,82.0,,28.0,,162.0,,1.3,29.8
2017-08-10 10:00:00,29.6,1006.2,,82.0,,29.7,,176.1,,0.9,30.1
2017-08-10 11:00:00,30.2,1006.7,,81.0,,29.4,,187.0,,1.3.1,30.6
2017-08-10 12:00:00,31.0,1007.2,,76.0,,30.4,,210.0,,2.2,31.0
2017-08-10 13:00:00,32.4,1007.3,,70.0,,31.9,,185.0,,2.7,31.2
2017-08-10 14:00:00,33.1,1007.1,,65.0,,32.3,,200.0,,2.1,31.5
2017-08-10 15:00:00,33.7,1007.0,,56.0,,32.5,,194.0,,2.9,31.6
2017-08-10 16:00:00,33.2,1006.8,,60.0,,32.1,,200.1,,3.4,31.9
2017-08-10 17:00:00,33.0,1006.2,,65.0,,32.5,,204.0,,4.2,31.9
2017-08-10 18:00:00,33.1,1005.5,,60.0,,32.1,,250.0,,3.8,31.7
2017-08-10 19:00:00,32.9,1005.1,,63.0,,31.9,,210.1,,3.3,31.6
2017-08-10 20:00:00,32.8,1004.6,,61.0,,32.6,,248.0,,3.5,31.4
2017-08-10 21:00:00,31.6,1004.7,,67.0,,32.6,,272.0,,2.7.1,31.2
2017-08-10 22:00:00,31.1,1004.7,,70.0,,30.8,,253.0,,2.0,30.7
2017-08-10 23:00:00,30.6,1005.5,,72.0,,29.6,,218.0,,1.6,30.6
2017-08-11 00:00:00,30.2,1005.9,,73.0,,28.5,,244.0,110.0,0.3,30.3
2017-08-11 01:00:00,30.3,1006.1,,71.0,,29.5,,120.0,131.0,0.6,30.5
2017-08-11 02:00:00,30.4,1006.6,,71.0,,27.3,,108.0,146.0,0.6.1,30.0
2017-08-11 03:00:00,30.1,1007.0,,75.0,,28.5,,187.0,160.0,0.7,30.2
2017-08-11 04:00:00,29.9,1007.1,,77.0,,30.1,,138.0,167.0,0.5,30.3
2017-08-11 05:00:00,29.8,1006.8,,75.0,,27.0,,327.0,173.0,1.1,29.9
2017-08-11 06:00:00,29.6,1006.6,,76.0,,26.3,,15.0,170.0,0.4,30.0
2017-08-11 07:00:00,29.6,1006.7,,79.0,,28.8,,105.0,154.0,0.7.1,30.1
2017-08-11 08:00:00,29.8,1006.9,,80.0,,28.0,,93.0,136.0,0.9,30.1
2017-08-11 09:00:00,30.0,1007.1,,80.0,,29.2,,157.0,116.0,1.6,30.1
2017-08-11 10:00:00,30.2,1007.7,,78.0,,30.6,,157.1,94.0,1.6.1,30.1
2017-08-11 11:00:00,30.7,1007.8,,76.0,,30.7,,136.0,84.0,1.4,30.2
2017-08-11 12:00:00,31.6,1008.1,,72.0,,30.7,,145.0,70.0,1.4.1,30.4
2017-08-11 13:00:00,32.6,1008.0,,70.0,,31.4,,141.0,72.0,2.0,30.6
2017-08-11 14:00:00,32.7,1007.6,,68.0,,32.2,,140.0,79.0,2.4,30.3
2017-08-11 15:00:00,32.8,1007.3,,67.0,,33.3,,177.0,94.0,3.9,29.9
2017-08-11 16:00:00,33.0,1006.7,,64.0,,33.2,,178.0,116.0,3.5,30.2
2017-08-11 17:00:00,34.2,1006.1,,63.0,,33.1,,147.0,146.0,2.1,30.0
2017-08-11 18:00:00,33.7,1005.6,,63.0,,33.1,,182.0,91.0,3.3,30.1
2017-08-11 19:00:00,33.6,1005.1,,64.0,,33.2,,179.0,506.0,4.0,30.2
2017-08-11 20:00:00,32.7,1004.9,,68.0,,33.6,,175.0,176.0,3.4,30.3
2017-08-11 21:00:00,32.2,1004.8,,69.0,,33.4,,154.0,1252.0,2.2,30.3
2017-08-11 22:00:00,31.4,1005.1,,74.0,,30.7,,164.0,68.0,2.2.1,29.7
2017-08-11 23:00:00,30.9,1006.0,,77.0,,29.9,,160.0,2027.0,1.9,29.7
2017-08-12 00:00:00,30.7,1006.5,,77.0,,29.5,,123.0,97.0,1.6,29.7
2017-08-12 01:00:00,30.6,1007.2,,77.0,,29.1,,98.0,109.0,1.9,29.6
2017-08-12 02:00:00,30.5,1007.9,,78.0,,29.7,,143.0,122.0,1.6.1,29.5
2017-08-12 03:00:00,30.4,1008.1,,77.0,,32.0,,140.0,142.0,1.7,29.5
2017-08-12 04:00:00,30.4,1008.4,,78.0,,31.8,,141.0,154.0,1.9.1,29.4
2017-08-12 05:00:00,30.2,1008.2,,76.0,,31.5,,152.0,162.0,2.0,29.2
2017-08-12 06:00:00,30.1,1007.9,,76.0,,30.8,,152.1,163.0,2.0.1,29.2
2017-08-12 07:00:00,29.9,1007.9,,77.0,,29.4,,152.2,159.0,2.0.2,29.1
2017-08-12 08:00:00,30.0,1007.9,,76.0,,28.7,,166.0,142.0,2.6,29.3
2017-08-12 09:00:00,30.0,1007.8,,75.0,,29.2,,157.0,125.0,2.7,29.4
2017-08-12 10:00:00,30.0,1008.3,,76.0,,29.4,,157.1,109.0,1.9.2,29.6
2017-08-12 11:00:00,30.4,1008.7,,74.0,,29.0,,169.0,95.0,2.9,30.3
2017-08-12 12:00:00,31.3,1009.2,,70.0,,28.7,,173.0,85.0,4.2,30.7
2017-08-12 13:00:00,32.2,1009.5,,68.0,,30.8,,167.0,81.0,3.5,30.4
2017-08-12 14:00:00,32.5,1009.5,,65.0,,31.9,,175.0,85.0,3.5.1,30.6
2017-08-12 15:00:00,33.1,1009.0,,63.0,,32.2,,163.0,98.0,3.7,30.7
2017-08-12 16:00:00,33.4,1008.4,,63.0,,32.1,,179.0,123.0,2.7.1,31.1
